"","X1ayWM2CHIPOOB100705","oAVVM2CHIPOOB051360","X3xfYM2CHIPOOA051365","jYxWM2CHIPOOB051110","hoQoM2CHIPOOA051115","eBCjM2CHIPOOBXX1180","j1iWM2CHIPOOBXX1561","nodos","degrees","closeness","betweenness"
"Telmatocola",0.000112114120445752,9.68689532583083e-05,0.000111261788898092,0.000145839689892378,0.000145586832036671,0.000119332206910852,5.60796254641421e-05,"v_1388",6,0.000109217999126256,1199.4917243173
"Tautonia",0.002154562349841,0.00119441089521861,0.0013677437584077,0.00242943352657273,0.00251568113875801,0.00281132401801194,0.00086424405853002,"v_1407",6,7.37300007373e-05,15.9007861479498
"Chlamydia",7.78638726612255e-06,8.01674095930828e-06,9.18556629274943e-06,1.04016420725619e-05,1.02273854609534e-05,1.28985866069513e-05,1.04555233916197e-05,"v_1457",6,9.80969197567196e-05,1317.54872971132
"Zobellia",6.85004955690528e-06,3.50732416969737e-06,4.26934771353143e-06,3.68391490069899e-06,4.14209111168612e-06,2.10920284138827e-06,4.27725956929897e-06,"v_1532",6,7.7857365306758e-05,1014.15562809649
"Amniculibacterium",8.32847751882729e-06,5.17747853621993e-06,4.01059936725679e-06,0,3.78413262055275e-06,1.94695646897379e-06,7.12876594883162e-06,"v_1536",6,8.10569830590905e-05,3470.99828039049
"Odoribacter",4.48456481783008e-06,5.17747853621993e-06,5.30434109862995e-06,3.03381227116387e-06,5.42051429430529e-06,2.83931151725344e-06,8.55451913859794e-06,"v_1604",6,9.09338910611985e-05,5218.83713507624
"Draconibacterium",1.28130423366574e-05,1.24426500305931e-05,8.66806960020017e-06,8.66803506046821e-06,8.74441456911514e-06,6.16536215175033e-06,8.0792680753425e-06,"v_1610",6,9.19455682236116e-05,612.058853461508
"Candidatus_Cloacimonas",3.15397965210027e-06,5.34449397287218e-06,5.82183779117922e-06,5.85092366581604e-06,5.93188356735296e-06,3.24492744828965e-06,1.35446553027801e-05,"v_1631",6,9.56388676358072e-05,1772.69952827176
"Acidisarcina",8.80650255984874e-05,0.000106555848584139,0.000111003040551817,0.000155591229335404,0.000134541255738842,0.000136286952828165,0.000146139701951048,"v_1638",6,9.95718410833416e-05,0.175175175175175
"Borreliella",2.16836101081894e-06,4.17538591630639e-06,0,0,2.50570943793358e-06,6.08423896554309e-06,0,"v_1656",6,7.98785845514817e-05,1618.83237690118
"Pyramidobacter",3.34617528715014e-05,4.20043823180423e-05,4.59278314637472e-05,4.00896621546655e-05,5.55858399802816e-05,4.61590929519202e-05,4.56241020725224e-05,"v_1660",6,0.000116918040453642,2549.38338584829
"Candidatus_Chazhemtobacterium",1.7741135543064e-06,3.34030873304511e-06,5.30434109862995e-06,5.20082103628093e-06,3.47731105672415e-06,3.73166656553309e-06,3.80200850604353e-06,"v_1674",6,8.37871805613741e-05,919.423053423038
"Thermodesulfatator",4.33672202163788e-06,6.68061746609023e-06,6.4687086568658e-06,6.28432541883945e-06,4.55118653012425e-06,5.5163766620924e-06,6.41588935394846e-06,"v_1697",6,9.74468914441629e-05,717.644382577446
"Pochonia",1.75440118148078e-05,9.85391076248309e-06,9.57368881216138e-06,1.17018473316321e-05,1.2733094898887e-05,1.71169922897279e-05,1.16436510497583e-05,"v_1722",6,8.96700143472023e-05,707.449933988702
"Drechmeria",7.07181375119358e-05,4.33405058112604e-05,4.25641029621769e-05,4.72407910795518e-05,6.10063542745869e-05,7.04960488140926e-05,3.80200850604353e-05,"v_1727",6,9.03505601734731e-05,69.4306564962798
"Neopestalotiopsis",4.91330892678746e-05,3.04803171890367e-05,2.88504406096215e-05,4.29067735493177e-05,4.57675499377664e-05,5.97877882347368e-05,3.20794467697423e-05,"v_1734",6,9.03995660820828e-05,2129.48180983036
"Marasmius",6.40652116832868e-06,5.01046309956767e-06,4.78684440608069e-06,6.28432541883945e-06,6.23870513118156e-06,5.19188391726344e-06,3.80200850604353e-06,"v_1772",6,9.43752359380898e-05,2051.11961978143
"Pelagibacterium",0.00021363284049773,0.000118580960023102,0.000118894865113193,0.000142805877621214,0.000137609471377128,0.000108948439076325,0.000138535684938961,"v_30",5,9.41442289587648e-05,1452.32104181673
"Hyphomicrobium",0.000986456417126425,0.000761840914289265,0.00092450784123926,0.0012033399672695,0.000929464790691443,0.00106352497117693,0.00084856077344259,"v_42",5,6.78472080873872e-05,68.281312293491
"Bosea",0.00430242249292129,0.0028784275429833,0.00285696986539135,0.00331682361588816,0.00315683593330517,0.00304544553340604,0.00289546710288378,"v_49",5,6.77185616577504e-05,3069.79446249101
"Terrihabitans",0.000289722599604649,0.00028576341211201,0.000611422342246955,0.000440119480195274,0.000489891763579667,0.000247831333863122,0.000350497659150888,"v_55",5,9.78952520802741e-05,2.74126034079238
"Bartonella",4.70632901211838e-05,4.87685075024587e-05,5.07146758698278e-05,5.46086208809497e-05,4.4540263682452e-05,4.70514480001999e-05,4.32478467562452e-05,"v_82",5,0.000112044817927171,224.906390023652
"Tardibacter",0.000285336596650947,0.000479751841783605,0.000371045128557822,0.000346721402418729,0.000370180216759207,0.000200698762676715,0.000392795003780622,"v_94",5,8.89363215937389e-05,656.336884346215
"Novosphingopyxis",0.000202051821462674,0.000247266353963665,0.000199624349150878,0.000228619424719849,0.000223621783103746,0.00012614655455226,0.000249744433740734,"v_96",5,8.77039115944571e-05,1.67200469651074
"Altererythrobacter",0.00156866134853131,0.00100768763704139,0.000734327806727405,0.000795942319427494,0.000717451090085879,0.000478221182691687,0.00092365044143695,"v_102",5,7.44989942635774e-05,927.774091260874
"Entomobacter",2.51332753526741e-06,3.92486276132801e-06,3.10498015529558e-06,3.9006157772107e-06,6.03415742196249e-06,4.05615931036206e-06,3.80200850604353e-06,"v_203",5,9.27557740469344e-05,1314.44024089871
"Terasakiella",9.11697243185236e-06,8.43427955093892e-06,8.9268179464748e-06,1.30020525907023e-05,1.14546717162678e-05,7.13884038623722e-06,9.50502126510883e-06,"v_218",5,9.8599881680142e-05,2919.40504386943
"Hydrogenophaga",0.00447559568819442,0.00866760011594212,0.00485010837674484,0.00491932659769222,0.00352226041582504,0.00319609129019289,0.00327139069391883,"v_271",5,6.09681746128521e-05,2260.80732626156
"Rhodoferax",0.00162602435345388,0.00532879452182687,0.00229082848374245,0.00159535185287917,0.00129294606997373,0.00113426438954965,0.00131692069628083,"v_274",5,6.73038093956118e-05,39.9488852614426
"Polaromonas",0.000714425672132776,0.00106455639322148,0.00066951134598561,0.000633199961167203,0.000535250218098995,0.000450314806636396,0.000505904756835417,"v_278",5,8.18196694485354e-05,2532.14459557213
"Aquincola",0.000765677841479406,0.000771277286460117,0.000515167957432792,0.000606979155109287,0.000575290432178627,0.000579787411823153,0.000604756977992549,"v_308",5,7.70891150169596e-05,981.826676054712
"Rubrivivax",0.00074488128814837,0.000863553315210488,0.000624230385387549,0.000802226644846333,0.000718882924050413,0.000702607915740916,0.000690777420441784,"v_309",5,8.10504133571081e-05,855.128261471406
"Bordetella",0.00684886681453575,0.00402557306962932,0.00358379397007679,0.00621324753134361,0.00421071686812911,0.00327502415037253,0.0040786046248582,"v_322",5,6.1511964077013e-05,981.203734306701
"Methyloradius",8.47632031501949e-06,4.00001970782152e-05,1.00911855047106e-05,9.53483856651503e-06,8.07963451415317e-06,5.59749984829964e-06,1.04555233916197e-05,"v_372",5,0.000100725221595488,1654.10733126235
"Stenotrophomonas",0.0166187623153049,0.00513747833914171,0.00397747957893364,0.0041617403334073,0.00388113937164989,0.00273401362155644,0.00341349076183221,"v_403",5,5.58503211393465e-05,13.8424426450742
"Pseudoxanthomonas",0.0063284601719392,0.0091696485185188,0.0035637409732405,0.00237547500832131,0.00213558035810167,0.00168500970071061,0.00184801375946878,"v_405",5,6.1020258725897e-05,998.32118267212
"Xanthomonas",0.00591474674726136,0.00449797623220023,0.00361510251997602,0.00632094786696993,0.00390946922937673,0.0029429869492263,0.00408597101633866,"v_406",5,6.07754953202869e-05,123.355195211817
"Klebsiella",0.00207083404626415,0.00419025029016844,0.00382856990565259,0.0037378734189504,0.00372414900482426,0.00262887797223186,0.00467361895605401,"v_425",5,3.64830353885443e-05,5957
"Arsenophonus",5.71658811943175e-06,5.84554028282895e-06,7.24495369568969e-06,5.85092366581604e-06,3.93754340246705e-06,3.97503612415482e-06,4.03963403767125e-06,"v_488",5,9.90491283676704e-05,1119.04063961834
"Bermanella",3.15397965210027e-06,4.42590907128478e-06,3.49310267470753e-06,3.25051314767558e-06,1.94320323758114e-06,2.92043470346068e-06,0,"v_543",5,8.94854586129754e-05,82.1671180961516
"Teredinibacter",2.84350978009665e-05,2.78080702026006e-05,3.1955420764917e-05,2.77377121934983e-05,2.83298577268409e-05,1.92261951311162e-05,1.7821914872079e-05,"v_553",5,0.000113934146063575,2120.43162561595
"Acinetobacter",0.000354132777812384,0.000265387528840434,0.000282553194131898,0.000232086638744036,0.000234411674765051,0.000186096589159411,0.000163248740228244,"v_614",5,8.78271561566837e-05,127.856629472887
"Piscirickettsia",4.23816015750974e-06,4.59292450793703e-06,6.4687086568658e-06,3.9006157772107e-06,5.82960971274342e-06,3.32605063449689e-06,4.99013616418213e-06,"v_651",5,9.1734703238235e-05,269.657108469898
"Bdellovibrio",7.16544752211531e-05,0.00018805938167044,0.000220582965199124,7.02110839897925e-05,5.94722464554439e-05,5.45147811312661e-05,5.65548765273975e-05,"v_766",5,0.000101677681748856,668.399113534648
"Diaminobutyricimonas",0.000109403669182228,0.000103716586161051,0.000112038033936916,0.000115068165427716,0.000127893455189222,0.000107001482607351,0.000128317787078969,"v_799",5,0.000112968820605513,1040.83324613678
"Intrasporangium",0.000607535330485815,0.000341129029362232,0.000363800174862132,0.000379009833018973,0.000591245153497715,0.000364973214746378,0.000361666059137391,"v_830",5,9.31619154089808e-05,6579.82572248774
"Gordonia",0.00276692721166909,0.00272001340131864,0.00272733694390776,0.00289967442860313,0.0033330026478701,0.00302005397612317,0.00298600243043394,"v_874",5,6.8530701754386e-05,2441.00195721333
"Cutibacterium",0.0013628148952997,0.000203007263250817,0.000205963683634607,0.000247038999223344,0.000259622179926301,0.000344124555891117,0.000219328365692386,"v_894",5,9.06125407756433e-05,1204.66549547212
"Nocardiopsis",0.00115544073317411,0.00138113415339583,0.00174202324129396,0.0016014194774215,0.00182021892741318,0.00151473213286161,0.00154931846621274,"v_934",5,7.8003120124805e-05,3054.9026627065
"Spiractinospora",0.000134536944534902,0.000176368301104782,0.000274143872877972,0.000180728531010762,0.00022055356746546,0.000196399233807731,0.000197466816782636,"v_937",5,0.00010391769718383,15.4853185121328
"Actinomarinicola",0.00108023803084434,0.000899795664964028,0.000896174897322187,0.00109802334128481,0.00158156288768183,0.000902008707438315,0.000876125335111406,"v_975",5,8.4005376344086e-05,10712.0740402301
"Amphibacillus",3.30182244829247e-06,2.25470839480545e-06,4.01059936725679e-06,4.33401753023411e-06,3.98868032977182e-06,2.04430429242248e-05,3.08913191116037e-06,"v_1043",5,9.09504320145521e-05,194.177007619283
"Tetragenococcus",7.49070167373815e-06,3.67433960634963e-06,4.01059936725679e-06,5.85092366581604e-06,3.78413262055275e-06,8.03119543451688e-06,0,"v_1111",5,8.54700854700855e-05,920.966510392369
"Aminipila",8.03279192644289e-06,9.77040304415696e-06,9.96181133157333e-06,1.14851464551204e-05,9.71601618790571e-06,9.57253597245446e-06,9.98027232836427e-06,"v_1146",5,0.000102997219075085,417.95796829664
"Alkaliphilus",1.2517356744273e-05,1.02714493541137e-05,9.7030629852987e-06,9.96824031953844e-06,1.10967132251344e-05,2.13353979725044e-05,6.41588935394846e-06,"v_1154",5,9.67773153972709e-05,466.993527767246
"Hungatella",7.24429701341782e-06,1.18580960023102e-05,8.27994708078822e-06,1.23519499611672e-05,1.24262733350584e-05,1.03837678345269e-05,1.28317787078969e-05,"v_1155",5,0.00010353038616834,1550.27655592473
"Halothermothrix",3.54822710861281e-06,5.0939708178938e-06,3.75185102098216e-06,5.41752191279263e-06,5.06255580317192e-06,3.73166656553309e-06,4.75251063255441e-06,"v_1237",5,9.16506278068005e-05,571.219362191547
"Pectinatus",1.72483262224234e-06,9.18584901587407e-07,2.19936094333437e-06,2.16700876511705e-06,1.43183396453347e-06,1.94695646897379e-06,0,"v_1250",5,7.77544514423451e-05,35.9735031223481
"Anaerococcus",6.35724023626462e-06,7.93323324098215e-06,8.1505729076509e-06,5.63422278930434e-06,3.73299569324798e-06,6.97659401382274e-06,5.46538722743757e-06,"v_1271",5,8.44309354947653e-05,1928.85294934973
"Deinococcus",0.00145674435181381,0.00189028071203023,0.00199896034914467,0.00195442520525907,0.00211896085672763,0.00192237614355299,0.00183328097650786,"v_1285",5,7.37789582411096e-05,442.231218262181
"Nostoc",0.0001301509415812,0.00029027282890162,0.000250339025020706,0.000240754673804505,0.000252156188539805,0.000634383316140626,0.00012926828920548,"v_1299",5,9.84542679925175e-05,3894.18496277925
"Candidatus_Atelocyanobacterium",8.37775845089135e-07,0,2.32873511647169e-06,0,1.43183396453347e-06,1.13572460690138e-06,0,"v_1341",5,6.8970273811987e-05,6.89568348881025
"Candidatus_Phytoplasma",2.06979914669081e-06,2.83926242308835e-06,3.75185102098216e-06,2.60041051814046e-06,3.32390027480985e-06,3.56942019311861e-06,4.99013616418213e-06,"v_1373",5,7.61208799573723e-05,249.214654078301
"Frigoriglobus",0.00216220089431093,0.00169495615886542,0.00195549062697053,0.00298678818096083,0.00276522934400527,0.00201574893087753,0.00145260487484026,"v_1385",5,7.40247242579021e-05,2168.27963773634
"Dyadobacter",0.000627247703311442,0.000205011448490644,0.000211914895598924,0.000103583018972595,8.66770917815799e-05,7.11450343037505e-05,8.12679318166805e-05,"v_1464",5,8.00832866180828e-05,250.66139171514
"Arenibacter",8.32847751882729e-06,3.0062778597406e-06,4.91621857921801e-06,2.81711139465217e-06,3.68185876594322e-06,1.78471009655931e-06,4.75251063255441e-06,"v_1533",5,8.40618695359785e-05,2150.17693841148
"Euzebyella",7.88494913025069e-06,3.84135504300188e-06,3.62247684784485e-06,4.98412015976922e-06,3.88640647516228e-06,3.08268107587517e-06,5.70301275906529e-06,"v_1541",5,7.62601998017235e-05,518.885498796924
"Flavisolibacter",0.000185049899900571,0.000208685788096994,0.000154472762725955,0.000153640921446799,8.01827020138745e-05,0.000103269816041818,0.000168951752987309,"v_1570",5,9.08760450745184e-05,604.823844221413
"Lacibacter",6.72191913353871e-05,5.1607769925547e-05,5.79596295655175e-05,3.42387384888494e-05,1.32444641719346e-05,2.56349268414882e-05,5.03766127050768e-05,"v_1574",5,9.40645282663907e-05,372.315405929842
"Mucilaginibacter",0.000402378810303105,0.000198998892771163,0.000210362405521276,0.000226019014201709,0.000158166516153644,0.000143182423655781,0.000264714842233281,"v_1583",5,8.19269211863018e-05,161.289195528896
"Solitalea",2.63160177222117e-05,1.41963121154417e-05,1.13849272360838e-05,1.23519499611672e-05,7.77281295032457e-06,9.00467366900377e-06,1.4495157429291e-05,"v_1585",5,8.74278720055954e-05,1112.62426875176
"Candidatus_Cyclonatronum",1.75932927468718e-05,2.14614836098149e-05,2.10879902213825e-05,1.99364806390769e-05,2.65912021984788e-05,2.22277530207841e-05,2.30496765678889e-05,"v_1625",5,9.40114693992667e-05,36.1875037036465
"Borrelia",3.44966524448468e-06,4.84344766291542e-06,8.02119873451359e-06,6.28432541883945e-06,6.54552669501016e-06,7.86894906210239e-06,7.12876594883162e-06,"v_1655",5,9.51022349025202e-05,4549.44752924342
"Colletotrichum",0.000147300705939496,7.42383615919277e-05,6.9215182628464e-05,8.10461278153778e-05,9.58817386964379e-05,0.000111706627407371,6.22578892864628e-05,"v_1729",5,8.5954959601169e-05,1705
"Ampelomyces",0.000103144990810092,1.87892366233788e-05,1.92767517974601e-05,1.75527709974481e-05,2.56196005796882e-05,3.31793831587616e-05,1.35446553027801e-05,"v_1740",5,9.25754489909276e-05,20.0545429430999
"Candida",7.49070167373815e-06,5.59501712785057e-06,7.11557952255238e-06,7.36782980139798e-06,6.9546221134483e-06,1.38720648414382e-05,5.46538722743757e-06,"v_1758",5,9.47149081265391e-05,2952.85498447272
"Rhizoctonia",7.09645421722562e-06,5.51150940952444e-06,6.08058613745385e-06,6.06762454232775e-06,7.61940216841027e-06,5.43525347588516e-06,7.84164254371478e-06,"v_1771",5,8.10110174983798e-05,1505.24615214198
"Encephalitozoon",2.31620380701114e-06,1.08560033823966e-06,0,2.81711139465217e-06,1.12501240070487e-06,2.10920284138827e-06,0,"v_1774",5,7.76819700147596e-05,561.133415056541
"Amedibacterium",0,0,0,0,1.73865552836207e-06,3.08268107587517e-06,0,"v_1780",5,6.66400106624017e-05,0.0891203703703704
"Caenibius",0.000217772438791111,0.000221963515310848,0.000197813110726956,0.000219951389659381,0.000200047659616248,0.000148049814828215,0.000223367999730057,"v_47",4,8.68809730668983e-05,0.0714285714285714
"Pseudorhodoplanes",0.000687370440429604,0.000506140280774661,0.000575715070461056,0.0007942087124154,0.000662325482451341,0.000721266248568581,0.000728084628907336,"v_53",4,8.40830740771883e-05,5.39025577173218
"Rhizorhabdus",0.0015239635431492,0.00222806943265942,0.00183258516249008,0.00209484737323866,0.00196488529475836,0.00105322232652861,0.00219399653351874,"v_87",4,7.54887899146977e-05,242.381195961593
"Erythrobacter",0.00253722878731848,0.0027432285470133,0.00205717872705646,0.00211586735826029,0.00202737461992479,0.00126754978448814,0.00230829441423168,"v_99",4,6.51041666666667e-05,3576.76083736821
"Tsuneonella",0.00107181099146139,0.000865557500450315,0.000652951451824034,0.000788791190502607,0.000667745996745646,0.000436037125863921,0.000929115828664388,"v_103",4,7.35889322245934e-05,715.078517156096
"Croceicoccus",0.0010355895063943,0.00102622635050979,0.000862537612306485,0.000915561203261955,0.000880526751260781,0.000576948100305899,0.000996126228583405,"v_104",4,7.44047619047619e-05,35.1764096050381
"Aurantiacibacter",0.000193082691827014,0.000162422512144319,0.000141664719585361,0.000141505672362144,0.000132956010992394,9.02901062486594e-05,0.000156832850874296,"v_106",4,8.42176183257538e-05,0
"Roseomonas",0.00254683856907097,0.0026690736931397,0.00286641418003037,0.00311789221125042,0.00341860586417828,0.00379632174494027,0.00296366563046093,"v_182",4,6.40614990390775e-05,25408.1734392125
"Swingsia",1.24680758122089e-05,1.46138507070724e-05,1.33255398331435e-05,1.14851464551204e-05,1.76422399201446e-05,1.66302531724844e-05,1.63961616823127e-05,"v_200",4,9.90982063224656e-05,223.396221250613
"Terricaulis",0.000461713052508242,0.000333028780684598,0.000368975141787625,0.000678923846111173,0.000676030178969018,0.000213921842028495,0.00051398402491076,"v_222",4,9.45447669471495e-05,383.617935492552
"Acidovorax",0.00703716925595254,0.00643535529736639,0.00427788640895849,0.00381220181959392,0.003182813492376,0.00279428814890842,0.00305039894950505,"v_270",4,5.58440833193723e-05,0.783333333333333
"Leptothrix",0.000512324569738038,0.000618875700514934,0.000436896582684716,0.000541102088649728,0.000499607779767572,0.000456885784719182,0.000423686322892226,"v_310",4,9.0293453724605e-05,4124.06911066844
"Usitatibacter",0.00181176418640335,0.00183566666424494,0.0017074803370663,0.00274213289137912,0.00220860389029288,0.00181951194344221,0.00533754469142186,"v_350",4,7.05268354608929e-05,33.7780235644049
"Deefgea",1.70512024941671e-05,3.12318866539718e-05,2.23817319527557e-05,2.23201902807056e-05,2.18866048864402e-05,1.882057920008e-05,2.23367999730057e-05,"v_384",4,0.000110387459984546,1304.39333378472
"Agarilytica",3.64678897274094e-06,3.50732416969737e-06,3.62247684784485e-06,2.38370964162876e-06,3.68185876594322e-06,3.40717382070413e-06,2.85150637953265e-06,"v_557",4,8.05152979066023e-05,155.401217008935
"Paraglaciecola",9.36337709217269e-06,1.33612349321805e-05,1.04793080241226e-05,1.01849411960501e-05,7.4148544591912e-06,8.43681136555308e-06,1.11683999865029e-05,"v_594",4,9.19793966151582e-05,48.9704806230792
"Candidatus_Steffania",9.85618641281336e-07,0,0,0,8.1819083687627e-07,0,0,"v_637",4,5.76103237700196e-05,3373.03247856116
"Otariodibacter",6.89933048896935e-07,1.08560033823966e-06,0,0,5.62506200352436e-07,0,0,"v_674",4,5.58378468926238e-05,31.6604121000659
"Stigmatella",0.000534796674759253,0.00065862537443817,0.000743125250500743,0.000857051966603795,0.000596972489355849,0.000737734255368651,0.000544637718490736,"v_685",4,7.83514847606362e-05,1098.96558149458
"Leucobacter",0.00114183919592443,0.00113962983199667,0.0011877842835737,0.00111644291578831,0.00131820771206228,0.00125935634268121,0.0012275734963888,"v_779",4,7.78270682543389e-05,86.8102479227749
"Microcella",0.000283907449621089,0.000332110195783011,0.000324599800401526,0.000301647620104294,0.000327071787041289,0.000340636258884206,0.000325071727266722,"v_788",4,8.80359186548112e-05,67.868382504331
"Actinotalea",0.000357681004920997,0.000307391911158477,0.000301959320102495,0.000315949877954066,0.000369310888995026,0.000343637816773874,0.000345269897455078,"v_824",4,9.1066387396412e-05,696.8151415915
"Demequina",5.79050951752785e-05,5.69522638984192e-05,5.66658878341444e-05,6.60937673360701e-05,7.25632998454642e-05,6.53041648968292e-05,5.77430041855361e-05,"v_858",4,9.9304865938431e-05,1359.30574601646
"Pimelobacter",0.000490936645222233,0.000443258968875087,0.000478425692261794,0.000431884846887829,0.00059226789204381,0.000596255418623223,0.000514934527037271,"v_885",4,8.4167999326656e-05,45.0733421346923
"Candidatus_Nanopelagicus",3.84391270099721e-06,5.0939708178938e-06,5.56308944490458e-06,4.76741928325752e-06,5.88074664004819e-06,5.43525347588516e-06,1.33070297711524e-05,"v_968",4,9.32053313449529e-05,3052.84618636335
"Virgibacillus",4.04103642925348e-05,4.75993994458929e-05,5.77008812192429e-05,4.63739875735049e-05,5.6813126235596e-05,0.000310052817684076,4.18220935664788e-05,"v_1012",4,9.93147283742179e-05,3411.66198047632
"Psychrobacillus",3.17862011813231e-05,2.06264064265536e-05,2.28992286453049e-05,9.75153944302674e-06,2.20911525956593e-05,7.41465921934184e-05,1.85347914669622e-05,"v_1017",4,9.73425484279178e-05,444.653049105846
"Ureibacillus",1.23695139480808e-05,1.18580960023102e-05,1.46192815645167e-05,1.88529762565184e-05,1.7335418356316e-05,7.75537660141226e-05,2.42378042260275e-05,"v_1053",4,0.000104460461715241,2228.7636335154
"Staphylococcus",0.000349993179519002,0.000167516482962212,0.000148521550761639,0.000244871990458227,0.000423771716574603,0.000382820315711971,0.000156595225342668,"v_1071",4,8.8944231966557e-05,672.688765933828
"Jeotgalicoccus",9.16625336391642e-06,6.84763290274248e-06,7.50370204196432e-06,7.36782980139798e-06,5.67619893082912e-06,1.11949996965993e-05,7.36639148045934e-06,"v_1072",4,8.44951415293621e-05,223.312146955353
"Streptococcus",0.000120048350508067,0.000156075925551533,0.000182029461604204,0.000109433942638411,0.000141291330143071,0.000244261913670003,0.000169189378518937,"v_1107",4,9.40822278671559e-05,6.11605338157459
"Ruminiclostridium",5.56874532323955e-06,4.17538591630639e-06,4.01059936725679e-06,5.63422278930434e-06,4.70459731203855e-06,6.16536215175033e-06,4.75251063255441e-06,"v_1138",4,8.92857142857143e-05,3409
"Geosporobacter",3.05541778797214e-06,4.25889363463252e-06,5.17496692549264e-06,2.60041051814046e-06,3.63072183863845e-06,5.43525347588516e-06,5.46538722743757e-06,"v_1158",4,7.55458185389439e-05,165.900738565026
"Tepidibacter",2.26692287494707e-06,1.58664664819643e-06,2.97560598215827e-06,2.60041051814046e-06,1.89206631027637e-06,2.19032602759551e-06,0,"v_1198",4,8.15062352269949e-05,126.127463214202
"Dehalobacter",6.60364489658495e-06,1.07724956640705e-05,1.04793080241226e-05,1.04016420725619e-05,9.35805769677234e-06,1.1438369255221e-05,1.14060255181306e-05,"v_1204",4,7.9611495900008e-05,360.783929145637
"Vallitalea",2.26692287494707e-06,3.0062778597406e-06,2.71685763588363e-06,2.16700876511705e-06,3.93754340246705e-06,4.21840568277654e-06,2.85150637953265e-06,"v_1219",4,8.53898044573478e-05,4879.8878487794
"Chloroflexus",9.48657942233286e-05,0.00015657697186149,0.000196260620649308,0.000124386303117719,0.000120734285366555,0.000145534996055791,9.71888424357377e-05,"v_1354",4,0.00010568590150074,4092.81674047884
"Urbifossiella",0.00332434383424575,0.00259767459397086,0.00303110750243417,0.00424907078664152,0.00402191933251991,0.00288230680594328,0.00183042947012833,"v_1384",4,6.74581759309228e-05,5141.76634506507
"Ereboglobus",0.000102849305217707,0.000137453704364806,0.000152273401782621,0.000157758238100521,0.000132291230937432,0.000113247967945309,0.000181545906163579,"v_1438",4,9.07441016333938e-05,5569.29860384841
"Neochlamydia",2.46404660320334e-06,2.83926242308835e-06,3.10498015529558e-06,0,3.73299569324798e-06,4.62402161381275e-06,5.22776169580985e-06,"v_1452",4,7.64233855559801e-05,597.908405238887
"Candidatus_Rhabdochlamydia",2.61188939939554e-06,5.0939708178938e-06,2.84623180902095e-06,6.06762454232775e-06,3.17048949289555e-06,6.8954708276155e-06,8.31689360697022e-06,"v_1454",4,8.28294541538971e-05,19.4588264877079
"Simkania",1.42914702985794e-06,1.58664664819643e-06,3.88122519411948e-06,3.25051314767558e-06,2.91480485637171e-06,3.73166656553309e-06,4.03963403767125e-06,"v_1456",4,7.80579189758801e-05,210.185679594798
"Rufibacter",0.000446583806364573,7.08980528588826e-05,6.74039442045416e-05,9.59984882946855e-05,7.22053413543308e-05,4.3725397365703e-05,5.4416246742748e-05,"v_1462",4,9.86777185711466e-05,1721.55500362013
"Larkinella",3.59750804067688e-05,1.25261577489192e-05,1.46192815645167e-05,2.01531815155886e-05,1.64660905921349e-05,1.18439851862572e-05,1.4495157429291e-05,"v_1467",4,0.00010354110581901,73.8275515123508
"Cruoricaptor",8.42703938295542e-06,7.181663776047e-06,7.37432786882701e-06,7.15112892488628e-06,8.335319150677e-06,6.57097808278654e-06,9.98027232836427e-06,"v_1495",4,8.22639025995393e-05,1510.23184111012
"Polaribacter",6.68249438788746e-05,2.56368695261213e-05,2.26404802990303e-05,1.92863780095418e-05,1.36535595903728e-05,2.12542747862972e-05,2.40001786943998e-05,"v_1502",4,8.73057447180024e-05,3439.94549812893
"Winogradskyella",4.09031736131754e-05,1.67015436652256e-05,1.64305199884391e-05,1.4735659602796e-05,7.8750868049341e-06,1.3466448910402e-05,1.75842893404513e-05,"v_1507",4,8.9814981138854e-05,1435.92682667858
"Leeuwenhoekiella",1.12853334426713e-05,4.59292450793703e-06,4.65747023294337e-06,5.85092366581604e-06,2.86366792906695e-06,4.78626798622723e-06,4.03963403767125e-06,"v_1525",4,8.88809883565905e-05,1312.38562437965
"Constantimarinum",4.97737413847075e-06,3.34030873304511e-06,2.58748346274632e-06,0,2.91480485637171e-06,2.02807965518103e-06,3.56438297441581e-06,"v_1542",4,7.33837234901299e-05,1725.44460516713
"Galbibacter",4.97737413847075e-06,3.08978557806673e-06,2.06998677019706e-06,3.25051314767558e-06,1.68751860105731e-06,2.51481877242448e-06,3.56438297441581e-06,"v_1543",4,7.57862826828344e-05,3408
"Chitinophaga",0.000415684661960403,0.000273654792954721,0.000349180893297616,0.000348455009430822,0.000206081817038211,0.000160461662317923,0.000294418033686746,"v_1568",4,8.01153661272232e-05,25.6366521829708
"Niabella",6.59871680337854e-05,5.89564491382463e-05,5.77008812192429e-05,7.02110839897925e-05,3.22674011293079e-05,3.50452164415282e-05,6.34460169446014e-05,"v_1575",4,8.46883468834688e-05,5063.09364813172
"Arachidicoccus",6.45580210039275e-05,4.81004457558497e-05,4.82565665802188e-05,5.63422278930434e-05,2.82275838722313e-05,3.47207236966992e-05,6.463414460274e-05,"v_1576",4,7.40685875120361e-05,13.502331002331
"Sphingobacterium",0.000871779688213342,0.000158664664819643,0.000113590524014563,0.000124603003994231,7.02110011894449e-05,6.29515924968192e-05,0.00012404052750967,"v_1581",4,8.26309700875888e-05,1155.15508742426
