degrees , closeness , betweenness
2997333, 41, 7.19150252062163e-06, 2439.05729402125 
439387, 33, 6.51461553996391e-06, 93779.0935044373 
2732067, 8, 6.58280177209024e-06, 59.1508765785579 
2907545, 9, 6.98646024005477e-06, 14.9740480506525 
75, 46, 6.59822111958616e-06, 29615.2650864083 
420952, 18, 6.56883482007961e-06, 8765.5442858652 
2108445, 55, 6.79020309497457e-06, 59003.6443622516 
407, 14, 6.46303788632809e-06, 14402.7675281778 
2884022, 48, 7.30001606003533e-06, 21227.5099470839 
1813879, 86, 7.07493774054788e-06, 9805.82379520763 
35754, 24, 6.91792572914937e-06, 134264.931477653 
3074437, 15, 6.5471163226157e-06, 24300.3393965117 
85023, 4, 6.33240035968034e-06, 0 
2315862, 6, 6.70672818971993e-06, 397.865974715924 
76892, 22, 6.56426414598923e-06, 4233.1554356404 
121428, 47, 6.78614811446875e-06, 30789.6103936891 
722472, 17, 6.37856801148142e-06, 7772.85981851783 
2849093, 3, 6.56305785991809e-06, 2648.13427837513 
858423, 23, 6.37966672621022e-06, 9888.91771556553 
2735317, 1, 5.87006034422034e-06, 0 
2011015, 4, 6.82770957654545e-06, 73.4610135661986 
60550, 11, 7.07268599395993e-06, 234.974087474498 
165697, 73, 6.80480419175938e-06, 24285.7838257184 
1592106, 41, 7.03665393032305e-06, 872.069117720137 
1310418, 1, 6.86031036044071e-06, 0 
1538158, 15, 6.98714365567356e-06, 95.5231606100316 
273251, 13, 6.92669478904751e-06, 14102.358797727 
331696, 18, 6.641826236542e-06, 21235.8440631483 
28214, 45, 6.82091018225472e-06, 20866.3393202152 
255045, 20, 6.37966672621022e-06, 3861.73882253338 
191495, 39, 7.11500697270683e-06, 976.411155418064 
290, 14, 6.89674197908908e-06, 29430.5084017436 
2653203, 58, 7.05751166253802e-06, 97834.0936351057 
2970925, 57, 7.05915572497529e-06, 52282.0306530077 
375, 21, 6.64151745390787e-06, 35582.8424296707 
2731096, 11, 7.14770737286016e-06, 27.6254104544408 
332055, 61, 7.0566650201115e-06, 29358.5010384312 
3039159, 27, 6.82239930138631e-06, 35496.8439369923 
3045156, 8, 7.19802486197787e-06, 9.39855363252368 
1855912, 11, 6.85993387023749e-06, 2602.70166776371 
237, 88, 7.36691665070501e-06, 2336.73223677201 
311231, 18, 6.94994648541206e-06, 14385.9327236382 
2599640, 27, 7.01631292755657e-06, 15320.3528394184 
407020, 70, 7.08345729383598e-06, 21368.5987391241 
927083, 16, 6.66426753035574e-06, 17634.3940922106 
2045208, 105, 7.43732196910536e-06, 82689.998913602 
2911538, 2, 7.30545571432746e-06, 0 
2880218, 20, 6.95125087759542e-06, 16736.895119274 
3038927, 78, 7.0528825130831e-06, 16202.7650049047 
2528023, 6, 6.99770475284107e-06, 155.27820427636 
2691571, 3, 6.43177812938165e-06, 1.10934876566602 
2676077, 84, 7.06464146944543e-06, 11086.806508068 
2879618, 7, 7.12636469883983e-06, 377.283179332558 
709879, 77, 7.52881654532724e-06, 1146.52980971735 
190148, 5, 6.31668045808567e-06, 1323.06492816799 
53399, 5, 6.89507760409843e-06, 9420.78595000483 
543, 9, 7.17581463435637e-06, 19045.1050017376 
1325095, 34, 6.84060033108506e-06, 17265.0430767645 
717785, 7, 6.91314326798109e-06, 6537.6138195068 
1914461, 90, 7.68432781342452e-06, 7284.05132525092 
1274631, 5, 6.31668045808567e-06, 1323.06492816799 
577, 15, 7.12758374910905e-06, 731.376203444177 
106592, 16, 7.21308164487114e-06, 140747.603919224 
370777, 38, 7.71741898639419e-06, 2672.84298650503 
1325112, 31, 6.84537663262233e-06, 20801.3339078029 
198618, 18, 7.49074892507753e-06, 14446.2462844681 
1521768, 20, 6.6034060368338e-06, 65186.0773953397 
2802971, 22, 6.90569581791061e-06, 13590.461329592 
1903276, 51, 7.48844906731367e-06, 2759.99732048564 
2896849, 79, 7.0590062331025e-06, 25823.8989262605 
85007, 26, 6.87181319663006e-06, 39167.2707608103 
69666, 34, 6.95347430343571e-06, 1402.94639824416 
2303331, 3, 7.11936324415144e-06, 0 
3068632, 52, 7.02084488847388e-06, 2772.13219236842 
120107, 80, 7.16352904094673e-06, 17701.8115432898 
1843368, 86, 7.11111111111111e-06, 9908.65132695321 
1183401, 10, 7.25320954522376e-06, 27032.2045675552 
33050, 123, 7.36008478817676e-06, 10428.2618420575 
3039156, 66, 7.10631040363843e-06, 12703.8279883432 
2733867, 83, 7.11025156070022e-06, 7332.1023797106 
1867715, 66, 7.05029681749602e-06, 28087.8317342695 
3016000, 39, 7.00952594576029e-06, 4639.25744344421 
496014, 78, 7.53034729961746e-06, 4866.07507366335 
41275, 18, 6.73237464318414e-06, 40.9743440799532 
1827, 23, 6.8652556277933e-06, 23787.1316918303 
1742992, 2, 6.37182125767008e-06, 13415 
2732487, 14, 7.02419836336178e-06, 19547.2332314529 
35753, 39, 7.25973893978773e-06, 34165.099897581 
357, 3, 6.61078351006161e-06, 0 
2589080, 2, 6.43119903274767e-06, 0 
160791, 85, 7.0658894188306e-06, 17437.2403818777 
2981136, 48, 8.14756876548038e-06, 43.3388942926103 
1881, 110, 7.67777897209895e-06, 5420.24013845249 
75682, 91, 7.42848228678399e-06, 79525.0962962053 
1795631, 67, 7.14234697521606e-06, 9725.31769454789 
2898149, 28, 6.92607111689823e-06, 34112.7664798785 
3064278, 148, 7.73078320564656e-06, 48271.6644372908 
