"","vcXtM2TOMPOOB050180","iYASM2TOMPOOA050195","XR8LM2TOMPOOB051125","TECcM2TOMPOOA051310","FvY2M2TOMPOOB051329","abKIM2TOMPOOA051320","cuu6M2TOMPOOB051315","s9OmM2TOMPOOB051285","Nm8MM2TOMPOOA051300","IGpcM2TOMPOOB051290","a50wM2TOMPOOB051350","OeS0M2TOMPOOA051355","dSz8M2TOMPOOA051340","aFJgM2TOMPOOM090325","cSObM2TOMPOOM080315","wQqUM2TOMPOOA080335","X0n7bM2TOMPOOA100365","X1qGgM2TOMPOOM080340","X9JUZM2TOMPOOB100355","AYtCM2TOMPOOA100360","DYZgM2TOMPOOB100370","nG3jM2TOMPOOA051345","nodos","degrees","closeness","betweenness"
"Pseudorhizobium",0.000395829376817774,0.000292973818185471,0.000296439689980714,0.000262825831258886,0.000282832246868772,0.0002036587922383,0.000210671381070484,0.000281356933351158,0.000282572648701726,0.000239355341386779,0.000247553141138405,0.000242053689605742,0.000459077686305955,0.00184025485440172,0.000542419974133068,0.000482903458317961,0.000299903287236304,0.000697535608302953,0.000265074748202956,0.000256019740947649,0.000276075901994165,0.000342017163931492,"v_9",9,0.00010873110796999,1080.42455500505
"Rhodoplanes",0.00609826563952809,0.00364036909758404,0.00133340074976705,0.00183931877515924,0.00200307394493369,0.00224652594187085,0.00135838606380063,0.00171265738463312,0.00184542987095997,0.00276886258916226,0.00168844972773193,0.00148079345968178,0.00217333851029978,0.000709910374040446,0.00180783953147992,0.00110969208997846,0.00462371055946777,0.00099422186477416,0.00166953950812097,0.00154965919913581,0.00434991676633606,0.00355298090167273,"v_36",9,8.49978750531237e-05,70.6991409424519
"Aureimonas",0.00166524615825381,0.00163331907128814,0.00142513525422015,0.00151773639269891,0.00161625646725277,0.00124517832891909,0.00132368801685632,0.00147745907683515,0.00160502450185732,0.00152376801731375,0.00149339562141896,0.0013383419450383,0.00182893650523143,0.00187628177011045,0.00177060350144316,0.0013273470982066,0.00181645052165133,0.00171729231188264,0.00131195223477666,0.00146486726059959,0.00175995611214945,0.00176442361150285,"v_50",9,9.00009000090001e-05,6745.53865947415
"Paraurantiacibacter",0.000165598075221395,0.000131459544540909,0.000100474563538785,0.000120439378871637,0.000122874407004637,0.00010334246292627,8.35105536625553e-05,0.000136177521860227,0.000135542977832535,0.000142208986829265,0.000134397529153118,0.000116684968190653,0.00018435599980977,0.000160319774903831,0.000132975009704451,0.000118728639787081,0.000139017669604328,0.000118388798098351,0.000100181957277428,0.000104389259024447,0.000126155359881485,0.000182853332231772,"v_108",9,0.000120163422254266,1192.45854336953
"Paroceanicella",0.000366966233154228,0.000352206347957391,0.000338839811330295,0.000339063033997326,0.000381826691997957,0.000280068665997841,0.000322868267329175,0.000366970649626153,0.000384470732091412,0.000345501456780436,0.000355943456116461,0.000319210972354014,0.000440954554121266,0.000342075564654353,0.000419435118828724,0.000355081071603738,0.00039231300309507,0.000314542787104442,0.000326909544800029,0.000377626954838126,0.000363066833837325,0.000340092392013263,"v_160",9,0.000116427989288625,510.083780489923
"Roseovarius",0.000745612493316273,0.000755673149001382,0.000665616896484474,0.000676662929760278,0.000775530190431325,0.000595391788601568,0.000639594130867833,0.000757499435945426,0.000793989865772434,0.000691960334926419,0.000721982880468582,0.000647153150135877,0.000842350685232503,0.000688114090036666,0.000820025173675428,0.000724015234320787,0.000805234279792232,0.000796669114201799,0.000686893515686865,0.000698798052640652,0.000755525497412297,0.000714386500419674,"v_192",9,0.000105362975450427,444.582210281315
"Salipiger",0.000620950666598234,0.000626286344398656,0.000550623722398388,0.000538126841147698,0.000652845306933635,0.000498858126307337,0.000552032204492384,0.000625982466872727,0.000651332549026873,0.000580516487976734,0.000591866041847385,0.000540100979237905,0.000676242804725938,0.000555354905650011,0.000661620680043433,0.000609366032407564,0.000665360031578526,0.000612806370448251,0.000598695046122047,0.000608079330645515,0.000600126377464388,0.000585130663141669,"v_194",9,0.000108932461873638,2474.55727396278
"Caballeronia",0.00179030106280384,0.00173560081516079,0.00114148060934825,0.00137242366384291,0.00154878609877927,0.00145541896176836,0.00127683585177334,0.00137984284105255,0.00145962520032237,0.00157610705196366,0.00191379173875188,0.00170804206182291,0.00149747066692939,0.000778541648465569,0.00132059245551108,0.00116969382203979,0.00171733933784861,0.000919611327611625,0.00120362150585465,0.00114062461808478,0.0016789620019908,0.00149362300854584,"v_264",9,9.19793966151582e-05,415.016120668442
"Herbaspirillum",0.00127626756650793,0.00119405764592707,0.0010498905686817,0.000997706261292154,0.00109715158172213,0.00100929121368914,0.000966644460352254,0.00102181023786823,0.000999935155765116,0.0010214409408567,0.000944417252636663,0.00104243000455968,0.00110263635954019,0.000912922044059117,0.00114235901905463,0.00113994792087624,0.00126854253351162,0.0015022699221741,0.00121320829602474,0.000903380234955866,0.00117767213006736,0.00105433083305461,"v_297",9,9.29195316855603e-05,2138.12976017588
"Morococcus",1.17361809838154e-05,1.85749386767931e-05,1.17737986030352e-05,1.65565642310754e-05,1.90155251971187e-05,9.75928090592152e-06,9.08291624342346e-06,1.14917739966436e-05,1.60813702513177e-05,1.19358530238207e-05,1.30036070875312e-05,1.14359810223454e-05,1.01239565997229e-05,0,1.02172033637455e-05,6.96903970117438e-06,1.4108353566224e-05,9.67228742633586e-06,0,8.73876101240709e-06,1.71760818617984e-05,3.28691819882213e-05,"v_398",9,0.000131337010769635,72.607647118112
"Luteibacter",0.00130288455113151,0.00122156131049142,0.000797151174129425,0.000976914296908943,0.00108552747329598,0.00101594870764047,0.000887315968844944,0.000974885494048602,0.000928347120452798,0.00119518100465798,0.00223670118680126,0.00151505395054541,0.00117331657506048,0.000706307682469573,0.000988722553659049,0.000830845513642448,0.00106004122259364,0.000985442403879486,0.000798100281659895,0.000781729759872258,0.00105677324351427,0.00175494781129003,"v_411",9,9.27643784786642e-05,2179.92112760252
"Candidatus_Hamiltonella",5.89616747990727e-06,7.57347285105299e-06,4.91176874237051e-06,5.69853838650968e-06,6.82284625012895e-06,3.25309363530717e-06,5.4889565787595e-06,3.00062987690139e-06,2.96430788042723e-06,6.19132483053801e-06,2.82687110598505e-06,5.59936000264214e-06,5.81190101095206e-06,6.30471024902705e-06,5.67622409096974e-06,2.63463696020007e-06,5.74411538053404e-06,9.16635239172752e-06,0,3.98002976802699e-06,6.95927454745281e-06,6.81073140296477e-06,"v_440",9,0.000116863386700947,3119.39980622222
"Musicola",2.44269795596158e-05,3.26057936429544e-05,2.02249301156433e-05,2.41032772294261e-05,2.51434519217715e-05,2.57221357210335e-05,2.11063449397538e-05,2.24089592934551e-05,2.1120693648044e-05,2.08079576778906e-05,1.81727428241896e-05,2.11636827218508e-05,2.49974237030196e-05,1.54915737547522e-05,1.80882341032236e-05,1.92073533227489e-05,2.56973582813365e-05,2.01183578467786e-05,2.20496173912043e-05,1.88618802049975e-05,2.30248338750832e-05,2.96118756650642e-05,"v_482",9,0.00013745704467354,1622.04539230108
"Methylophaga",2.48762113676087e-05,3.06127744716247e-05,1.63966397723251e-05,2.30251753725188e-05,2.57751969449316e-05,1.89133350889952e-05,2.11063449397538e-05,2.16428410270122e-05,1.80822780706061e-05,2.3552565592459e-05,1.99496332336659e-05,1.94554033990108e-05,2.66222562437159e-05,6.0345083812116e-05,0.000194353912874804,2.95759245854717e-05,2.35811052464029e-05,4.42841959704239e-05,1.43801852551332e-05,1.63094698102845e-05,2.27286945326384e-05,1.93957785606171e-05,"v_651",9,0.000131665569453588,4257.02769626572
"Avibacterium",5.84001350390815e-06,7.65319361790618e-06,5.92301524815267e-06,6.93065479440367e-06,6.4437992362329e-06,5.14442714420669e-06,4.63947520347529e-06,5.61820062058133e-06,3.8536002445554e-06,5.61687201120974e-06,4.11915504014965e-06,4.12834169686327e-06,6.68681084055775e-06,3.78282614941623e-06,6.13032201824732e-06,9.17873521618089e-06,7.40688562226758e-06,1.44042680441432e-05,5.7520741020533e-06,5.40764914134102e-06,1.24378523826816e-05,5.03401886306092e-06,"v_668",9,0.000120758362516604,706.82691188272
"Rodentibacter",3.59385446394348e-06,4.06575910951266e-06,2.88927573080618e-06,3.23430557072171e-06,4.42221516212062e-06,2.72352025281531e-06,2.80982301055546e-06,2.23451161045848e-06,3.18663097145927e-06,2.55312364145897e-06,3.23070983541149e-06,2.79968000132107e-06,3.93709423322559e-06,2.70201867815445e-06,4.84371122429418e-06,2.63463696020007e-06,3.27515350644485e-06,5.74385068702406e-06,0,2.98502232602025e-06,3.92384628739361e-06,4.14566259310899e-06,"v_670",9,0.00010371292263016,1081.65636261377
"Basfia",3.31308458394789e-06,3.42799297468714e-06,2.67258005099572e-06,2.77226191776147e-06,4.23269165517259e-06,2.49656023174736e-06,2.48309940467692e-06,2.106825232718e-06,2.66787709238451e-06,2.42546745938603e-06,3.23070983541149e-06,2.51496678084774e-06,4.12457491099824e-06,2.16161494252356e-06,3.78414939397983e-06,3.90946129578075e-06,2.92244466728925e-06,5.50576361191426e-06,0,2.11979846340568e-06,2.5171844107808e-06,3.70148445813303e-06,"v_671",9,0.000104318798247444,419.851396004618
"Chondromyces",0.000995273070608346,0.000997625676400811,0.000654132025454519,0.000892514322968205,0.00101293997013489,0.000855790586106854,0.000740878448690181,0.00080576488673133,0.000834082129855212,0.000875657580929392,0.000750493894766089,0.000721700561696477,0.00100014692235781,0.000594804378351066,0.00094361549288281,0.000770333851846885,0.000776110607073384,0.000466739949868385,0.000682579460110325,0.000551017816906085,0.000838666617803675,0.000804110483684819,"v_695",9,0.000107944732297064,1035.76400204147
"Malaciobacter",2.92000675195407e-06,3.34827220783395e-06,1.30017407886278e-06,2.46423281578797e-06,3.66412113432851e-06,1.9669868492555e-06,1.63361802939271e-06,2.04298204384776e-06,2.59376939537383e-06,3.38288882493314e-06,2.66533561421448e-06,2.08789695013775e-06,4.18706847025578e-06,2.88215325669808e-06,2.34617262426749e-06,2.71962524923878e-06,2.97283164431148e-06,5.80337245580152e-06,0,2.81197755349733e-06,2.81332375322561e-06,3.55342507980771e-06,"v_759",9,9.88435306909163e-05,61.3337237936408
"Pedococcus",0.000502353469288099,0.000431289348675754,0.000451160405365385,0.000375179446203718,0.000352640071927961,0.000590398668138074,0.000463686141462827,0.00036856672934791,0.000398699409917463,0.000590984294906716,0.000304817472971074,0.000349153312707126,0.000433080365654815,0.000179594174807999,0.000272458756366548,0.000410238471189862,0.000376390718356046,0.000144042680441432,0.000558430527407674,0.000654022717750349,0.000381945716918182,0.000243261558588503,"v_835",9,0.000108260257659413,3.62956218076888
"Phoenicibacter",4.32385615193199e-06,7.33431055049342e-06,1.0762552097253e-05,9.31788033469826e-06,1.08660143983535e-05,7.11141399346219e-06,7.64533237755788e-06,1.0278753408109e-05,1.34134931589332e-05,4.08499782633436e-06,9.12675528503745e-06,5.97897762993991e-06,5.18696541837657e-06,0,4.84371122429418e-06,5.60922707655499e-06,7.75959446142318e-06,2.49991428865296e-06,8.14877164457551e-06,8.52245504675345e-06,6.95927454745281e-06,5.6262563763622e-06,"v_988",9,0.000107758620689655,8.17066440906207
"Jeotgalicoccus",8.19848049587105e-06,8.05179745217212e-06,8.66782719241854e-06,8.77882940624464e-06,9.16030283582128e-06,4.38789374064688e-06,5.75033546346234e-06,8.55498730861248e-06,7.18844661003604e-06,5.74452819328269e-06,6.62295516259355e-06,5.5044555958177e-06,6.2493559257549e-06,7.43955809385192e-05,2.40671901457117e-05,9.68866495041316e-06,1.41587405432462e-05,3.29155381339306e-05,6.23141361055774e-06,4.80199243751083e-06,8.95821510895522e-06,5.6262563763622e-06,"v_1072",9,0.000110533878633801,699.187305225223
