degrees , closeness , betweenness
44000, 1, 2.83607487237663e-05, 0 
511745, 7, 3.42161089440909e-05, 2072.63080477371 
70799, 6, 3.3000033000033e-05, 22355.8496239408 
72361, 1, 2.77315585135885e-05, 0 
2093856, 1, 2.83270069684437e-05, 0 
248906, 35, 3.83420881101185e-05, 24695.0031004481 
2906078, 3, 2.96041919535806e-05, 4.51788332652251 
343403, 6, 3.3160896670646e-05, 8548.48974783924 
454154, 3, 3.20924261874198e-05, 8400 
687, 1, 2.53607567649819e-05, 0 
1522, 1, 2.3906287353574e-05, 0 
1622118, 17, 3.7395759320893e-05, 7229.5601133542 
2502791, 3, 3.2569046378322e-05, 4201 
2516559, 5, 3.44637441411635e-05, 4220.63475666066 
2594269, 10, 3.43123799066703e-05, 1754.83823373257 
2597518, 1, 2.91698267312292e-05, 0 
2736252, 24, 3.75982253637628e-05, 17712.2379313627 
2754694, 3, 3.28040939509251e-05, 298.397864266867 
2779360, 4, 3.61141206211629e-05, 1196.20594350328 
423605, 3, 3.21491721588169e-05, 12599 
60478, 1, 2.83270069684437e-05, 0 
1165, 5, 3.63980490645701e-05, 272.196419459616 
2713414, 2, 3.62778886268819e-05, 1768.56256634877 
2733484, 3, 3.1893857243095e-05, 4772.5177732374 
2751313, 1, 3.46128552144266e-05, 0 
2773294, 1, 2.81254394599916e-05, 0 
2830782, 1, 3.39270568278202e-05, 0 
2895489, 1, 1.78839688103584e-05, 0 
2906076, 2, 2.96006867359323e-05, 0.352380952380952 
3022127, 1, 3.11827621690729e-05, 0 
3070659, 4, 3.40112917488606e-05, 247.388700047614 
328515, 2, 3.24443579261566e-05, 18.2745314215954 
336261, 4, 3.33377783704494e-05, 8875.03895444549 
33934, 2, 3.36168353111238e-05, 344.502046591486 
374981, 2, 3.25966490644762e-05, 0 
1164, 6, 3.25298461338278e-05, 4415.34665172906 
1336796, 17, 3.73817801203693e-05, 6385.87768881791 
2697010, 10, 3.44400055104009e-05, 41699.4035849842 
