"","Ia7iM2MAIPOOB100245","P0ZQM2MAIPOOA100240","qU3SM2MAIPOOM070605","B7zTM2MAIPOOA070610","c5isM2MAIPOOA070615","TgLUM2MAIPOOM070620","pse1M2MAIPOOA100685","AJwcM2MAIPOOA100700","nodos","degrees","closeness","betweenness"
"Olsenella_sp._oral_taxon_807",1.51480529250104e-05,2.00217598495397e-05,2.87979215413148e-05,2.59824055810207e-05,2.98361471951978e-05,2.87329566002669e-05,2.20650149223561e-05,2.99531710504707e-05,"v_4458",139,3.86652747167769e-05,102487.10363006
"Chlorobaculum_parvum",2.95101219718363e-05,3.02120462245742e-05,4.09274808861621e-05,4.22214090691587e-05,4.51128283312005e-05,4.79141465469315e-05,3.096219835879e-05,3.83724407511435e-05,"v_6155",309,3.86578011442709e-05,24063.4133637509
"Cyanobium_sp._NS01",3.36544006022637e-05,4.10481958205617e-05,5.49351655489213e-05,6.06256130223817e-05,5.13525994994269e-05,6.06498354184012e-05,4.48418045196268e-05,5.73697672552258e-05,"v_5272",348,3.86548125241593e-05,37376.5940962466
"Kozakia_baliensis",3.85132100310406e-05,4.4923375146279e-05,4.65618568398976e-05,7.1451615347807e-05,5.56558899602727e-05,5.94849858264984e-05,4.23505931574253e-05,4.81409523910267e-05,"v_645",398,3.86488366700162e-05,34831.4568477028
"Serratia_entomophila",3.08677304887005e-05,3.27954991083858e-05,2.75458379960403e-05,3.57258076739035e-05,3.46414882098089e-05,3.6110337348984e-05,2.84709869965885e-05,3.47564723540597e-05,"v_1515",269,3.86473429951691e-05,11888.9776870343
"Olsenella_uli",2.22219078286709e-05,3.04990965449978e-05,3.78755272445554e-05,4.11388088366161e-05,4.0092322793547e-05,4.10803622744356e-05,3.73681704330224e-05,4.45789536715113e-05,"v_4457",306,3.8627935723115e-05,35428.5113061308
"Corynebacterium_imitans",3.9585006228565e-05,4.27704977431027e-05,5.28222745662704e-05,6.06256130223817e-05,5.62296620217189e-05,6.03392088605604e-05,5.01801145814872e-05,5.49411317646471e-05,"v_3603",386,3.8620476576681e-05,34480.8567308195
"Komagataeibacter_saccharivorans",4.07997085857592e-05,4.90856047924199e-05,5.04746179188806e-05,7.03690151152644e-05,5.29304726684037e-05,5.87084194318966e-05,4.87565652316577e-05,5.34839504702999e-05,"v_614",400,3.86145113333591e-05,25023.566223144
"Chromobacterium_sp._Rain0013",4.30147540606428e-05,4.7291540289773e-05,3.66234436992808e-05,5.19648111620414e-05,4.9487840299727e-05,5.46702741799672e-05,3.59446210831929e-05,4.86806491667109e-05,"v_2807",326,3.86100386100386e-05,22959.1234847029
"Alcanivorax_dieselolei",3.92277408293902e-05,4.54974757871261e-05,5.30570402310094e-05,6.38734137200093e-05,5.07788274379808e-05,5.84754495135161e-05,4.8044790556743e-05,5.3376011115163e-05,"v_1774",364,3.8602586373287e-05,33145.3118695621
"Desulfurivibrio_alkaliphilus",3.05819181693607e-05,4.01152822791853e-05,5.08658940267789e-05,5.3047411394584e-05,5.36476877452113e-05,5.89413893502772e-05,4.98242272440298e-05,5.03537091713318e-05,"v_2993",310,3.86010962711341e-05,43114.1067092904
"Alistipes_dispar",3.44403844804482e-05,3.46613261911386e-05,4.58575598456807e-05,5.95430127898391e-05,5.2858751160723e-05,5.26512015540025e-05,3.34534097209914e-05,4.73853769050689e-05,"v_6052",351,3.85996062840159e-05,15776.3297558674
"Rhodophyticola_sp._CCM32",2.5294390261574e-05,3.26519739481741e-05,3.59191467050639e-05,3.57258076739035e-05,3.3709108609959e-05,4.22452118663383e-05,3.48769590708209e-05,4.43630749612376e-05,"v_733",133,3.85906687762899e-05,60411.5560475601
"Desulfosudis_oleivorans",2.93672158121664e-05,3.99717571189735e-05,4.91442791520264e-05,6.82038146501794e-05,5.92419653443109e-05,6.24359381259853e-05,4.76889032192857e-05,5.30521930497525e-05,"v_2995",389,3.85847127368137e-05,36573.8930537644
"Adlercreutzia_equolifaciens",2.83668726944771e-05,3.92541313179148e-05,5.18049566857349e-05,5.84604125572966e-05,5.35759662375306e-05,5.80871663162152e-05,4.59094665319989e-05,5.86110698392993e-05,"v_4447",331,3.85817354064586e-05,42294.5268315684
"Dehalogenimonas_sp._GP",1.44335221266609e-05,1.72230192254105e-05,2.36330769170573e-05,1.8404203953223e-05,2.53894137189904e-05,2.578200430078e-05,1.95738035601546e-05,2.67689600739341e-05,"v_5440",128,3.85817354064586e-05,63843.3223369308
"Paenibacillus_macerans",3.06533712491956e-05,3.78906422959031e-05,4.5779304624101e-05,5.3047411394584e-05,5.52972824218689e-05,5.06321289280378e-05,3.95034944577665e-05,4.74933162602057e-05,"v_4685",333,3.85787585355503e-05,32772.5844282054
"Acidithiobacillus_ferrivorans",2.79381542154673e-05,2.80591688213979e-05,2.83283902118369e-05,4.54692097667863e-05,2.94775396567939e-05,3.6110337348984e-05,2.7047437646759e-05,3.13024129896811e-05,"v_3060",350,3.85757821239826e-05,10393.0441898008
"Syntrophotalea_acetylenivorans",2.10072054714767e-05,2.59062914182216e-05,2.98934946434301e-05,4.87170104644138e-05,3.42111591637244e-05,3.98378560430727e-05,2.42003389471002e-05,3.16262310550915e-05,"v_2943",372,3.85653682992673e-05,9969.74132522451
"Advenella_kashmirensis",2.45084063833895e-05,2.90638449428802e-05,2.06593784970302e-05,2.92302062786483e-05,2.74693374417326e-05,3.23828186548954e-05,2.52680009594723e-05,2.53117787795869e-05,"v_2651",218,3.85609069525315e-05,29706.3283688985
"Alistipes_megaguti",2.15073770303214e-05,2.69827301198098e-05,2.96587289786911e-05,3.89736083715311e-05,3.63628043941473e-05,3.89059763695506e-05,2.5979775634387e-05,3.31913517045756e-05,"v_6058",373,3.85475291033845e-05,10319.7834802828
"Sedimenticola_thiotaurini",3.67983361150017e-05,3.968470679855e-05,3.92058660114096e-05,5.73778123247541e-05,4.41804487313505e-05,4.95449359755953e-05,3.41651843959062e-05,4.17185607603853e-05,"v_2208",388,3.85430718828291e-05,16724.0831344012
"Serratia_proteamaculans",1.5791130643525e-05,2.06676230704926e-05,2.00333367243929e-05,1.62390034881379e-05,2.28791609501637e-05,2.3219335198594e-05,1.45913808357516e-05,1.98068716676085e-05,"v_1518",101,3.85386156929243e-05,132816.882713328
"Paenibacillus_durus",2.34366101858652e-05,2.33228385344101e-05,3.29454482850368e-05,5.19648111620414e-05,3.72234624863164e-05,3.83623798933293e-05,2.77592123216738e-05,3.48104420316281e-05,"v_4694",344,3.85356454720617e-05,14412.2750577122
"Methylacidimicrobium_sp._B4",2.82954196146421e-05,3.81059300362207e-05,4.53097732946231e-05,5.41300116271265e-05,6.05329524825647e-05,6.02615522211003e-05,4.62653538694563e-05,4.93822549751003e-05,"v_5538",304,3.85356454720617e-05,35198.9443986766
"Burkholderia_sp._MS455",3.88704754302154e-05,4.51386628865967e-05,4.21795644314367e-05,8.55254183708599e-05,5.25001436223191e-05,5.90967026291975e-05,3.59446210831929e-05,4.93822549751003e-05,"v_2468",374,3.85282219225583e-05,35254.5059553217
"Pantoea_ananatis",2.28649855471855e-05,3.24366862078564e-05,2.69980514449827e-05,3.24780069762759e-05,2.76127804570941e-05,3.31593850494972e-05,2.63356629718443e-05,2.87118684663971e-05,"v_1566",260,3.85267375558638e-05,12101.9044124478
"Sulfuriroseicoccus_oceanibius",3.17251674467199e-05,3.99717571189735e-05,3.23194065123995e-05,5.5212611859669e-05,4.47542207927966e-05,4.77588332680112e-05,3.48769590708209e-05,4.31217723771641e-05,"v_5526",397,3.85267375558638e-05,16291.8911222708
"Phototrophicus_methaneseepsis",4.33720194598176e-05,4.38469364446909e-05,4.38229240846095e-05,5.84604125572966e-05,4.97747263304501e-05,6.59304869016935e-05,3.95034944577665e-05,4.38233781855535e-05,"v_5442",360,3.85222851419546e-05,48417.7317577054
"Meiothermus_ruber",2.73665295767877e-05,3.38001752298681e-05,5.3839592446806e-05,5.41300116271265e-05,4.91292327613232e-05,5.49032440983478e-05,3.87917197828518e-05,5.00298911059213e-05,"v_5424",309,3.85208012326656e-05,19847.4142556483
"Pseudomonas_graminis",2.65805456986032e-05,3.00685210643625e-05,2.3241800809159e-05,2.70650058135632e-05,3.098369131809e-05,3.12956257024528e-05,2.98945363464179e-05,3.06008071812916e-05,"v_1298",76,3.85104170678168e-05,24441.0778220216
"Kosakonia_cowanii",3.0081746610516e-05,3.29390242685976e-05,3.22411512908199e-05,5.62952120922116e-05,4.131158842412e-05,4.05367657982143e-05,3.096219835879e-05,3.66993807465226e-05,"v_1450",379,3.85089340727049e-05,16572.2186743753
"Bifidobacterium_angulatum",1.39333505678162e-05,1.74383069657281e-05,1.83117218496404e-05,1.51564032555954e-05,2.20902243656753e-05,1.94141598650452e-05,1.77943668728678e-05,2.20196284479136e-05,"v_4394",138,3.85089340727049e-05,147632.61364609
"Paenibacillus_albus",1.4290615966991e-05,1.81559327667869e-05,2.25375038149421e-05,2.27346048833931e-05,2.40267050730559e-05,2.50054379061782e-05,1.42354934982942e-05,2.46101729711975e-05,"v_4697",212,3.84926286616113e-05,26540.9397668417
"Dickeya_dadantii",3.69412422746716e-05,4.24116848425734e-05,3.31802139497758e-05,4.54692097667863e-05,4.81251316537925e-05,4.91566527782944e-05,2.38444516096428e-05,3.77248046203225e-05,"v_1596",277,3.84867028441673e-05,45840.0340749227
"Dysosmobacter_welbionis",2.27935324673506e-05,3.12884849261624e-05,4.35099031982909e-05,5.73778123247541e-05,5.48669533757843e-05,4.52738208052854e-05,3.59446210831929e-05,4.67917104518163e-05,"v_4946",329,3.84837406195882e-05,18424.4248226677
"Fretibacterium_fastidiosum",2.16502831899913e-05,2.66239172192804e-05,4.00666734487859e-05,4.54692097667863e-05,4.54714358696043e-05,4.37983446555419e-05,3.02504236838752e-05,3.76168652651857e-05,"v_6244",295,3.84822596782883e-05,15281.2579981029
"Burkholderia_savannae",2.38653286648749e-05,3.46613261911386e-05,2.95022185355318e-05,6.92864148827219e-05,6.03177879595224e-05,5.55244972140292e-05,2.77592123216738e-05,3.5835865905428e-05,"v_2456",383,3.84807788509639e-05,15952.4037485164
"Marinobacterium_georgiense",2.39367817447099e-05,2.9781470743939e-05,2.12071650480878e-05,3.13954067437334e-05,2.7039008395648e-05,3.33923549678777e-05,1.95738035601546e-05,2.43942942609239e-05,"v_1779",250,3.8479298137602e-05,35394.4543395799
"Meiothermus_silvanus",3.3225682123254e-05,4.2052871942044e-05,5.8221884855267e-05,7.3616815812892e-05,6.02460664518416e-05,6.69400232146758e-05,3.87917197828518e-05,6.1417493072857e-05,"v_5422",394,3.84763370527126e-05,22546.9112967727
"Komagataeibacter_oboediens",3.18680736063899e-05,3.55224771524092e-05,3.8188548130874e-05,4.65518099993288e-05,4.05943733473123e-05,4.53514774447456e-05,3.59446210831929e-05,3.70231988119331e-05,"v_616",339,3.84600592284912e-05,18008.938722401
"Cedecea_neteri",4.43723625775069e-05,5.18125828364432e-05,4.65618568398976e-05,6.60386141850943e-05,5.5584168452592e-05,6.04168655000206e-05,4.27064804948827e-05,4.7655225292911e-05,"v_1473",364,3.84585801092224e-05,43847.718526157
"Anaerotruncus_colihominis",1.82919884377484e-05,2.28205004736689e-05,2.6919796223403e-05,4.65518099993288e-05,4.15267529471623e-05,3.43242346413999e-05,2.77592123216738e-05,3.44326542886492e-05,"v_4952",270,3.8454143433955e-05,16862.0244323024
"Actinotignum_schaalii",1.12895866139229e-05,1.47113289217048e-05,1.83899770712201e-05,1.51564032555954e-05,1.9436528581487e-05,2.0190726259647e-05,1.81502542103251e-05,2.06703865087032e-05,"v_4364",122,3.84364069646769e-05,126880.16638968
"Paenibacillus_beijingensis",2.58660149002536e-05,3.39437003900799e-05,4.51532628514638e-05,6.49560139525518e-05,5.13525994994269e-05,5.24958882750822e-05,3.7012283095565e-05,4.16106214052484e-05,"v_4689",339,3.84364069646769e-05,16007.7246741545
"Brevibacterium_pigmentatum",2.57231087405837e-05,3.02120462245742e-05,4.17100331019587e-05,3.24780069762759e-05,3.35656655945975e-05,4.07697357165949e-05,3.23857477086194e-05,4.7655225292911e-05,"v_4056",138,3.84349296640787e-05,35501.9993977774
"Pseudomonas_sp._MPFS",1.45049752064958e-05,1.73665443856223e-05,1.78421905201625e-05,0,2.02254651659754e-05,2.30640219196737e-05,1.17442821360927e-05,1.83496903732613e-05,"v_1121",181,3.8433452477036e-05,290553.799564252
"Deinococcus_radiophilus",1.68629268410493e-05,1.93758966285868e-05,2.47286500191725e-05,2.81476060461058e-05,2.79713879954979e-05,2.98201495527094e-05,1.6014930185581e-05,2.38006278076713e-05,"v_5410",282,3.84319754035357e-05,18624.0936180359
"Paremcibacter_congregatus",2.40082348245448e-05,2.49016152967393e-05,2.62937544507657e-05,2.48998053484782e-05,2.53894137189904e-05,3.42465780019397e-05,2.81150996591311e-05,2.94134742747865e-05,"v_884",101,3.84304984435648e-05,53019.0403775319
"Lelliottia_amnigena",2.92957627323315e-05,3.22213984675388e-05,3.22411512908199e-05,4.65518099993288e-05,4.42521702390313e-05,4.17792720295772e-05,2.56238882969296e-05,4.10169549519959e-05,"v_1476",352,3.84304984435648e-05,17552.2714000193
"Brevibacterium_sp._HY170",2.5294390261574e-05,2.75568307606568e-05,3.61539123698029e-05,2.81476060461058e-05,2.84734385492632e-05,2.92765530764881e-05,2.84709869965885e-05,4.04772581763117e-05,"v_4044",126,3.84290215971101e-05,84783.3447547043
"Methylacidimicrobium_sp._AP8",3.24396982450695e-05,3.95411816383383e-05,5.50916759920806e-05,6.82038146501794e-05,5.86681932828648e-05,6.26689080443659e-05,4.48418045196268e-05,5.50490711197839e-05,"v_5537",344,3.84245917387128e-05,29342.6637459436
"Aestuarium_zhoushanense",2.30078917068555e-05,2.66956797993863e-05,2.79371141039386e-05,3.03128065111908e-05,2.78996664878171e-05,3.2227505375975e-05,2.74033249842164e-05,2.82261413682814e-05,"v_740",278,3.84201629014907e-05,13089.4332479988
"Brenneria_goodwinii",2.28649855471855e-05,2.79874062412921e-05,2.74675827744606e-05,2.38172051159357e-05,3.41394376560436e-05,3.5644397512223e-05,3.06063110213326e-05,2.92515652420813e-05,"v_1619",77,3.84201629014907e-05,37087.8849001135
"Phytobacter_ursingii",1.47907875258356e-05,1.52854295625518e-05,1.69813830827862e-05,0,2.15881738119099e-05,2.57043476613198e-05,1.21001694735501e-05,1.7270296821893e-05,"v_1499",181,3.84172109104879e-05,301896.17393075
"Geotalea_daltonii",2.16502831899913e-05,2.87050320423508e-05,3.80320376877147e-05,5.84604125572966e-05,7.20083937114869e-05,5.82424795951356e-05,2.63356629718443e-05,3.71851078446384e-05,"v_2933",291,3.84172109104879e-05,42084.4746875512
"Halomonas_subglaciescola",3.53692745183026e-05,3.36566500696563e-05,3.28671930634572e-05,4.54692097667863e-05,3.90882216860163e-05,4.67492969550288e-05,2.95386490089605e-05,3.81025923633014e-05,"v_1744",271,3.84157350850909e-05,31399.120000434
"Trueperella_pecoris",3.65125237956619e-05,3.968470679855e-05,5.46221446626026e-05,6.92864148827219e-05,5.63013835293996e-05,5.66116901664718e-05,5.08918892564019e-05,6.21730685588148e-05,"v_4354",366,3.84127837744401e-05,24397.5832956192
"Pseudomonas_hamedanensis",2.87955911734868e-05,4.62151015881848e-05,2.67632857802437e-05,3.13954067437334e-05,3.43546021790859e-05,3.67315904646655e-05,2.34885642721855e-05,3.00611104056075e-05,"v_1289",174,3.84068825133464e-05,102430.13628947
"Marinobacter_adhaerens",1.98639561941174e-05,2.49016152967393e-05,2.02681023891319e-05,0,2.20185028579945e-05,3.04414026683909e-05,2.13532402474413e-05,2.76324749150288e-05,"v_1372",119,3.84068825133464e-05,81917.5467471345
"Pelolinea_submarina",2.87955911734868e-05,3.49483765115621e-05,4.56227941809417e-05,6.06256130223817e-05,7.44469249726329e-05,6.52315771465518e-05,3.80799451079371e-05,5.13791330451317e-05,"v_5437",326,3.83995084862914e-05,37612.2011123233
"Caproicibacter_fermentans",1.1146680454253e-05,1.24149263583167e-05,1.37729189980201e-05,1.40738030230529e-05,1.83607059662755e-05,1.87929067493637e-05,1.45913808357516e-05,1.79719026302824e-05,"v_4957",127,3.83950854290651e-05,269883.476321555
"Hydrocarboniclastica_marina",3.3154229043419e-05,3.41589881303975e-05,3.20063856260809e-05,4.76344102318713e-05,3.78689560554433e-05,4.45749110501437e-05,3.13180856962473e-05,3.84803801062803e-05,"v_1992",321,3.83906633906634e-05,16641.4614660061
"Aquitalea_magnusonii",3.0081746610516e-05,3.30107868487035e-05,2.61372440076064e-05,4.65518099993288e-05,3.41394376560436e-05,3.70422170225062e-05,2.20650149223561e-05,3.28675336391651e-05,"v_2827",303,3.83847689236911e-05,18073.8815845567
"Pseudomonas_trivialis",3.75128669133513e-05,5.05208563945375e-05,3.95971421193079e-05,4.43866095342437e-05,5.10657134687039e-05,5.45926175405071e-05,4.02152691326812e-05,4.62520136761322e-05,"v_1214",139,3.83788762665029e-05,50053.5722072517
"Methylomonas_methanica",2.04355808327971e-05,2.71980178601274e-05,2.02681023891319e-05,4.33040093017012e-05,2.80431095031787e-05,3.1373282341913e-05,2.52680009594723e-05,2.57975058777027e-05,"v_1825",302,3.83626807841332e-05,13991.1839598913
"Neisseria_chenwenguii",1.21470235719423e-05,1.51419044023401e-05,1.65901069748879e-05,1.19086025579678e-05,2.17316168272714e-05,2.13555758515497e-05,1.49472681732089e-05,2.16418407049347e-05,"v_2846",143,3.83553237189322e-05,165146.365251814
"Kosakonia_sacchari",2.3722422505205e-05,2.39687017553629e-05,1.94072949517557e-05,2.48998053484782e-05,3.65779689171896e-05,3.84400365327895e-05,1.92179162226972e-05,2.15878710273662e-05,"v_1451",194,3.83538526444981e-05,33921.4710913409
"Deinococcus_sp._AJ005",3.12249958878753e-05,3.95411816383383e-05,5.03181074757213e-05,6.38734137200093e-05,5.71620416215688e-05,5.35054245880645e-05,3.98593817952238e-05,5.43474653113945e-05,"v_5393",334,3.83509108341323e-05,24688.2818219764
"Desulfobulbus_oligotrophicus",1.41477098073211e-05,2.13134862914455e-05,2.20679724854641e-05,2.70650058135632e-05,2.38832620576944e-05,3.61879939884442e-05,2.24209022598134e-05,2.47720820039028e-05,"v_2992",285,3.83494400981746e-05,12270.9712513526
"Spiribacter_salinus",4.68017672918954e-05,4.83679789913611e-05,3.92058660114096e-05,6.82038146501794e-05,4.87706252229194e-05,5.94073291870383e-05,3.55887337457356e-05,4.97060730405108e-05,"v_1672",318,3.83450285670463e-05,24189.7359218669
"Synechococcus_sp._CB0101",1.87921599965931e-05,2.29640256338807e-05,3.02065155297487e-05,4.33040093017012e-05,3.098369131809e-05,3.52561143149221e-05,2.31326769347281e-05,2.9089656209376e-05,"v_5225",315,3.83450285670463e-05,11300.7443893258
"Paenibacillus_sabinae",1.2718648210622e-05,1.77971198662575e-05,2.37895873602166e-05,2.92302062786483e-05,2.93340966414324e-05,2.95095229948687e-05,2.02855782350693e-05,2.38545974852397e-05,"v_4704",305,3.83435582822086e-05,10874.1665947678
"Beauveria_rudraprayagi",1.95066907949427e-05,2.21028746726101e-05,2.18332068207251e-05,2.92302062786483e-05,2.58914642727557e-05,2.69468538926827e-05,2.42003389471002e-05,2.622926329825e-05,"v_6360",305,3.83391481041291e-05,19939.5285988152
"Desulfobulbus_oralis",3.35114944425938e-05,4.94444176929493e-05,5.26657641231111e-05,7.3616815812892e-05,5.97440158980763e-05,6.85708126433396e-05,4.76889032192857e-05,5.41855562786893e-05,"v_2991",388,3.83347389404278e-05,26742.6672759506
"Pelodictyon_luteolum",1.94352377151077e-05,2.41122269155747e-05,2.85631558765759e-05,4.00562086040736e-05,3.62910828864665e-05,3.71198736619664e-05,2.31326769347281e-05,3.12484433121126e-05,"v_6157",368,3.83347389404278e-05,8976.82869735808
"Trueperella_pyogenes",2.97959342911762e-05,3.89670809974913e-05,4.80487060499112e-05,5.3047411394584e-05,4.69775875309003e-05,4.76035199890908e-05,3.91476071203091e-05,5.31601324048894e-05,"v_4355",224,3.83303307907547e-05,43893.6773317743
"Deinococcus_puniceus",1.4219162887156e-05,1.81559327667869e-05,1.67466174180472e-05,2.05694044183081e-05,2.62500718111596e-05,2.20544856066913e-05,1.31678314859222e-05,2.22355071581872e-05,"v_5411",151,3.83288616328095e-05,75810.5955216658
