"","vcXtM2TOMPOOB050180","iYASM2TOMPOOA050195","XR8LM2TOMPOOB051125","TECcM2TOMPOOA051310","FvY2M2TOMPOOB051329","abKIM2TOMPOOA051320","cuu6M2TOMPOOB051315","s9OmM2TOMPOOB051285","Nm8MM2TOMPOOA051300","IGpcM2TOMPOOB051290","a50wM2TOMPOOB051350","OeS0M2TOMPOOA051355","dSz8M2TOMPOOA051340","aFJgM2TOMPOOM090325","cSObM2TOMPOOM080315","wQqUM2TOMPOOA080335","X0n7bM2TOMPOOA100365","X1qGgM2TOMPOOM080340","X9JUZM2TOMPOOB100355","AYtCM2TOMPOOA100360","DYZgM2TOMPOOB100370","nG3jM2TOMPOOA051345","nodos","degrees","closeness","betweenness"
"Rhodoferax_sp._AJA081-3",8.29720649853841e-05,7.39431277639933e-05,6.21534987613747e-05,6.5339232356481e-05,7.94463807085732e-05,6.13084030659651e-05,6.52457220576696e-05,6.96854897756185e-05,6.37677832405512e-05,5.10214572366753e-05,6.77230164187099e-05,6.953927642413e-05,7.45857381190327e-05,4.49257777436975e-05,9.52579199047481e-05,0.00011522997564523,9.19364106493009e-05,0.000143082220216961,0.000103519419520874,6.60358669094271e-05,8.62236720573005e-05,9.1182192695995e-05,"v_1153",38,3.02700084756024e-05,1959.37421237909
"Rhodoferax_saidenbachensis",9.53869778911186e-05,8.71045259096879e-05,6.28039423530635e-05,6.91147304525512e-05,7.93831775417406e-05,7.05425082191105e-05,7.14564871833997e-05,7.53701905914114e-05,6.76976582542131e-05,6.72410443932655e-05,6.77230164187099e-05,8.45388746152734e-05,8.23381534809439e-05,4.96168228093045e-05,0.000112143862781345,0.000123904114033285,0.000102672405971834,0.000161715353118109,9.48526774214516e-05,7.00603332413909e-05,8.79274044089482e-05,0.00010111586246938,"v_1159",38,3.14475297965345e-05,13437.2854492162
"Xylella_fastidiosa",3.05597856141157e-05,2.91943740686317e-05,1.88628641589754e-05,2.6813741580254e-05,2.88206440756638e-05,2.33880204288682e-05,2.22280015026129e-05,2.18445806629345e-05,2.009426657929e-05,2.29245346032121e-05,2.85277145534661e-05,2.3401271861499e-05,2.86339212560913e-05,1.87641802624279e-05,2.49881665886859e-05,0.000175268619782155,2.89821469974496e-05,3.13429535861161e-05,1.92594268876044e-05,2.01656054913454e-05,3.06671823296584e-05,2.298087783395e-05,"v_1585",38,3.38684549210865e-05,21738.1463106155
"Pseudomonas_zarinae",1.39878430476375e-05,1.50757833305229e-05,1.31534148541514e-05,1.30986668639172e-05,2.18682957240782e-05,1.29428850917037e-05,1.51019657267752e-05,1.96728972052158e-05,2.15030896973952e-05,1.08556291992926e-05,1.54356755799208e-05,1.26262440469751e-05,1.69427787344995e-05,8.47996608013568e-06,1.39327959161158e-05,9.86470640210091e-06,1.63812135202976e-05,8.87008563025888e-06,1.97409125597945e-05,1.19003036697854e-05,1.7481775434298e-05,2.23878229221061e-05,"v_1915",38,3.19519442758092e-05,2258.3041091985
"Halomonas_sp._R57-5",2.11783808391942e-05,2.24940259217326e-05,1.92242217099136e-05,1.96480002958758e-05,2.35115780617257e-05,2.00576874228157e-05,2.60198370530586e-05,2.07587389340752e-05,2.08357524309243e-05,1.53255941637072e-05,1.87490928510032e-05,1.8464695241629e-05,2.13816617239809e-05,2.03880035543688e-05,1.87032640830467e-05,1.63277899069256e-05,2.25808727910564e-05,1.65793211276986e-05,1.82964555432242e-05,1.42370905722159e-05,2.0592938859046e-05,1.43815816122138e-05,"v_2349",38,3.54849011745502e-05,11433.5554605644
"Acinetobacter_seifertii",2.64027559533721e-06,3.66923827092092e-06,1.58997322412819e-06,1.92627453881135e-06,2.59132984013644e-06,2.19499220853455e-06,1.69978835019981e-06,2.74654084358533e-06,3.33668633235442e-06,2.17112583985852e-06,1.69711616323736e-06,2.56322247570172e-06,4.37636351075632e-06,0,3.10459039435189e-06,3.31658232484427e-06,4.73795098740915e-06,8.39383942192283e-06,0,2.81279904922199e-06,3.40746470329538e-06,0,"v_2825",38,2.68932874354561e-05,80542.1764716794
"Helicobacter_pylori",1.77516401729055e-05,2.3850048760986e-05,1.64779043227831e-05,2.12660709084773e-05,2.43332192305495e-05,1.41539152757228e-05,1.45789539267138e-05,4.01122709249206e-05,1.8388849120531e-05,1.37291781049877e-05,2.2466585399047e-05,1.36705198704092e-05,1.65676618621489e-05,7.75826683927307e-06,1.71131080274031e-05,1.45419378858557e-05,2.13207794433412e-05,3.0777411213717e-05,1.82964555432242e-05,1.16839345121529e-05,2.36300269641571e-05,1.52711639799797e-05,"v_3133",38,3.52063089705675e-05,10207.9334706768
"Microbacterium_sp._CGR1",5.36481530541922e-05,6.65248851727836e-05,0.000120187521442054,8.14428875009439e-05,7.82455205387539e-05,6.43359785260128e-05,7.93670406593296e-05,7.43482219054261e-05,9.03129767290597e-05,7.35628519857947e-05,5.33379365588885e-05,5.52516844762371e-05,6.07064138420627e-05,0.000147948344376835,9.23804946612025e-05,7.14340808427997e-05,8.7551285799252e-05,0.000280479251321911,0.00030863231587386,0.000103813921832055,8.42977137467423e-05,5.72297989929335e-05,"v_3516",38,2.66425107902169e-05,1093.73130871501
"Corynebacterium_diphtheriae",2.15154372981734e-05,2.00212783913294e-05,2.68127302796163e-05,2.48874670414426e-05,2.51548603993732e-05,2.50531869318944e-05,2.53660723029818e-05,2.64434397498681e-05,3.30702689828905e-05,3.09704715391584e-05,2.14159896789476e-05,2.15500556290478e-05,1.62550644685235e-05,1.7681631401134e-05,1.84003772153051e-05,1.25860047199219e-05,2.48994445508523e-05,1.33646592214303e-05,2.98521116757868e-05,2.67865017148987e-05,3.75561870558861e-05,1.05267246852287e-05,"v_4139",38,3.06729648487823e-05,254.220773365923
"Corynebacterium_pseudodiphtheriticum",8.8196440099562e-06,1.02898203684521e-05,1.22861567318997e-05,1.07871374173436e-05,1.08709446952065e-05,1.09749610426728e-05,1.00679771511835e-05,1.09861633743413e-05,1.03808019228804e-05,1.15580522651292e-05,9.45536148089387e-06,9.5408836595564e-06,9.25288285131336e-06,6.67571797797915e-06,9.84382320160354e-06,7.39852980157568e-06,1.31553745501467e-05,5.59589294794855e-06,0,9.21732611514284e-06,1.12594485848021e-05,8.45103249377515e-06,"v_4146",38,3.11963812197785e-05,2055.95377787643
"Corynebacterium_ulcerans",9.26905262192849e-06,1.18851413558091e-05,8.81712424289269e-06,1.31757178454696e-05,9.92289719271758e-06,8.85565822063941e-06,1.17677655013833e-05,1.2391370317571e-05,1.45331226920326e-05,6.51337751957557e-06,1.15565529210925e-05,7.83206867575525e-06,9.31540233003845e-06,5.05189468603828e-06,7.95078027821825e-06,9.52454411237329e-06,1.43146604300447e-05,5.0303505755495e-06,9.6297134438022e-06,1.0905005544676e-05,1.50372898862818e-05,7.11665894212644e-06,"v_4148",38,3.1814711122423e-05,2048.564618625
"Nocardioides_sp._W7",0.000599904320906511,0.000460409636951208,0.000715632493878061,0.000485035928872698,0.000470294764401347,0.000624664506794333,0.000619442100697815,0.00057051401895126,0.000637974426746166,0.000727199443067908,0.000426137787083362,0.000433564335056657,0.000584307048164694,0.00193595821361395,0.000589796453209923,0.00083637402986778,0.000583423219992137,0.000500207345692954,0.000810821871968145,0.000912688380725247,0.000534527506499554,0.000331221168264801,"v_4258",38,2.16990343929695e-05,1218.89893411333
"Nocardioides_ungokensis",0.000763489055664425,0.000588673444334704,0.00080741731181637,0.000536043678660423,0.000485589930774835,0.000853322143414433,0.000716264660184197,0.000640646620026997,0.000694179054300047,0.000956444789100029,0.000484405442021178,0.000476522045066103,0.000704094369401967,0.000683629605907108,0.000650070939890511,0.000947777179753575,0.0006195122934707,0.000453118501843728,0.000898452264306745,0.00101823325581836,0.000603121252483283,0.000366359671791551,"v_4276",38,2.24466891133558e-05,6924.4634060942
"Nocardioides_dongkuii",0.000589343218525162,0.000451236541273905,0.000669306455847781,0.000467083050170976,0.000450512173182745,0.000623377787223813,0.000592506992994649,0.000552246328689273,0.000586144565716927,0.00073288268423695,0.000423066814978456,0.000427773350944887,0.00058180626901569,0.000782502401905286,0.000572380458314778,0.000854487671795775,0.00053407796449561,0.000463149437606806,0.000856563010826205,0.000832718340064289,0.000509341897823023,0.000339079145846733,"v_4281",38,2.16980927376484e-05,560.916522797551
"Virgibacillus_sp._Bac332",5.61760764965363e-06,5.58362345574923e-06,5.63717779463631e-06,4.70010987469969e-06,4.48742484511432e-06,3.48171177905481e-06,2.74581195032277e-06,3.76850952957057e-06,3.85572642849844e-06,6.96037401601703e-06,4.68727321275081e-06,2.70562372435181e-06,9.002804936413e-06,9.9774920049256e-05,1.74917166120801e-05,1.53073030377428e-05,3.8306837770542e-06,7.51576047530324e-05,5.29634239409121e-06,2.7695252176955e-06,3.70376598184281e-06,3.55832947106322e-06,"v_4731",38,2.53800664957742e-05,4469.46024883895
"Thermanaerosceptrum_fracticalcis",9.66228515740424e-06,9.01356357856661e-06,6.35989289651276e-06,1.01707295649239e-05,8.78524018973085e-06,7.94738558262511e-06,9.47958887611433e-06,9.51708338823754e-06,6.52507549438198e-06,6.19409430783167e-06,9.29373137010936e-06,5.69604994600382e-06,6.25194787250903e-06,4.33019544517567e-06,6.73923280725166e-06,6.03788064266521e-06,7.05652274720511e-06,3.98856199481439e-06,5.29634239409121e-06,4.67357380486116e-06,6.66677876731705e-06,6.67186775824354e-06,"v_5343",38,3.025535519787e-05,675.882693227619
"Synechococcus_sp._M16.1",8.37023539798391e-06,1.06088845659235e-05,9.4675678345815e-06,1.06330354542387e-05,1.37782903695059e-05,9.99099901815728e-06,7.51829462588378e-06,9.19771817386715e-06,7.41485851634316e-06,5.42781459964631e-06,8.08150553922553e-06,6.69285868655449e-06,8.62768806406246e-06,0,6.05773735483295e-06,8.07885438103092e-06,1.19960886702487e-05,5.0601159635705e-06,0,8.04893266392755e-06,1.24446536989918e-05,7.85797758193128e-06,"v_5527",38,3.13401027955372e-05,4135.42908832046
"Spirosoma_aureum",2.4717473658476e-05,2.32119203660432e-05,1.47433880782796e-05,2.14201728715822e-05,2.30691558938976e-05,2.07388919013265e-05,1.85015424271749e-05,1.78844520047417e-05,1.74990660985699e-05,1.66665836530316e-05,1.9314798238749e-05,2.0932983551564e-05,2.65707784581634e-05,1.51556840581148e-05,1.98390898370779e-05,1.93892505144742e-05,1.88509964818194e-05,3.0747645825696e-05,1.20371418047527e-05,1.61411391593816e-05,2.214852057142e-05,2.35739327457938e-05,"v_5901",38,3.45709742100532e-05,2869.5671637146
"Nonlabens_sp._Hel1_33_55",3.20203636030257e-06,2.39298148103538e-06,1.73451624450348e-06,4.08370202228006e-06,3.79219000995576e-06,1.21103018401906e-06,2.09204720024592e-06,2.17168345771863e-06,2.37275472522981e-06,2.42655240925364e-06,2.90934199412119e-06,1.85121623245124e-06,3.81368820223051e-06,5.95401873711654e-06,2.80170352661024e-06,2.80633889025285e-06,2.87301283279065e-06,4.67316591929746e-06,0,1.77422709258618e-06,3.55561534256909e-06,3.41006574310225e-06,"v_6081",38,2.58204446280565e-05,20457.1589006295
"Lacinutrix_venerupis",8.98817223944581e-07,9.57192592414153e-07,0,0,0,9.08272638014298e-07,0,1.08584172885932e-06,0,1.46870277402194e-06,0,9.49341657667303e-07,1.43794801067708e-06,3.78892101452871e-06,2.65026009273942e-06,1.53073030377428e-06,1.51211201725824e-06,5.53636217190655e-06,0,1.03857195663581e-06,0,0,"v_6166",38,2.19896208989357e-05,2485.65402925695
"Prosthecochloris_aestuarii",1.02802219988661e-05,1.36399944419017e-05,1.02625544466456e-05,1.10182903620009e-05,1.15661795303651e-05,9.99099901815728e-06,1.19638949264064e-05,9.70870251685977e-06,1.0825693433861e-05,9.19535649822434e-06,1.1394922810308e-05,8.73394325053919e-06,9.25288285131336e-06,3.24764658388175e-06,6.73923280725166e-06,6.97332693941616e-06,1.1189628927711e-05,1.11024897318341e-05,0,6.40452706592084e-06,1.05186953884336e-05,9.19235113357999e-06,"v_6447",38,3.28094753764887e-05,19494.8632677227
"Leptospira_kobayashii",2.58409951884067e-06,3.66923827092092e-06,2.09587379544171e-06,2.77383533588834e-06,2.46492350647125e-06,1.96792404903098e-06,1.7651648252075e-06,1.72457215760009e-06,1.48297170326863e-06,2.10726919750974e-06,1.53548605245285e-06,2.08855164686807e-06,4.12628559585596e-06,3.0672217736661e-06,2.49881665886859e-06,2.38113602809332e-06,2.77220536497344e-06,5.74471988805357e-06,0,1.21166728274178e-06,2.3704102283794e-06,2.96527455921935e-06,"v_6523",38,2.60430230741184e-05,12988.7436872881
"Bradyrhizobium_sp._195",0.000952296848769283,0.000453549756705573,0.000234015149987595,0.000272298168806372,0.000267222989368216,0.000496446686061315,0.000255948899655087,0.000263156936641199,0.000296520192068563,0.000360534602701213,0.00028560040575623,0.000286463845201109,0.000434822974533003,0.000167073374259694,0.000366493109967393,0.000528442117091854,0.00044753475337453,0.000356232163835363,0.000741487935172769,0.000286516038536905,0.000491415670470903,0.000435598832749323,"v_1",37,2.43190661478599e-05,89.3808273259469
"Bradyrhizobium_sp._SK17",0.000614790981178093,0.000553975212859691,0.000352179069144394,0.000403438939408649,0.000434205756139935,0.000436954828271379,0.000361597283267506,0.000388539719803013,0.000411672944827372,0.000485502051777775,0.000409893960949519,0.000435605419620642,0.000475273077268136,0.00025692492974709,0.000438580184489906,0.000354874308758337,0.000701972802145183,0.000621531067266562,0.00048437458622325,0.000416856819094699,0.000740530970409651,0.000525298388165708,"v_11",37,2.48151273016031e-05,171.920020393815
"Terrihabitans_soli",0.000325596539373924,0.000276708425257058,0.000370608304242244,0.00028416401996545,0.000324674668019046,0.00019437034453506,0.000213846449750138,0.000319109722198891,0.000296001151972419,0.00024814691216736,0.000234929366025286,0.000236433539842042,0.000357798976743692,0.00115742515753341,0.000399507778551233,0.00039339768806999,0.000297079607657335,0.000637842499902072,0.00021811300950212,0.000217753920241309,0.000300671722405999,0.00038770964861793,"v_330",37,2.46542245013683e-05,1002.01068425509
"Sphingopyxis_sp._QXT-31",0.000335876761372791,0.000315235427101728,0.000289736484342269,0.000298880757441969,0.0003028695754618,0.000254013581097999,0.00021744215587556,0.000335269602046032,0.000322991236971908,0.000313791540501906,0.000345161101580322,0.000313092878698677,0.000363050612956599,0.000454670521743445,0.00042101274616089,0.00028488591764688,0.000305295416284438,0.00196734332124819,0.000503634013110855,0.000346320473706517,0.000285708507839354,0.000612625723934718,"v_484",37,2.36686390532544e-05,1496.19970191329
"Paracoccus_sp._Arc7-R13",8.33652975208599e-05,8.68652277615844e-05,7.54514566359014e-05,8.22133973164684e-05,9.13917792399339e-05,6.84988947835783e-05,6.74685222079309e-05,8.86557835092195e-05,8.96456394625889e-05,7.47122715480728e-05,8.73610748790279e-05,7.14854268223479e-05,0.000103719815204925,0.000121967171705781,0.000107752003199091,9.32044673853672e-05,9.20876218510267e-05,0.000128288822370523,0.0001314455885079,8.60283770746665e-05,7.70383324223304e-05,9.01443466002682e-05,"v_688",37,2.92090197452973e-05,18637.2335643374
"Silicimonas_algicola",0.000181280198854323,0.00017739969379409,0.000166079930411208,0.0001758303399027,0.000195929817181048,0.000135181244291128,0.000163441187519213,0.000205926690226026,0.000208431672894406,0.000172923787480497,0.00018094490902326,0.000159441931405224,0.000203813500643794,0.000181507359076947,0.000223757673544142,0.000198059493193905,0.000253329166624664,0.000195618130074031,0.00017381632766063,0.000191573252167781,0.000190299496147083,0.000194373747356828,"v_719",37,2.84965234241423e-05,1707.58611059248
"Sulfitobacter_sp._D7",5.02775884644e-05,4.67429049295578e-05,4.24233764801476e-05,4.0220612370381e-05,4.44950294501476e-05,3.64822842935743e-05,3.88336261545649e-05,4.49666221833505e-05,4.13007619360314e-05,4.41887965053559e-05,4.03267126407354e-05,4.18185000202447e-05,5.22037647354504e-05,3.73479357146401e-05,4.86133422725344e-05,4.6262071402956e-05,5.26719019344953e-05,5.33098099456163e-05,3.70743967586385e-05,4.32305576949657e-05,4.53340956177559e-05,4.00312065494612e-05,"v_757",37,3.41331876983992e-05,10589.2224850138
"Burkholderia_sp._JP2-270",7.69612248002547e-05,7.52991506032467e-05,6.50443591688805e-05,6.15637342604107e-05,6.96498898495208e-05,6.62282131885426e-05,5.71390391567167e-05,5.608053164344e-05,6.79201040097034e-05,7.42014184092825e-05,6.78038314741022e-05,7.0583552247564e-05,6.38949072570423e-05,2.43573493791131e-05,5.59583488152694e-05,5.14495463213022e-05,8.76016895331606e-05,4.0570223872627e-05,7.0296908139756e-05,5.27075267992675e-05,7.20012106870241e-05,7.42801277084447e-05,"v_950",37,3.29826181602296e-05,4324.46810176133
"Polynucleobacter_sp._TSB-Sco08W16",2.86497990132335e-06,3.42994012281738e-06,2.02360228525406e-06,3.46729416986043e-06,3.03375200796461e-06,3.02757546004766e-06,1.43828245016907e-06,1.85231824334825e-06,3.18838916202756e-06,4.46996496441461e-06,2.99015704951344e-06,3.08536038741874e-06,4.25132455330614e-06,0,3.25603382822271e-06,3.57170404213998e-06,3.62906884141977e-06,8.24501248181781e-06,0,1.77422709258618e-06,3.25931406402167e-06,2.07569219145355e-06,"v_1053",37,2.73770087880198e-05,6532.39357074754
"Candidatus_Vallotia_tarda",3.14586028380603e-06,3.58947222155307e-06,2.31268832600464e-06,2.54268239123098e-06,2.84414250746682e-06,2.27068159503575e-06,2.35355310027666e-06,2.81041388645941e-06,2.22445755490295e-06,2.68197897864877e-06,2.82852693872893e-06,1.70881498380115e-06,2.37574019155343e-06,0,3.1803121112873e-06,2.46617660052523e-06,3.02422403451648e-06,3.09560035418431e-06,0,1.90404858716566e-06,3.18523874438481e-06,3.26180201514129e-06,"v_1092",37,2.60098317163888e-05,7489.27047005115
"Neisseria_wadsworthii",6.29172056761207e-06,5.42409135701353e-06,4.40856212144635e-06,4.8542118378046e-06,5.56187868126845e-06,4.76843134957506e-06,5.29549447562249e-06,5.17371647280027e-06,6.00603539823796e-06,5.68324116904143e-06,4.5256431019663e-06,4.98404370275334e-06,6.12690891505885e-06,3.24764658388175e-06,6.58778937338083e-06,6.80324579455235e-06,7.20773394893094e-06,1.30967707292413e-05,0,4.28410932112273e-06,7.11123068513819e-06,8.15450503785321e-06,"v_1451",37,3.07682840527984e-05,45719.8694127848
"Lysobacter_sp._H21R4",0.000191391892623699,0.000174129285770008,0.000164779043227831,0.000144624692373956,0.000138983763864879,0.000159099090425505,0.000157165045918475,0.000173159819231624,0.000148890359008171,0.000162387441492948,0.00025658780087041,0.00017871356705587,0.00024576407086833,0.000322238711045156,0.000170449584821612,0.000157920343006046,7.97891107773264e-05,0.000117781640399109,0.000139149359262942,0.000110002079740343,6.8964122581913e-05,0.000264205963226444,"v_1493",37,2.59241976460829e-05,2604.66074635344
"Pseudomonas_germanica",1.70213511784505e-05,1.50757833305229e-05,1.25752427726502e-05,1.40232786425466e-05,1.79496993804573e-05,1.33970214107109e-05,1.30099185265293e-05,1.75012137474972e-05,1.57195000546475e-05,1.25797585427097e-05,1.82642025186497e-05,1.58065386001606e-05,1.37542853195199e-05,8.66039089035133e-06,1.20397529927305e-05,1.1565517850739e-05,1.67340396576578e-05,2.29491141641933e-05,1.3000113149133e-05,1.06453625555171e-05,1.45187626488238e-05,2.14982405543403e-05,"v_1911",37,3.3463842318375e-05,19807.6602687071
"Photorhabdus_laumondii",2.02233875387531e-06,3.03110987597815e-06,2.16814530562935e-06,2.31152944657362e-06,3.34976784212759e-06,2.34637098153694e-06,2.54968252529972e-06,1.59682607185194e-06,2.15030896973952e-06,2.17112583985852e-06,1.85874627402187e-06,1.42401248650096e-06,3.12597393625451e-06,0,3.40747726209353e-06,2.80633889025285e-06,3.42745390578534e-06,3.36348884637333e-06,0,2.38006073395707e-06,4.14821789966394e-06,2.07569219145355e-06,"v_2270",37,2.60294653547816e-05,8611.54477753324
"Sodalis_glossinidius",1.99986832327669e-05,2.13773012305828e-05,1.38038584458402e-05,1.84151845910365e-05,1.82657152146203e-05,1.83925209197895e-05,1.88284248022133e-05,1.7309594618875e-05,1.63868373211184e-05,1.35376081779414e-05,1.50316003029595e-05,1.3907855284826e-05,1.58174281174478e-05,1.10059134231548e-05,1.74159948951447e-05,1.72632362036766e-05,1.9153418885271e-05,1.91093791094839e-05,8.18525642723187e-06,1.75259017682293e-05,2.15559180143251e-05,1.45298453401748e-05,"v_2282",37,3.51567993249895e-05,14066.5343201318
"Halomonas_sp._Y2R2",3.016655307864e-05,3.19064197471384e-05,2.62345581981151e-05,2.88941180821703e-05,3.17911929167958e-05,2.56587020239039e-05,2.58237076280356e-05,2.79125197359718e-05,2.54329647110571e-05,2.20943982526779e-05,2.55375575039527e-05,2.36860743587992e-05,2.66332979368885e-05,2.88679696345044e-05,2.86985307185211e-05,2.45767254328204e-05,3.12503150233369e-05,3.0658349661633e-05,2.50372549538857e-05,2.4709357801627e-05,3.34079691562221e-05,2.2684350378028e-05,"v_2345",37,3.52348402099996e-05,18963.4274760638
"Parashewanella_tropica",2.69645167183374e-06,2.23344938229969e-06,9.39529632439385e-07,1.8492235572589e-06,1.5800791708149e-06,2.11930282203336e-06,2.02667072523824e-06,1.85231824334825e-06,1.18637736261491e-06,1.5964160587195e-06,1.45467099706059e-06,1.47147956938432e-06,1.62550644685235e-06,0,2.42309494193318e-06,2.04097373836571e-06,1.76413068680128e-06,7.02463157295669e-06,0,9.95298125109321e-07,1.55558171237398e-06,0,"v_2610",37,2.43563825900577e-05,2317.33706096043
"Photobacterium_ganghwense",1.24149129057345e-05,1.34006962937981e-05,1.13466270994603e-05,1.21740550852877e-05,1.5484775873986e-05,1.03694459506632e-05,1.11793772263141e-05,1.43075616037933e-05,1.4088231181052e-05,9.77006627936336e-06,1.18798131426615e-05,9.11367991360611e-06,1.34416879258944e-05,7.57784202905742e-06,1.25698050112784e-05,1.08001526988519e-05,1.61291948507545e-05,1.59244825912366e-05,1.01111991159923e-05,1.22897681535238e-05,1.29631809364498e-05,1.12680433250335e-05,"v_2765",37,3.46032734696702e-05,48917.4310106035
"Acinetobacter_wuhouensis",2.75262774833028e-06,3.66923827092092e-06,0,1.38691766794417e-06,1.39046967031711e-06,2.34637098153694e-06,1.63441187519213e-06,3.64076344382241e-06,2.52105189555668e-06,2.17112583985852e-06,1.61630110784511e-06,1.04427582343403e-06,3.75116872350542e-06,0,5.0733550346726e-06,2.29609545566142e-06,2.16736055807014e-06,4.55410436721345e-06,0,1.47131027190073e-06,2.22225958910568e-06,0,"v_2837",37,2.58966722776123e-05,6757.8182892039
"Gilliamella_apicola",1.68528229489609e-06,1.83461913546046e-06,1.30088718337761e-06,1.38691766794417e-06,2.71773617380163e-06,2.04361343553217e-06,0,1.08584172885932e-06,1.33467453294177e-06,3.12897547509023e-06,1.77793121862962e-06,7.12006243250478e-07,2.87589602135415e-06,0,3.02886867741647e-06,1.44568973134237e-06,1.36090081553241e-06,4.28621587502442e-06,0,7.35655135950367e-07,1.62965703201083e-06,0,"v_2976",37,2.42524191788131e-05,12857.0398103257
"Campylobacter_curvus",7.13436171506011e-06,1.13267790102341e-05,6.93806497801392e-06,9.55432171250429e-06,9.03805285706123e-06,6.81204478510724e-06,9.21808297608359e-06,9.3254642596153e-06,1.08998420190245e-05,8.17365022064386e-06,7.91987542844102e-06,7.78460159287189e-06,7.81493484063629e-06,5.59316911668524e-06,5.52768533628507e-06,6.20796178752902e-06,9.92953557999577e-06,4.58386975523445e-06,8.18525642723187e-06,6.70744388660629e-06,1.14816745437127e-05,9.34061486154095e-06,"v_3107",37,3.12460942382202e-05,2397.08320935154
"Acidithiobacillus_ferriphilus",1.36507865886583e-05,1.57936777748335e-05,1.01902829364579e-05,1.46396864949663e-05,1.45999315383297e-05,1.3851157729718e-05,1.20946478764217e-05,1.31578468320599e-05,1.23086651371297e-05,1.19411921192219e-05,1.15565529210925e-05,8.92381158207265e-06,1.14410646066915e-05,8.11911645970437e-06,1.32513004636971e-05,1.11403149885795e-05,1.57763687133943e-05,1.21740437005902e-05,1.34815988213231e-05,1.20733989958913e-05,1.53335911648292e-05,1.11197795970726e-05,"v_3178",37,3.44281484541761e-05,30896.9847281925
"Streptomyces_sp._P3",0.000403288053168634,0.000484658515959033,0.000562200077749691,0.000949422194689338,0.000537732543411727,0.000534518447471414,0.000561780049741037,0.000437658089773179,0.000495164251721397,0.000725219887155096,0.00050703365753101,0.00134616647057224,0.000620130709474171,0.000275328260389086,0.000866937937193531,0.000402752151037499,0.000382110706761157,0.000218745836566351,0.000431892647954528,0.000449744931054833,0.000381043444211988,0.00033255554181645,"v_3212",37,2.37338016803532e-05,17.0633028310856
"Agromyces_sp._CFWR-12",0.000210267054326535,0.000251502353656819,0.000456828215896104,0.000269524333470484,0.000285741517250167,0.000263550443797149,0.000309426856211373,0.000285320882518504,0.000307420034087588,0.000228287496396889,0.000235979961745385,0.000218965653340963,0.000223569655920923,0.000398919255386808,0.000285319429412632,0.000215832972832173,0.000329791630964022,0.00036593568033021,0.000434300076315479,0.000475622682307676,0.000338524210740432,0.000201786933754877,"v_3554",37,2.54504733788048e-05,384.134359525489
"Nocardioides_sp._zg-579",0.000655406284485089,0.000490002841266679,0.000691493809475388,0.000517166188180071,0.000466818590225554,0.00068794083390933,0.000620815006672977,0.000578625895396267,0.000582585433629082,0.000823048263233427,0.000467434280388804,0.000443342554130631,0.000649202267081337,0.000917279735136379,0.000685054373114671,0.00099803615806083,0.00055832216050565,0.000552147947789604,0.000884489179813232,0.000886118248167981,0.000536083088211928,0.000360725650129034,"v_4259",37,2.18560125890633e-05,9617.37417988405
"Nocardioides_sp._cx-173",0.000547098808999767,0.000413188135725443,0.000617993683614553,0.000431639598656847,0.000418973792933279,0.000570016769740473,0.000545566683939131,0.000518457489008886,0.000573391009068817,0.000680392524226252,0.000407146249066182,0.0003983437595572,0.0005711154381537,0.00080974654824785,0.000564353956319625,0.000819365915381399,0.000516537465095414,0.000446004574106708,0.000821896042428517,0.000851282813789155,0.00048467481638395,0.000307350708063086,"v_4260",37,2.16938562998959e-05,279.156222642704
"Nocardioides_euryhalodurans",0.000578332707531841,0.000438793037572521,0.000645023228424732,0.000462074736370067,0.000433194505470613,0.000558209225446287,0.000574266956467505,0.000589228820513364,0.000616100594122953,0.000755743362197813,0.000409247440506381,0.000392078104616596,0.000648014396985561,0.000648807617535487,0.00065272119998325,0.00087387692231025,0.000633675742699019,0.00044338521996086,0.000925896947621581,0.00109759746283795,0.000516527203827798,0.00030334758740814,"v_4279",37,2.2000264003168e-05,7344.54553776887
"Kutzneria_sp._CA-103260",0.000654675995490634,0.000857963627000552,0.000928833448931614,0.000732138426711418,0.000733662360592775,0.00118696095911169,0.00100758223281844,0.000886621708135069,0.000847889071343841,0.000745462442779659,0.000705677063685173,0.000751783658706737,0.000565676243504617,0.000265765745447657,0.00047992424193664,0.000628109667982046,0.000722335910644261,0.000239611373569074,0.000660598342244831,0.000904596174229793,0.000771938905935678,0.00120138098766772,"v_4389",37,2.3146540749485e-05,643.67851590727
"Bacillus_sp._M4U3P1",4.77496650220558e-06,5.34432530764569e-06,6.14307836594983e-06,6.16407852419632e-06,5.49867551443586e-06,4.99549950907864e-06,3.85721202545342e-06,4.34336691543726e-06,3.92987501366188e-06,4.98081810320485e-06,7.19253992991072e-06,4.88910953698661e-06,7.43981796828574e-06,2.14705524156627e-05,8.02650199515366e-06,6.63316464968854e-06,5.24198832649523e-06,1.71746288881187e-05,0,4.54375231028168e-06,4.37044385857451e-06,4.44791183882903e-06,"v_4611",37,2.76159178150286e-05,9771.59412765383
