"","Ia7iM2MAIPOOB100245","P0ZQM2MAIPOOA100240","qU3SM2MAIPOOM070605","B7zTM2MAIPOOA070610","c5isM2MAIPOOA070615","TgLUM2MAIPOOM070620","pse1M2MAIPOOA100685","AJwcM2MAIPOOA100700","nodos","degrees","closeness","betweenness"
"Ideonella",0.000455477079747767,0.000398150590150123,0.00031338761057628,0.000546976720241785,0.000589237765753759,0.000536857015348196,0.000305732520221972,0.000378946684672389,"v_600",38,0.000101553772722657,1805.66986832472
"Conchiformibius",6.42724007169943e-06,1.04719845364651e-05,1.00108844905825e-05,0,1.32614339007841e-05,1.37377030094883e-05,0,1.04663520538786e-05,"v_665",38,0.000120279047389945,14059.1977583107
"Haliangium",0.000962657735183426,0.00126804256589156,0.00105278528224789,0.00154011484366118,0.00171760658214426,0.00175904689834488,0.000940606315114465,0.00107771055993958,"v_689",38,8.40124338402084e-05,1253.09624318599
"Arcobacter",5.4274471716573e-06,7.17259214826379e-06,4.7708121400432e-06,0,5.4479404132951e-06,4.81207676038574e-06,7.44824005181138e-06,4.80157388038762e-06,"v_745",38,9.96710854181202e-05,1260.09262208188
"Mycolicibacillus",9.28379121467696e-05,0.000103141875092033,0.000149146536902662,0.000148005465477189,0.00012659293118262,0.000119525777596678,0.000135841711421131,0.000166004975617446,"v_773",38,0.000119431506031291,839.764559279449
"Segniliparus",4.47050253875983e-05,4.9921241351916e-05,7.14839720655653e-05,6.64952091274327e-05,6.75257877542629e-05,6.69810039389177e-05,6.17139890007228e-05,7.96305960387879e-05,"v_783",38,0.000134498991257566,18330.8579108284
"Subtercola",0.000135614765512858,0.000137139961874804,0.000151962098165638,0.000159803002580443,0.000150176778498069,0.000146457884626579,0.000170600164996251,0.000189095690457962,"v_802",38,0.000118161408483989,1046.91557394734
"Polymorphospora",0.000580736847367331,0.000635348212493207,0.000926241445484125,0.000679967138496651,0.00064171003394497,0.000669499582823991,0.00069481439340469,0.000769978229448225,"v_880",38,9.47149081265391e-05,4012.86875175091
"Hydrogenibacillus",6.22014011383356e-05,7.79660766516274e-05,0.000127951617395257,0.000126555398016727,0.000132901072713804,0.000126045365465588,9.75364768689585e-05,0.000133796665431026,"v_997",38,0.000127048659636641,4511.03000591562
"Caldalkalibacillus",5.64168850738061e-06,8.10502912753809e-06,9.85446442041711e-06,0,9.17547859081279e-06,8.30471311873023e-06,1.27684115173909e-05,1.02505509806028e-05,"v_1019",38,0.000109733347964446,655.587473895132
"Urechidicola",9.3552049932514e-06,1.14044215157394e-05,1.56420070165351e-06,0,2.50891992717537e-06,3.41502221704795e-06,0,2.2659112693964e-06,"v_1527",38,9.34142923867352e-05,66.6550615000079
"Saccharomyces",4.85613694306179e-06,5.23599226823257e-06,3.36303150855504e-06,0,5.23289013382292e-06,4.19116363001339e-06,7.09356195410607e-06,6.68983327155128e-06,"v_1713",38,0.000103852944230969,1229.76778873174
"Brevirhabdus",0.000114262045719101,0.00014194559861414,0.000160174151849319,0.000199485627382298,0.000140857933054275,0.000186584395676892,0.000173082911680188,0.000159476993150852,"v_168",37,0.000123046634674542,1063.90992281434
"Candidatus_Paracaedibacter",4.85613694306179e-06,3.65802199561453e-06,3.75408168396842e-06,0,6.5948752371467e-06,5.20014746686846e-06,6.73888385640077e-06,4.74762361206865e-06,"v_250",37,1e-04,750.28701703282
"Candidatus_Doolittlea",1.35686179291432e-06,1.21934066520484e-06,1.95525087706689e-06,0,1.50535195630522e-06,2.01796767371015e-06,0,1.34875670797405e-06,"v_295",37,8.09388911371914e-05,449.469979735423
"Piscirickettsia",5.57027472880618e-06,4.59045897488883e-06,4.1451318593818e-06,0,5.30457356031365e-06,4.96730504297883e-06,3.90145907475834e-06,4.63972307543073e-06,"v_499",37,0.0001001001001001,1030.83727835762
"Avibacterium",5.28461961450842e-06,5.45117003268048e-06,3.98871178921645e-06,0,5.1612067073322e-06,5.51060403205464e-06,4.25613717246364e-06,6.63588300323232e-06,"v_513",37,0.000108038029386344,8250.64784648274
"Azospira",0.000700569167815238,0.000934445305075807,0.000820345057982183,0.00189404095675881,0.0012844953192873,0.00141568193724897,0.000857611640251424,0.00106093202649239,"v_637",37,8.71383757406762e-05,3552.27192092232
"Dietzia",0.000388776610559241,0.000435232891556647,0.00056858695505105,0.000497641565082722,0.000500852100890695,0.000520790888099812,0.000570322381110128,0.000625337560085088,"v_781",37,9.72195216799533e-05,982.649349012296
"Amnibacterium",0.000136257489520028,0.00012372721455755,0.000152665988481382,0.00014478795535812,0.000135553359493961,0.000140171139181559,0.000162087890651324,0.000173827764523695,"v_808",37,0.000116522955022139,2764.28950218062
"Allobranchiibius",0.000156753243970892,0.00014710986496089,0.000203346091214956,0.000184470580159975,0.000163724946104816,0.000154840211886606,0.00020996943384154,0.000221519801717658,"v_857",37,0.000110705192073508,347.213638503736
"Ruania",0.000559884024023595,0.000584637986004982,0.000797194887597711,0.000681039641869674,0.000661207925950447,0.000660573956574888,0.000785257308319542,0.000885054151772571,"v_859",37,9.46611132146914e-05,6414.82835013529
"Nosocomiicoccus",9.99792900042134e-07,2.00832580151386e-06,1.56420070165351e-06,0,1.00356797087015e-06,1.24182626074471e-06,0,1.99615992780159e-06,"v_1065",37,8.08276753960556e-05,1693.67999308816
"Acetobacterium",9.28379121467696e-06,1.21934066520484e-05,1.37649661745509e-05,1.17975371032542e-05,1.55553035484873e-05,1.59108989657916e-05,1.38324458105068e-05,1.74259366670247e-05,"v_1192",37,0.000131752305665349,67582.7597631153
"Halanaerobium",2.92796492155196e-06,3.37111830968398e-06,2.73735122789364e-06,0,3.79922160400842e-06,3.41502221704795e-06,3.90145907475834e-06,3.3988669040946e-06,"v_1219",37,9.68616815187912e-05,703.731262893104
"Candidatus_Phytoplasma",2.85655114297753e-06,2.94076278078815e-06,2.97198133314167e-06,0,3.4408044715548e-06,3.10456565186177e-06,4.96549336787425e-06,3.02121502586187e-06,"v_1353",37,9.85027580772262e-05,306.685272046735
"Dokdonia",1.21403423576545e-05,1.42017324535623e-05,5.0836522803739e-06,0,4.5877392954064e-06,7.91664241224751e-06,8.15759624722198e-06,7.39118675969779e-06,"v_1494",37,0.000104547830632514,576.755617004439
"Candidatus_Sulcia",2.64230980725421e-06,1.93659988003122e-06,1.64241073673618e-06,0,1.79208566226812e-06,2.17319595630324e-06,0,2.53566261099121e-06,"v_1552",37,8.84016973125884e-05,514.527920672137
"Naumovozyma",4.57048182876404e-06,7.02914030529852e-06,2.89377129805899e-06,0,4.3010055894435e-06,3.95832120612376e-06,9.9309867357485e-06,5.61082790517204e-06,"v_1714",37,9.85901607019619e-05,1002.54732517778
"Tetrapisispora",4.07058537874297e-06,5.02081450378465e-06,2.65914119281097e-06,0,5.23289013382292e-06,3.88070706482721e-06,5.67484956328486e-06,5.07132522198243e-06,"v_1715",37,9.83090837593394e-05,309.744092681357
"Monaibacterium",5.66311264095295e-05,7.05065808174331e-05,7.25007025216401e-05,0.000111540350794403,6.58053855184855e-05,9.03428604691775e-05,8.79601682309153e-05,8.29215624062446e-05,"v_178",36,0.000128932439401753,358.926174161578
"Roseovarius",0.000500396346471088,0.000643811871228158,0.000697633512937465,0.000819392576989655,0.000651172246241746,0.000796476317985137,0.000733828984152273,0.000705453708538747,"v_192",36,9.53197979220284e-05,880.646802925399
"Azotobacter",0.000294510422840983,0.000354541229888679,0.000723051774339334,0.000574861807940386,0.00074457575095916,0.000888293847138949,0.000293673464899991,0.000669630730374956,"v_273",36,9.9930048965724e-05,1177.59773772706
"Paralcaligenes",5.79879882024438e-05,6.83548031729539e-05,5.41995543122941e-05,6.22051956353403e-05,7.57693818006963e-05,7.05512544385587e-05,5.21376803626796e-05,6.72759845937456e-05,"v_574",36,0.000132240148108966,4367.06293867905
"Methyloradius",8.21258453606039e-06,1.11175178298089e-05,5.63112252595263e-06,0,6.5948752371467e-06,7.3733434231717e-06,9.22163054033789e-06,7.71488836961156e-06,"v_632",36,0.00010315659170621,1063.54363893937
"Micropruina",0.000106549357633062,0.000137068235953321,0.00016369360342804,0.000146932962104166,0.000154621150940494,0.000149872906843627,0.000159605143967387,0.00019492231943641,"v_890",36,0.000112866817155756,120.472394716568
"Ruminiclostridium",1.99958580008427e-06,5.6663477971284e-06,5.0836522803739e-06,0,4.08595530997132e-06,2.01796767371015e-06,0,4.74762361206865e-06,"v_1123",36,9.79144227944776e-05,1162.21388970012
"Pseudobutyrivibrio",1.07120667861657e-06,1.29106658668748e-06,1.32957059640548e-06,0,1.21861825034232e-06,2.01796767371015e-06,0,1.1329556346982e-06,"v_1174",36,8.02632635042941e-05,4111.20941355212
"Pleurocapsa",6.99855030029494e-06,8.03330320605545e-06,2.24462800687279e-05,1.50150472223235e-05,1.32614339007841e-05,1.14868929118885e-05,9.9309867357485e-06,9.06364507758561e-06,"v_1320",36,0.000118413262285376,1159.10638841387
"Chlamydia",7.78410186461376e-06,9.10919202829502e-06,5.70933256103531e-06,0,1.08241974000995e-05,8.61516968391641e-06,1.09950210288644e-05,8.0925402478443e-06,"v_1431",36,0.000110253583241455,2173.02510436308
"Niastella",0.000448549943226046,0.000228088430314789,0.000279522665385482,0.000485844027979468,0.000527231601839282,0.000897529929953237,0.000200747803301202,0.000201989804586194,"v_1434",36,0.000102817191034341,2247.41303471499
"Paraflavitalea",0.000112405287476166,0.000125305184830168,7.46123734688724e-05,0.000128700404762773,0.000135768409773433,0.000181539476492617,7.41277224204085e-05,6.56574765441767e-05,"v_1440",36,0.000124038700074423,4338.83625144757
"Sinomicrobium",1.68536517435674e-05,9.96990308608667e-06,6.80427305219276e-06,0,1.09675642530809e-05,1.13316646292955e-05,9.22163054033789e-06,7.98463971120637e-06,"v_1491",36,0.000110766504209127,6045.92697591941
"Amylolactobacillus",0,0,2.65914119281097e-06,0,2.867337059629e-06,2.94933736926868e-06,0,2.05011019612056e-06,"v_1772",36,8.43810648890389e-05,55.1425775876026
"Salaquimonas",6.45580558312921e-05,7.05783067389157e-05,6.59310595746954e-05,9.43802968260335e-05,6.24362644734214e-05,7.76917554378408e-05,7.19996538341766e-05,8.25978607963308e-05,"v_25",35,0.000132802124833997,4425.45629589273
"Methylocystis",0.000800262802705154,0.000992615027398226,0.000906767146748539,0.00113578107203147,0.00106937335638863,0.00112160195587636,0.000982458330643691,0.00107927511772083,"v_59",35,8.94934669769107e-05,10525.2616084081
"Terasakiella",6.9271365217205e-06,8.39193281346864e-06,8.52489382401162e-06,1.07250337302311e-05,8.81706145835917e-06,9.70176766206803e-06,8.86695244263259e-06,9.2254958825425e-06,"v_154",35,0.000107968041459728,179.386412948017
"Marinagarivorans",5.14179205735955e-06,4.08837752451036e-06,3.20661143838969e-06,0,3.87090503049915e-06,6.05390302113045e-06,3.90145907475834e-06,5.01737495366346e-06,"v_427",35,0.000100090081072966,1175.87855159558
"Dichelobacter",4.07058537874297e-06,4.94908858230202e-06,3.59766161380307e-06,0,4.8744730013693e-06,6.36435958631663e-06,4.96549336787425e-06,4.10022039224111e-06,"v_526",35,0.000100908173562059,809.049674491931
"Kangiella",1.32115490362711e-05,1.23368584950137e-05,1.04019346659958e-05,1.82325573413928e-05,1.36198510332377e-05,1.68422686613501e-05,1.59605143967387e-05,1.4134970299568e-05,"v_527",35,0.000115995824150331,165.951188373269
"Leucobacter",0.000843825207635561,0.00091278407678805,0.00112669376540102,0.00112076602480915,0.0010510940826335,0.00109047868521645,0.00110198484957038,0.00129049041818957,"v_792",35,8.5999312005504e-05,1204.83856660764
"Humibacter",0.000139114040663006,0.000129034932747266,0.000148755486727249,0.000142642948612073,0.000145158938643718,0.000153443157343268,0.000148610122938522,0.000173773814255377,"v_807",35,0.000123472033584393,7224.40523262099
"Gulosibacter",0.000100979082904256,0.000107517156302474,0.000138979232341914,0.000124410391270681,0.000127381448874018,0.000130546985660787,0.000134777677128015,0.000146906580632533,"v_811",35,0.000116658889407373,415.196509304337
"Xylanimonas",0.000506680758985639,0.000561542239287572,0.000777016698546381,0.000736809817266875,0.000701207277932272,0.000698216815103712,0.000716095079267008,0.000780174830160509,"v_840",35,9.47777461851957e-05,4039.14683542032
"Yimella",9.89080833255968e-05,9.28850683200161e-05,0.000116454742238104,9.97428136911491e-05,0.000103224134146644,0.000105167161456817,0.000141516560984416,0.000149388292975206,"v_858",35,0.000122534003185884,8017.94669961928
"Kytococcus",0.000173249826821587,0.000139865546891144,0.0001941173070752,0.000170528036310674,0.000164513463796214,0.000173622834080369,0.000190462138467748,0.000250652946609897,"v_868",35,0.000110766504209127,379.129870072205
"Caloranaerobacter",2.92796492155196e-06,3.29939238820134e-06,3.20661143838969e-06,0,3.87090503049915e-06,3.18217979315831e-06,5.67484956328486e-06,4.90947441702554e-06,"v_1203",35,9.83864620228257e-05,1301.94997381165
"Dolichospermum",1.97102028865449e-05,2.50323465974406e-05,7.96960257492463e-05,3.0030094444647e-05,3.60567635248347e-05,4.01265110503134e-05,3.08569945003614e-05,3.00502994536618e-05,"v_1280",35,0.00013051422605064,765.484061235136
"Pseudanabaena",8.35541209320926e-06,9.68299940015612e-06,2.9641603296334e-05,1.39425438493004e-05,1.51968864160337e-05,1.29615615965229e-05,1.20590553219803e-05,1.19230092984906e-05,"v_1295",35,0.000120004800192008,305.225656856826
"Gloeocapsa",4.07058537874297e-06,5.37944411119784e-06,2.97980233664993e-05,0,1.05374636941366e-05,6.98527271668898e-06,5.32017146557955e-06,8.3622915894391e-06,"v_1316",35,0.000114916111238796,2687.05379821735
"Thermomicrobium",5.28461961450842e-05,6.59161218425442e-05,0.000114421281325954,0.00011046784742138,9.3833605276359e-05,0.000101441682674583,9.5763086380432e-05,0.000104285868660553,"v_1331",35,0.000130412102243088,4738.59841166943
"Poriferisphaera",1.34972041505688e-05,1.36279250817012e-05,1.27482357184761e-05,0,1.98563091379308e-05,2.22752585521082e-05,1.56058362990334e-05,1.65627323739213e-05,"v_1402",35,0.000131181949363768,29457.7821355387
"Candidatus_Uabimicrobium",4.35624049304073e-06,6.74223661936796e-06,5.86575263120066e-06,1.17975371032542e-05,9.10379516432207e-06,1.04002949337369e-05,4.96549336787425e-06,8.03858997952533e-06,"v_1407",35,0.000105418511490618,309.555786418944
"Mesoflavibacter",6.85572274314606e-06,1.11892437512915e-05,1.09494049115746e-06,0,2.2938696477032e-06,3.25979393445486e-06,0,1.78035885452575e-06,"v_1516",35,9.22424130615257e-05,139.47367960747
"Rhodophyticola",2.52804776153511e-05,3.26352942746003e-05,3.5898406102948e-05,3.53926113097626e-05,3.36912104506407e-05,4.22220928653201e-05,3.47584535751198e-05,4.43471205581867e-05,"v_183",34,0.000134535180949818,4616.20092659528
"Maribius",4.76329903091502e-05,5.80979964009367e-05,6.08474072943215e-05,6.00601888892941e-05,6.31530987383287e-05,7.14826241341172e-05,6.7743516661713e-05,7.07827520344781e-05,"v_212",34,0.000131926121372032,6613.73356423175
