Id,Label
315,Devosia_salina
316,Devosia_rhizoryzae
317,Youhaiella_tibetensis
318,Paradevosia_shaoguanensis
319,Pelagibacterium_halotolerans
320,Maritalea_myrionectae
321,Rhodoplanes_sp._Z2-YC6860
322,Hyphomicrobium_denitrificans
323,Hyphomicrobium_nitrativorans
324,Hyphomicrobium_sp._MC1
325,Methyloceanibacter_sp._wino2
326,Methyloceanibacter_caenitepidi
327,Aquabacter_sp._L1I39
328,Methyloligella_sp._GL2
329,Caenibius_sp._WL
330,Caenibius_tardaugens
331,Rhodomicrobium_vannielii
332,Candidatus_Filomicrobium_marinum
333,Bosea_sp._ANAM02
334,Bosea_sp._F3-2
335,Bosea_sp._Tri-49
336,Bosea_sp._AS-1
337,Bosea_sp._RAC05
338,Bosea_sp._PAMC_26642
339,Bosea_vaviloviae
340,Aureimonas_sp._SA4125
341,Aureimonas_sp._AU20
342,Aureimonas_sp._OT7
343,Aureimonas_populi
344,Aureimonas_mangrovi
345,Aureimonas_altamirensis
346,Martelella_sp._AD-3
347,Martelella_mediterranea
348,Martelella_endophytica
349,Martelella_lutilitoris
350,Aurantimonas_sp._HBX-1
351,Pseudorhodoplanes_sinuspersici
352,Nordella_sp._HKS_07
353,Terrihabitans_soli
354,Candidatus_Hodgkinia_cicadicola
355,Methylocystis_parvus
356,Methylocystis_bryophila
357,Methylocystis_heyeri
358,Methylocystis_sp._SC2
359,Methylocystis_sp._SB2
360,Methylocystis_rosea
361,Methylosinus_trichosporium
362,Methylosinus_sp._C49
363,Stappia_indica
364,Stappia_sp._ES.058
365,Pannonibacter_phragmitetus
366,Roseibium_aggregatum
367,Roseibium_alexandrii
368,Labrenzia_sp._VG12
369,Labrenzia_sp._PHM005
370,Labrenzia_sp._THAF82
371,Pseudovibrio_sp._FO-BEG1
372,Pseudovibrio_brasiliensis
373,Phreatobacter_stygius
374,Phreatobacter_cathodiphilus
375,Phreatobacter_sp._NMCR1094
376,Kaustia_mangrovi
377,Parvibaculum_lavamentivorans
378,Pyruvatibacter_mobilis
379,Candidatus_Phaeomarinobacter_ectocarpi
380,Chelatococcus_sp._CO-6
381,Chelatococcus_daeguensis
382,Blastochloris_tepida
383,Blastochloris_viridis
