"","SRR5829603","SRR5829609"
"2963092",51,48
"2987751",23,51
"3049801",51,14
"313985",51,37
"35791",51,18
"407035",51,34
"40988",13,51
"438033",51,22
"56438",17,51
"570156",51,33
"59505",16,51
"65553",21,51
"67258",27,51
"692036",43,51
"72275",16,51
"743009",17,51
"78327",41,51
"93064",19,51
"1008",49,50
"108007",18,50
"1229",50,13
"1288121",50,20
"13642",50,3
"150055",39,50
"1535768",50,23
"1610576",17,50
"1636617",50,22
"1748967",50,20
"1775880",50,16
"1795874",20,50
"1823759",34,50
"1855895",48,50
"1914461",50,26
"1944646",50,33
"1972846",22,50
"2058624",29,50
"2109915",50,34
"2487892",41,50
"2517899",50,49
"2527980",36,50
"2548456",22,50
"2592382",50,33
"2708539",41,50
"2762320",36,50
"279058",50,46
"2816912",50,21
"2834459",30,50
"2845410",10,50
"2895496",50,28
"321662",10,50
"413496",50,37
"43306",22,50
"50719",44,50
"556548",19,50
"659012",19,50
"68209",50,32
"71999",50,6
"1048758",44,49
"1263550",49,46
"143222",46,49
"1608628",19,49
"1612150",32,49
"164452",49,33
"1671721",26,49
"181486",26,49
"1859492",36,49
"2025351",43,49
"2053287",49,15
"206403",49,9
"2152891",36,49
"2213202",49,21
"229980",25,49
"233316",40,49
"2499620",0,49
"254955",49,19
"2576756",49,12
"2598579",18,49
"2741553",15,49
"2755382",31,49
"2758440",13,49
"2767887",49,18
"2799564",33,49
"2801029",11,49
"2804758",24,49
"28113",43,49
"2817025",49,44
"2944810",23,49
"29549",49,16
"3051996",49,1
"338191",30,49
"33996",49,42
"353",49,34
"573600",27,49
"65656",9,49
"680118",40,49
"1145276",48,41
"145458",36,48
"1805827",48,47
"1813",32,48
"1930546",46,48
"2017486",44,48
"2021971",48,5
"202951",24,48
"256839",48,34
"260364",48,31
"264691",48,33
"2661583",48,9
"2686210",46,48
"2728020",48,41
"2733488",48,17
"2742603",30,48
"2759526",34,48
"2802971",20,48
"2811421",9,48
"2841925",48,18
"2852117",48,38
"2856522",23,48
"2867005",16,48
"2917691",40,48
"2951138",48,18
"2951804",30,48
"300876",43,48
"3020715",48,35
"302406",46,48
"3027472",48,38
"3034020",16,48
"356852",14,48
"44742",48,19
"452627",48,38
"577309",48,36
"65496",42,48
"70775",48,47
"739",48,39
"75291",48,12
"88233",25,48
"107",27,47
"1111760",47,14
"131081",13,47
"133453",47,45
"135616",44,47
"1605891",29,47
"1617967",47,47
"1680",32,47
"1725",13,47
"1871049",19,47
"1914525",26,47
"1936003",11,47
"2051959",24,47
"2175864",47,20
"2267",47,32
"2496837",24,47
"2498704",37,47
"2506420",47,36
"253239",19,47
"2562449",47,30
"2565555",37,47
"2608981",40,47
"2610895",17,47
"2661587",47,44
"2662361",44,47
"267375",47,35
"2721246",16,47
"272774",47,0
"2780091",47,31
"2785918",38,47
"2809020",47,28
"2822846",40,47
"2881377",43,47
"2930049",10,47
"2937286",47,39
"29501",47,0
"2961595",13,47
"2968083",4,47
"2968500",20,47
"3041264",32,47
"3047678",47,23
"349221",47,27
"37930",16,47
"396015",16,47
"43769",32,47
"522",41,47
"579",29,47
"649841",44,47
"652",10,47
"833",37,47
"925818",28,47
"10260",46,26
"122355",18,46
"1300",46,25
"1675686",46,40
"1703970",9,46
"176292",46,45
"181082",46,32
"1826607",10,46
"1868734",46,33
"1873524",31,46
"1945657",30,46
"2044467",46,29
"212663",46,10
"2358",22,46
"2528009",27,46
"2545798",46,36
"2560094",46,5
"2576376",46,7
"2584944",46,14
"2652803",46,29
"2742598",46,25
"2749962",46,41
"2781952",16,46
"2810563",23,46
"2816859",9,46
"2895522",44,46
"2897177",12,46
"2925838",46,21
"2949093",15,46
"2953746",10,46
"2998080",14,46
"313590",45,46
"342949",25,46
"36363",46,4
"37931",15,46
"46354",46,46
"467094",46,30
"497727",18,46
"55968",35,46
"627624",8,46
"63561",10,46
"752201",46,7
"82987",46,24
"847",20,46
"882104",46,31
"10256",45,20
"10358",18,45
"1129264",22,45
"1434102",45,9
"1652495",18,45
"1679497",26,45
"1798224",45,42
"1835",18,45
"1845000",45,43
"2006",8,45
"2043170",45,12
"2057",21,45
"215691",20,45
"2226",37,45
"2507538",40,45
"2575440",12,45
"2745563",45,26
"2749996",45,25
"2770636",34,45
"2815358",45,37
"2828862",9,45
"2862870",20,45
"2884022",36,45
"2903629",45,41
"2913495",45,5
"29292",20,45
"2942204",43,45
"3038653",42,45
"3048363",45,9
"3064529",22,45
"31998",45,15
"36344",45,24
"37487",45,21
"43948",45,42
"475",45,25
"51664",45,7
"675864",45,13
"80869",45,12
"81028",45,32
"83557",45,18
"869886",10,45
"1163398",44,13
"1364",44,35
"146474",22,44
"158841",44,30
"1603555",28,44
"1656159",44,35
"1705394",16,44
"1801",15,44
"1841249",15,44
"1911175",33,44
"2023772",44,13
"2078786",10,44
"2099584",0,44
"2259638",44,33
"227319",12,44
"2492396",44,0
"2608982",44,21
"2650975",11,44
"2661630",28,44
"2674991",44,20
"2743",11,44
"2760089",38,44
"2770772",44,13
"2775420",16,44
"28152",44,38
"2980556",17,44
"3030210",15,44
"3043848",20,44
"323415",44,24
"39791",44,36
"413497",17,44
"430914",17,44
"444597",3,44
"53946",26,44
"634",44,33
"684066",44,29
"69967",25,44
"756280",44,5
"115232",43,27
"13373",37,43
"13773",43,7
"1380685",43,30
"1532555",34,43
"1536772",27,43
"1604335",43,14
"1721",13,43
"1743168",36,43
"1751046",11,43
"1853232",29,43
"1853699",26,43
"1873698",43,2
"192843",11,43
"200450",15,43
"2014541",24,43
"2029986",43,17
"2054227",15,43
"207745",31,43
"2502791",22,43
"2502843",17,43
"2528027",26,43
"257758",43,36
"2709390",25,43
"2729175",7,43
"2732067",35,43
"2734148",43,18
"2742129",20,43
"2745519",12,43
"2749994",43,13
"2820884",7,43
"28256",39,43
"2842457",43,4
"2857077",13,43
"2873270",21,43
"2898151",37,43
"2908637",37,43
"2930198",43,39
"2942966",43,3
"2948639",43,3
"3015951",43,23
"3051419",43,3
"334542",36,43
"33918",31,43
"349751",43,8
"419435",43,6
"473531",43,40
"487173",43,34
"638619",43,5
"659243",22,43
"875171",13,43
"96054",43,27
"116759",42,7
"1231",18,42
"1381081",42,34
"148447",18,42
"152682",6,42
"1538553",42,26
"163604",42,26
"167957",10,42
"1697053",39,42
"173860",42,34
"1858609",17,42
"1930276",21,42
"2005473",14,42
"2006110",14,42
"211114",24,42
"214",13,42
"2175",9,42
"2201350",8,42
"2237",25,42
"2560400",42,15
"2576928",42,36
"2599595",14,42
"2610896",42,10
"2666183",18,42
"267363",42,16
"2719988",42,24
"2720714",42,27
"2738852",42,21
"2759707",42,6
"2770234",11,42
"2789776",16,42
"2799325",42,7
"2819619",42,26
"2864205",4,42
"28885",18,42
"2966192",16,42
"2969597",42,13
"2970818",40,42
"3015952",42,0
"3016342",9,42
"3043847",31,42
"3047777",42,16
"3073902",22,42
"310037",8,42
"326319",42,26
"33043",42,28
"33074",35,42
"34064",42,4
"36822",23,42
"374981",42,30
"376170",4,42
"391953",37,42
"468",42,37
"480035",18,42
"56453",23,42
"650377",42,6
"73044",21,42
"76123",20,42
"76343",42,2
"767892",36,42
"971279",25,42
"103816",41,25
"1082704",41,17
"1169025",22,41
"118968",41,12
"1194427",41,29
"1232428",41,14
"126673",11,41
"1384459",29,41
"1526571",30,41
"1545044",4,41
"1564681",34,41
"1578720",20,41
"1686313",41,2
"176652",41,17
"1903686",41,14
"2018025",35,41
"2058136",39,41
"205844",34,41
"2282206",41,31
"2293571",16,41
"237609",39,41
"2565558",5,41
"2660750",17,41
"267128",27,41
"2679995",41,14
"2681469",36,41
"2718",22,41
"2726956",33,41
"2763317",23,41
"2796470",41,24
"28137",41,35
"2849779",4,41
"2864206",41,13
"2866715",31,41
"2886821",30,41
"2894202",33,41
"2899122",32,41
"2925842",3,41
"2932248",41,6
"2937524",11,41
"29539",14,41
"2955861",41,7
"298656",30,41
"3033389",9,41
"3052090",41,18
"3056445",22,41
"33060",41,24
"33987",11,41
"352889",41,7
"404405",38,41
"43661",17,41
"447217",39,41
"57497",34,41
"63612",41,31
"657323",32,41
"68249",10,41
"712435",14,41
"841",41,13
"863643",41,35
"1009682",8,40
"125593",34,40
"1316593",32,40
"1357915",17,40
"1389713",40,26
"160808",22,40
"1642299",40,38
"1703961",40,0
"1884915",28,40
"1911",29,40
"1920",25,40
"2074",7,40
"2183582",12,40
"221350",40,25
"229545",40,14
"234828",37,40
"2419842",40,29
"252970",22,40
"2591108",40,18
"2596911",40,19
"2603296",40,6
"2675298",40,25
"2722752",8,40
"2725288",21,40
"2785785",15,40
"2806609",40,35
"2817656",40,11
"2839744",40,17
"2849865",40,14
"2856338",40,6
"2884876",10,40
"2895559",29,40
"2898793",40,7
"2917832",25,40
"2923352",40,28
"2940299",31,40
"2949995",20,40
"3021710",9,40
"302485",29,40
"3047776",40,10
"3050288",13,40
"36873",24,40
"393005",40,40
"43687",40,5
"446372",40,21
"599",40,8
"650",37,40
"748197",22,40
"80860",19,40
"894",27,40
"99",5,40
"10276",12,39
"1089444",39,31
"116598",39,12
"1198456",39,36
"1226757",19,39
"1331682",28,39
"1379270",19,39
"1392877",5,39
"1458426",6,39
"1481923",39,11
"1508657",39,4
"1592576",39,3
"1630141",39,9
"178339",17,39
"178899",39,17
"1888",15,39
"1893",8,39
"1911006",0,39
"1912216",14,39
"1926868",33,39
"1967",24,39
"1988",8,39
"2058625",26,39
"2153485",14,39
"216778",12,39
"2509666",39,7
"2559597",37,39
"2560474",39,3
"2575923",39,26
"2600159",5,39
"2609415",39,33
"2665642",39,24
"2675218",7,39
"2682456",39,15
"2690380",39,23
"2704468",15,39
"2705012",6,39
"271065",12,39
"2717324",20,39
"2725560",39,31
"2736649",39,30
"2748873",11,39
"2774188",39,14
"2782166",15,39
"2845949",39,30
"2880221",39,14
"2883205",39,24
"2925837",26,39
"2929514",39,21
"2948652",39,0
"2948904",16,39
"2962676",2,39
"3015151",39,15
"3016103",23,39
"302484",8,39
"3034029",23,39
"3049047",23,39
"3052828",39,1
"321846",12,39
"34008",0,39
"364197",12,39
"37332",13,39
"42253",13,39
"51668",25,39
"59512",39,11
"658642",10,39
"69362",25,39
"710705",39,17
"74829",39,26
"936476",22,39
"981384",28,39
"10244",38,12
"1045776",36,38
"1136941",12,38
"1357916",11,38
"1408281",38,15
"1476",38,15
"1545835",38,17
"1557034",38,13
"1604004",38,34
"163202",17,38
"1699623",38,32
"1705617",38,10
"1758189",38,13
"1839799",38,19
"1842532",38,26
"187218",13,38
"1917232",38,31
"1938605",37,38
"1938607",38,26
"1980930",38,3
"2017484",8,38
"2071710",38,11
"2086584",38,21
"2336",38,20
"2591633",38,7
"2708084",15,38
"2710758",38,23
"2721545",38,31
"2771361",38,33
"2776706",16,38
"2799326",11,38
"281093",14,38
"2812759",10,38
"2820817",22,38
"2822410",15,38
"2872646",38,7
"2927875",19,38
"2935861",38,6
"29495",38,20
"2954056",23,38
"2955740",38,5
"2968969",2,38
"2976431",38,2
"2980557",25,38
"2992244",27,38
"3003265",14,38
"3048240",38,2
"3049070",38,31
"3075198",13,38
"311182",24,38
"32",22,38
"388452",38,6
"43674",27,38
"49118",38,21
"502558",9,38
"551",29,38
"604330",22,38
"712623",38,21
"781",38,9
"881",38,20
"92245",14,38
"1176533",8,37
"120",8,37
"120959",37,19
"1258",37,25
"1276",14,37
"1353246",37,23
"1390395",16,37
"143495",22,37
"1534743",37,26
"162289",37,20
"1648404",10,37
"1746199",13,37
"1749",10,37
"1758179",37,1
"1759399",37,13
"1891644",18,37
"1906738",7,37
"1921117",37,3
"1962974",29,37
"200991",37,13
"2479392",37,34
"2479767",37,11
"254247",24,37
"2759692",37,35
"2762331",37,32
"2763667",37,35
"2773266",17,37
"2785123",8,37
"2792979",32,37
"2803850",37,26
"2819238",11,37
"2953890",37,35
"2979868",16,37
"2983220",35,37
"2984338",20,37
"2995142",37,23
"3052711",37,2
"319501",37,6
"357441",37,18
"358099",24,37
"38289",18,37
"46255",37,28
"486698",37,8
"517398",37,19
"522259",6,37
"528191",16,37
"56877",26,37
"59779",14,37
"59843",37,31
"70863",32,37
"74318",5,37
"83555",37,18
"86173",25,37
"920",3,37
"10264",36,10
"1033854",2,36
"1082930",13,36
"1190451",36,5
"1364945",8,36
"1386941",11,36
"1483604",36,19
"1510225",36,16
"155177",0,36
"156453",6,36
"157782",15,36
"1607",36,25
"1705",11,36
"1742993",17,36
"1751150",13,36
"1796652",36,31
"1800",18,36
"182210",10,36
"1866",12,36
"1868325",36,27
"1881017",36,15
"1889240",18,36
"1913578",21,36
"1914233",36,35
"1914850",7,36
"1972068",8,36
"2038343",3,36
"2067415",36,3
"221341",19,36
"2220073",33,36
"2293838",36,29
"2479546",34,36
"2489213",11,36
"2490635",36,15
"2528037",36,6
"2560269",36,17
"2560462",36,15
"2596913",10,36
"2597660",11,36
"273376",36,31
"2738883",5,36
"2740163",9,36
"2749906",9,36
"2749999",21,36
"278860",36,33
"2795293",36,26
"2801033",30,36
"2833628",34,36
"2838238",36,36
"2841283",21,36
"2881056",15,36
"2883106",10,36
"2886940",6,36
"2895474",36,28
"293",7,36
"2939495",9,36
"29419",10,36
"2953753",17,36
"2954091",10,36
"2999067",25,36
"3025672",36,32
"3048196",36,14
"3073092",35,36
"310575",20,36
"359370",36,36
"386911",36,31
"412963",21,36
"43675",16,36
"47878",27,36
"53408",35,36
"53458",14,36
"535744",6,36
"55518",12,36
"55802",36,34
"56811",36,5
"582419",36,24
"69823",36,29
"712411",5,36
"76258",36,10
"76860",36,21
"84025",16,36
"85025",10,36
"108150",35,16
"110319",14,35
"1173025",35,34
"119206",35,18
"1193712",35,3
"1442032",10,35
"1553431",19,35
"156977",3,35
"161879",16,35
"166501",35,20
"168934",4,35
"1704499",35,28
"1812480",21,35
"2203219",35,7
"246969",35,32
"2478662",35,18
"2493633",25,35
"2583243",11,35
"2587853",21,35
"2601646",29,35
"2653853",13,35
"2697363",17,35
"2698683",35,19
"270",15,35
"2714934",35,33
"2714944",13,35
"2724527",9,35
"2749809",35,11
"280236",20,35
"28232",35,26
"2842356",35,16
"2864212",35,9
"2876939",25,35
"2904253",35,4
"2983222",35,22
"2997333",25,35
"3019890",32,35
"3035514",35,5
"3047704",35,3
"3047737",35,7
"3051617",35,4
"3052435",10,35
"3068640",27,35
"32049",26,35
"321961",35,16
"33994",12,35
"411486",11,35
"45065",35,7
"53953",35,7
"577492",7,35
"59753",7,35
"67296",30,35
"76892",10,35
"1047172",7,34
"10814",34,3
"118613",6,34
"119484",34,16
"1379909",34,22
"1534110",11,34
"1704307",34,15
"1715860",34,14
"179637",3,34
"1808979",34,19
"1844971",4,34
"190895",34,20
"1915",6,34
"1945586",34,0
"1945662",4,34
"1971364",30,34
"1986204",34,29
"2016196",7,34
"2049",24,34
"207949",34,26
"2163016",34,9
"2183911",26,34
"231992",26,34
"252130",34,34
"2560086",34,10
"2576926",9,34
"2596916",1,34
"2708082",6,34
"2714939",26,34
"2714951",26,34
"2762611",16,34
"2767842",32,34
"2767885",34,17
"2781022",5,34
"2795974",14,34
"2800128",31,34
"2814294",16,34
"282217",10,34
"2855503",2,34
"2867016",20,34
"2929494",34,25
"2955510",34,8
"2996782",19,34
"3029084",20,34
"3049069",26,34
"3071081",34,27
"323273",34,11
"386891",23,34
"44935",21,34
"651457",26,34
"665913",22,34
"678932",12,34
"712633",34,16
"72763",8,34
"754477",34,29
"94694",34,25
"1005665",33,3
"102115",33,18
"1069221",5,33
"1125966",33,14
"1148509",33,23
"1236046",23,33
"12639",33,6
"1302308",32,33
"136857",33,33
"1385591",2,33
"1442554",10,33
"1505907",21,33
"1537400",17,33
"1681",8,33
"168695",24,33
"1835721",33,6
"1851",33,9
"1882757",9,33
"1906742",10,33
"1940690",28,33
"2041",33,22
"2080419",33,29
"2081052",33,15
"215689",6,33
"216465",33,11
"2211108",30,33
"2239",7,33
"228229",30,33
"2709394",16,33
"2731755",33,28
"2732587",33,4
"2749991",33,13
"2760308",33,15
"2823317",33,6
"2840018",33,3
"2853158",33,9
"2874628",31,33
"2908744",33,7
"291990",33,7
"2929512",33,11
"29483",14,33
"2956103",33,4
"2979331",33,16
"3016087",33,32
"3031408",33,9
"304207",9,33
"3047695",33,6
"3048221",33,19
"3051418",33,3
"3073561",7,33
"310769",33,9
"33887",22,33
"344163",11,33
"376805",33,24
"395922",8,33
"415229",33,15
"47493",30,33
"502682",13,33
"53952",33,6
"575200",7,33
"655307",32,33
"658062",24,33
"751585",33,14
"758826",16,33
"79967",33,20
"80849",33,7
"980427",17,33
"1116375",32,8
"116188",7,32
"1230341",11,32
"1320552",0,32
"1486991",32,18
"1547487",25,32
"1778263",32,5
"1839785",32,15
"1847",1,32
"1882918",32,15
"1911587",32,25
"1945588",32,0
"198832",23,32
"2016517",32,0
"2017966",32,17
"2022475",32,0
"2055263",32,14
"2060617",32,7
"2099694",14,32
"2170047",32,16
"219314",23,32
"2217832",32,24
"223392",7,32
"2234",32,15
"2259",8,32
"228745",32,11
"249586",13,32
"2497861",11,32
"2499145",20,32
"2509457",4,32
"2560541",32,8
"2575374",19,32
"258224",9,32
"261284",10,32
"262324",32,29
"2662261",13,32
"2681861",18,32
"269258",32,17
"2708110",32,12
"2737050",5,32
"2739063",32,19
"2773264",32,3
"2805750",32,9
"2807626",23,32
"2843431",32,2
"2872309",31,32
"2895480",30,32
"2920934",32,31
"2952228",32,30
"2955765",3,32
"2956478",32,29
"296591",32,31
"298654",9,32
"2996112",32,6
"3016419",6,32
"3032584",26,32
"3047825",32,8
"307461",32,9
"31963",32,7
"321327",20,32
"33938",32,13
"33995",17,32
"34038",22,32
"345199",32,1
"367806",32,13
"381751",25,32
"388950",21,32
"47872",15,32
"483545",14,32
"489632",32,12
"491948",32,25
"498846",13,32
"57493",11,32
"59195",32,18
"621",32,3
"626932",32,22
"797277",32,24
"857417",6,32
"862751",22,32
"87791",32,26
"931101",32,6
"964",12,32
"1038928",21,31
"1196056",31,24
"122358",31,25
"1343",31,27
"1433513",31,29
"1563703",23,31
"1566351",14,31
"1603",3,31
"1670455",14,31
"1711",24,31
"1712654",20,31
"1720526",31,2
"1821621",29,31
"184914",16,31
"1940555",31,4
"2057791",31,18
"2083214",31,16
"2100821",20,31
"2202141",31,20
"2279",31,10
"2478464",20,31
"2494550",3,31
"2528019",13,31
"2572074",31,3
"2576356",31,1
"2599293",4,31
"2675053",31,28
"2675099",3,31
"2699396",31,27
"2730848",20,31
"2741499",12,31
"2743772",9,31
"2785295",31,9
"2851598",10,31
"2871694",16,31
"2878391",31,24
"2883236",31,8
"2901380",31,21
"2923366",31,17
"294699",27,31
"2956797",10,31
"2970464",4,31
"2973072",31,27
"2994664",3,31
"3003272",15,31
"3016097",20,31
"3048365",31,6
"351745",31,10
"38290",8,31
"406020",24,31
"44088",31,13
"447471",15,31
"664426",10,31
"669041",31,0
"67827",31,8
"706438",15,31
"745377",31,15
"83559",12,31
"86102",29,31
"92947",9,31
"102684",13,30
"1073531",17,30
"1178540",30,28
"123899",16,30
"1349409",16,30
"142058",8,30
"1471400",13,30
"151081",17,30
"1542737",6,30
"161154",20,30
"1646",30,3
"1682113",4,30
"182262",30,28
"1855910",15,30
"187493",30,11
"1881",10,30
"1884263",12,30
"1963268",9,30
"2025808",11,30
"2027911",16,30
"2282148",27,30
"2558931",30,10
"2560405",30,2
"2600320",5,30
"2698828",13,30
"2722756",30,15
"2749961",30,20
"2777577",30,10
"2792008",8,30
"28026",17,30
"2830993",30,2
"2830998",9,30
"284035",26,30
"2872154",10,30
"2897335",30,16
"2907343",30,28
"2908651",7,30
"29487",30,4
"2954079",16,30
"29543",11,30
"2955857",30,1
"2966552",21,30
"2985506",8,30
"3047751",30,3
"3051627",28,30
"321332",11,30
"38305",14,30
"39687",3,30
"39768",25,30
"399726",30,15
"432329",8,30
"453783",16,30
"455344",8,30
"488732",12,30
"54262",30,17
"60552",30,30
"626",30,18
"77551",30,6
"860353",6,30
"104623",29,14
"1133546",7,29
"1249480",29,11
"1277350",2,29
"135614",11,29
"1446467",12,29
"1516059",29,21
"1593482",29,27
"1639348",14,29
"1679002",29,22
"1843210",29,27
"1871021",26,29
"1890",7,29
"1960083",7,29
"1961362",29,21
"2020",12,29
"2094151",26,29
"2136401",17,29
"2169689",29,0
"2204145",29,18
"225194",29,20
"2267264",29,21
"2558174",29,21
"2585717",1,29
"2587529",29,10
"2592334",29,2
"2599641",29,18
"2609667",29,23
"2662028",8,29
"2705439",4,29
"2728024",29,25
"2732713",29,1
"2734142",7,29
"2734576",29,14
"2742624",29,15
"2755405",29,14
"2774873",29,24
"2777984",29,3
"2789739",1,29
"2823693",7,29
"2842349",8,29
"285450",18,29
"2864101",21,29
"2884834",29,4
"2891210",21,29
"2895818",18,29
"2899123",29,26
"2925844",6,29
"2955512",29,3
"2955723",29,8
"297",22,29
"2994661",24,29
"3018339",10,29
"3034025",29,7
"3041175",3,29
"3050258",29,12
"3052666",4,29
"3075222",0,29
"33071",7,29
"35789",29,4
"381899",29,9
"391613",29,2
"39647",24,29
"414",15,29
"454154",22,29
"46351",14,29
"472693",29,19
"51288",29,14
"52773",6,29
"53501",15,29
"552509",29,16
"58169",29,15
"585423",29,27
"69968",29,26
"700274",14,29
"84096",8,29
"904291",10,29
"936152",29,24
"1177712",17,28
"1211322",4,28
"1255301",28,9
"1389020",16,28
"1420917",13,28
"1549855",14,28
"1598147",28,9
"1707",4,28
"1710539",17,28
"1761794",1,28
"1833",28,27
"184917",26,28
"2203895",28,21
"221352",9,28
"2283483",16,28
"2485124",28,7
"2528017",3,28
"2541726",6,28
"2589990",9,28
"2590775",1,28
"2654191",8,28
"2663121",7,28
"2684113",16,28
"2714923",17,28
"2742677",10,28
"2749808",7,28
"2763257",3,28
"2781978",28,18
"2800818",13,28
"28028",8,28
"2806263",11,28
"282402",28,15
"2883238",28,14
"2895565",21,28
"2956602",28,4
"3012344",13,28
"3015177",18,28
"3040509",22,28
"3053466",28,11
"337",8,28
"338190",9,28
"340146",23,28
"375286",16,28
"379895",28,18
"38302",28,14
"420952",28,20
"441500",9,28
"45610",28,27
"481743",28,13
"543877",8,28
"551989",24,28
"556325",8,28
"56459",12,28
"573737",23,28
"60847",11,28
"622",28,26
"631220",28,24
"712150",28,26
"78259",23,28
"90245",28,13
"927",12,28
"950",28,22
"103855",27,27
"1042877",9,27
"104955",27,26
"109232",27,8
"110937",27,19
"1173273",27,0
"1209493",20,27
"1378",9,27
"1457",16,27
"1506334",27,6
"1578165",4,27
"1794",9,27
"1798193",27,15
"1874540",27,4
"191292",25,27
"1932927",27,11
"1949083",12,27
"1978566",5,27
"2259672",24,27
