"","SRR4142418","SRR4141180"
"1685744",0,0
"1685745",0,0
"1685747",0,0
"1685748",0,0
"1685749",0,0
"1685750",0,0
"1685753",0,0
"1685754",0,0
"1685755",0,0
"1685756",0,0
"1685757",0,0
"1685758",0,0
"1685759",0,0
"1685760",0,0
"1685761",0,0
"1685763",0,0
"1685764",0,0
"1685765",0,0
"1685766",0,0
"1685767",0,0
"1685768",0,0
"1685769",0,0
"1685770",0,0
"1685771",0,0
"1685772",0,0
"1685775",0,0
"1685776",0,0
"1685777",0,0
"1685779",0,0
"1685780",0,0
"1685781",0,0
"1685783",0,0
"1685784",0,0
"1685785",0,0
"1685786",0,0
"1688637",0,0
"1690666",0,0
"1690805",0,0
"1691889",0,0
"1692045",0,0
"1692243",0,0
"1692244",0,0
"1692246",0,0
"1692247",0,0
"1692248",0,0
"1692252",0,0
"1692253",0,0
"1692254",0,0
"1692255",0,0
"1692257",0,0
"1692258",0,0
"1692259",0,0
"1692260",0,0
"1692261",0,0
"1692262",0,0
"1692263",0,0
"169683",0,0
"1698420",0,0
"1698709",0,0
"1698713",0,0
"1698714",0,0
"170",0,0
"1701404",0,0
"1701405",0,0
"1701549",0,0
"1701814",0,0
"1701824",0,0
"1701826",0,0
"1701828",0,0
"1701837",0,0
"1701850",0,0
"1702121",0,0
"1703961",0,0
"1703962",0,0
"1703964",0,0
"1703965",0,0
"1703967",0,0
"1703968",0,0
"1705092",0,0
"1705393",0,0
"1708574",0,0
"1708654",0,0
"170965",0,0
"1712387",0,0
"1714362",0,0
"1714364",0,0
"1714366",0,0
"1714367",0,0
"1714368",0,0
"1714370",0,0
"1714570",0,0
"1714619",0,0
"1716041",0,0
"1716042",0,0
"1718158",0,0
"1718171",0,0
"1718278",0,0
"1720493",0,0
"1720498",0,0
"1721090",0,0
"172278",0,0
"172391",0,0
"172394",0,0
"172667",0,0
"1728964",0,0
"1729670",0,0
"1732064",0,0
"1732176",0,0
"1732177",0,0
"1732179",0,0
"1732180",0,0
"173443",0,0
"1735586",0,0
"1737424",0,0
"1737555",0,0
"1738045",0,0
"1740646",0,0
"174142",0,0
"1742594",0,0
"1742595",0,0
"1742596",0,0
"1746057",0,0
"1746058",0,0
"1746064",0,0
"1746065",0,0
"1746066",0,0
"1746068",0,0
"1746069",0,0
"1746070",0,0
"1746071",0,0
"1746072",0,0
"1746073",0,0
"1746074",0,0
"1747271",0,0
"1747287",0,0
"1747326",0,0
"1747500",0,0
"1755198",0,0
"1755588",0,0
"1755590",0,0
"1755689",0,0
"1755781",0,0
"1756157",0,0
"1756615",0,0
"1756832",0,0
"1758139",0,0
"1758881",0,0
"175950",0,0
"1761477",0,0
"1761891",0,0
"1765754",0,0
"176652",0,0
"1766557",0,0
"1766559",0,0
"1766828",0,0
"1768064",0,0
"1769780",0,0
"1770265",0,0
"1770613",0,0
"1770618",0,0
"1772258",0,0
"1774200",0,0
"1774276",0,0
"1775248",0,0
"1775963",0,0
"1776109",0,0
"1776177",0,0
"1777015",0,0
"1777016",0,0
"1777052",0,0
"1777053",0,0
"1777064",0,0
"1777072",0,0
"1778559",0,0
"1778570",0,0
"1778573",0,0
"1779339",0,0
"1781241",0,0
"1784982",0,0
"178599",0,0
"1788438",0,0
"1788439",0,0
"1788440",0,0
"1788441",0,0
"1788442",0,0
"1788443",0,0
"1788444",0,0
"1788445",0,0
"1788449",0,0
"1788450",0,0
"1788451",0,0
"1788454",0,0
"1788455",0,0
"1795648",0,0
"1798085",0,0
"179986",0,0
"1803956",0,0
"1803957",0,0
"180399",0,0
"1804155",0,0
"1804157",0,0
"180526",0,0
"1805494",0,0
"180587",0,0
"1805950",0,0
"1805952",0,0
"1806636",0,0
"180822",0,0
"1808960",0,0
"180903",0,0
"1809243",0,0
"1809767",0,0
"1811230",0,0
"1812179",0,0
"1812308",0,0
"1813599",0,0
"1813613",0,0
"1813771",0,0
"1814283",0,0
"1815581",0,0
"1816232",0,0
"1816235",0,0
"181667",0,0
"1819306",0,0
"1820160",0,0
"1821222",0,0
"1821227",0,0
"1821749",0,0
"1821750",0,0
"1821751",0,0
"1822365",0,0
"1825688",0,0
"1825924",0,0
"1825950",0,0
"1825976",0,0
"1830242",0,0
"1833938",0,0
"183405",0,0
"183407",0,0
"1836608",0,0
"1837089",0,0
"1837217",0,0
"183754",0,0
"1837862",0,0
"1838077",0,0
"1840257",0,0
"1840301",0,0
"1840315",0,0
"1840323",0,0
"1840528",0,0
"1843763",0,0
"1843764",0,0
"1843765",0,0
"1843766",0,0
"1843767",0,0
"1843769",0,0
"1843770",0,0
"1843771",0,0
"1843772",0,0
"1848040",0,0
"1848042",0,0
"1848169",0,0
"1849328",0,0
"1849533",0,0
"1849535",0,0
"1849539",0,0
"1849542",0,0
"1849544",0,0
"1849545",0,0
"1850255",0,0
"185218",0,0
"1852629",0,0
"1853762",0,0
"1853865",0,0
"1856030",0,0
"1856031",0,0
"1856120",0,0
"1856406",0,0
"1856642",0,0
"1856767",0,0
"1857323",0,0
"185782",0,0
"185793",0,0
"1859161",0,0
"185954",0,0
"185955",0,0
"186165",0,0
"186187",0,0
"1862127",0,0
"1862824",0,0
"1862961",0,0
"1862962",0,0
"1862978",0,0
"1864623",0,0
"186533",0,0
"186534",0,0
"186637",0,0
"186642",0,0
"186772",0,0
"186786",0,0
"186821",0,0
"1868215",0,0
"1868472",0,0
"1868621",0,0
"1868658",0,0
"1868659",0,0
"1868829",0,0
"186938",0,0
"1870981",0,0
"1871153",0,0
"1871624",0,0
"1871631",0,0
"1871681",0,0
"1871687",0,0
"1871690",0,0
"1872708",0,0
"1873696",0,0
"1873778",0,0
"1873887",0,0
"1873891",0,0
"1874267",0,0
"1874539",0,0
"1874540",0,0
"1876758",0,0
"187764",0,0
"187850",0,0
"187978",0,0
"1881013",0,0
"1881104",0,0
"188141",0,0
"188143",0,0
"1881950",0,0
"1882382",0,0
"1883200",0,0
"1883202",0,0
"188333",0,0
"1883371",0,0
"1883377",0,0
"188350",0,0
"1884450",0,0
"1884453",0,0
"1884460",0,0
"1884461",0,0
"1884818",0,0
"1884873",0,0
"1884874",0,0
"1884875",0,0
"1884878",0,0
"1884991",0,0
"1885565",0,0
"1887218",0,0
"1887644",0,0
"1887645",0,0
"1888308",0,0
"1888309",0,0
"1888311",0,0
"1888317",0,0
"1888318",0,0
"1890365",0,0
"1891097",0,0
"1891098",0,0
"1891704",0,0
"1891713",0,0
"1891718",0,0
"1891719",0,0
"1891720",0,0
"1891725",0,0
"1891726",0,0
"1891727",0,0
"1891729",0,0
"1891731",0,0
"1891732",0,0
"1891733",0,0
"1891734",0,0
"1891735",0,0
"1891736",0,0
"1891737",0,0
"1891738",0,0
"1891739",0,0
"1891740",0,0
"1891741",0,0
"1891742",0,0
"1891743",0,0
"1891745",0,0
"1891746",0,0
"1891747",0,0
"1891748",0,0
"1891749",0,0
"1891750",0,0
"1891751",0,0
"1891752",0,0
"1891754",0,0
"1891755",0,0
"1891756",0,0
"1891757",0,0
"1891758",0,0
"1891759",0,0
"1891761",0,0
"1891762",0,0
"1891763",0,0
"1891764",0,0
"1891765",0,0
"1891766",0,0
"1891768",0,0
"1891769",0,0
"1891770",0,0
"1891772",0,0
"1891773",0,0
"1891774",0,0
"1892895",0,0
"1892896",0,0
"1895333",0,0
"1896336",0,0
"1897087",0,0
"1897529",0,0
"1897555",0,0
"1897731",0,0
"1897732",0,0
"1898175",0,0
"1899566",0,0
"1902501",0,0
"1904410",0,0
"1904439",0,0
"190478",0,0
"1904876",0,0
"1904881",0,0
"1904882",0,0
"1904884",0,0
"1905556",0,0
"1906170",0,0
"1906173",0,0
"1906179",0,0
"1906245",0,0
"1906317",0,0
"1906668",0,0
"1906673",0,0
"190729",0,0
"1907771",0,0
"1907787",0,0
"1908804",0,0
"1908806",0,0
"1908811",0,0
"191032",0,0
"1910928",0,0
"1911006",0,0
"1911007",0,0
"1911008",0,0
"1911009",0,0
"1911010",0,0
"1911102",0,0
"1911104",0,0
"1911434",0,0
"1911435",0,0
"1911438",0,0
"1911439",0,0
"1911555",0,0
"1911606",0,0
"1912234",0,0
"1912492",0,0
"1912590",0,0
"1912760",0,0
"191289",0,0
"1913024",0,0
"1913081",0,0
"1913124",0,0
"1913125",0,0
"1913642",0,0
"1913643",0,0
"1913656",0,0
"1913657",0,0
"1913683",0,0
"1913684",0,0
"1913685",0,0
"1913995",0,0
"1914155",0,0
"1914160",0,0
"1914161",0,0
"1914162",0,0
"1914192",0,0
"1914193",0,0
"1914194",0,0
"1914201",0,0
"1914202",0,0
"1914203",0,0
"1914205",0,0
"1914206",0,0
"1914207",0,0
"1914208",0,0
"1914209",0,0
"191436",0,0
"1914410",0,0
"1914442",0,0
"1914574",0,0
"1914575",0,0
"1914576",0,0
"191460",0,0
"191463",0,0
"1914788",0,0
"1914853",0,0
"1914854",0,0
"1914855",0,0
"1914893",0,0
"1914894",0,0
"1914898",0,0
"1914900",0,0
"1915202",0,0
"1915203",0,0
"1915205",0,0
"1915206",0,0
"1915207",0,0
"1915208",0,0
"1915209",0,0
"1916111",0,0
"1916647",0,0
"1917080",0,0
"1918014",0,0
"1918192",0,0
"1918194",0,0
"1918524",0,0
"1918525",0,0
"1918726",0,0
"1918729",0,0
"1918731",0,0
"1919083",0,0
"1919247",0,0
"192022",0,0
"192026",0,0
"1920493",0,0
"1920698",0,0
"1920751",0,0
"1920754",0,0
"1920755",0,0
"1920756",0,0
"1920758",0,0
"1920759",0,0
"1920760",0,0
"1920761",0,0
"1920764",0,0
"1920765",0,0
"1920772",0,0
"1920777",0,0
"1920778",0,0
"1920779",0,0
"1920780",0,0
"1920781",0,0
"1920861",0,0
"1920862",0,0
"1920865",0,0
"1920988",0,0
"1920989",0,0
"1920993",0,0
"1920994",0,0
"1920996",0,0
"1920998",0,0
"1920999",0,0
"1921000",0,0
"1921002",0,0
"1921004",0,0
"1921005",0,0
"1921008",0,0
"1921009",0,0
"1921117",0,0
"1921118",0,0
"1921119",0,0
"1921120",0,0
"1921121",0,0
"1921123",0,0
"1921126",0,0
"1921127",0,0
"1921128",0,0
"1921129",0,0
"1921130",0,0
"1921185",0,0
"1921189",0,0
"1921408",0,0
"1921409",0,0
"1921410",0,0
"1921411",0,0
"1921412",0,0
"1921413",0,0
"1921432",0,0
"1921528",0,0
"1921531",0,0
"1921544",0,0
"1921545",0,0
"1921546",0,0
"1921547",0,0
"1921553",0,0
"1921554",0,0
"1921556",0,0
"1921561",0,0
"1921563",0,0
"1921696",0,0
"1921698",0,0
"1921773",0,0
"1921778",0,0
"1921824",0,0
"1921825",0,0
"192203",0,0
"1922211",0,0
"1922212",0,0
"1922213",0,0
"1922242",0,0
"1922243",0,0
"1922329",0,0
"1922331",0,0
"1922332",0,0
"1922352",0,0
"1922355",0,0
"1922356",0,0
"1922357",0,0
"1922360",0,0
"1922361",0,0
"1922362",0,0
"1922365",0,0
"1922368",0,0
"1922370",0,0
"1922376",0,0
"1922377",0,0
"1922378",0,0
"1922379",0,0
"1922381",0,0
"1922385",0,0
"1922386",0,0
"1922387",0,0
"1922388",0,0
"1922392",0,0
"1922428",0,0
"1922429",0,0
"1922430",0,0
"1922431",0,0
"1922433",0,0
"1922434",0,0
"1922435",0,0
"1922436",0,0
"1922437",0,0
"1922439",0,0
"1922440",0,0
"1922441",0,0
"1922442",0,0
"1922443",0,0
"1922444",0,0
"1922445",0,0
"1922448",0,0
"1922449",0,0
"1922451",0,0
"1922455",0,0
"1922456",0,0
"1922458",0,0
"1922460",0,0
"1922461",0,0
"1922464",0,0
"1922483",0,0
"1922493",0,0
"1922496",0,0
"1922497",0,0
"1922498",0,0
"1922499",0,0
"1922504",0,0
"1922513",0,0
"1922524",0,0
"1922525",0,0
"1922527",0,0
"1922528",0,0
"1922529",0,0
"1922530",0,0
"1922531",0,0
"1922532",0,0
"1922533",0,0
"1922534",0,0
"1922535",0,0
"1922536",0,0
"1922538",0,0
"1922540",0,0
"1922542",0,0
"1922543",0,0
"1922544",0,0
"1922545",0,0
"1922547",0,0
"1922549",0,0
"1922550",0,0
"1922551",0,0
"1922552",0,0
"1922553",0,0
"1922554",0,0
"1922556",0,0
"1922557",0,0
"1922558",0,0
"1922559",0,0
"1922560",0,0
"1922561",0,0
"1922562",0,0
"1922563",0,0
"1922564",0,0
"1922566",0,0
"1922567",0,0
"1922569",0,0
"1922570",0,0
"1922571",0,0
"1922573",0,0
"1922575",0,0
"1922576",0,0
"1922578",0,0
"1922582",0,0
"1922583",0,0
"1922584",0,0
"1922585",0,0
"1922586",0,0
"1922587",0,0
"1922588",0,0
"1922589",0,0
"1922590",0,0
"1922591",0,0
"1922592",0,0
"1922594",0,0
"1922595",0,0
"1922596",0,0
"1922597",0,0
"1922598",0,0
"1922599",0,0
"1922600",0,0
"1922602",0,0
"1922603",0,0
"1922604",0,0
"1922606",0,0
"1922607",0,0
"1922608",0,0
"1922609",0,0
"1922610",0,0
"1922611",0,0
"1922612",0,0
"1922613",0,0
"1922615",0,0
"1922616",0,0
"1922617",0,0
"1922618",0,0
"1922619",0,0
"1922620",0,0
"1922622",0,0
"1922624",0,0
"1922626",0,0
"1922627",0,0
"1922628",0,0
"1922629",0,0
"1922630",0,0
"1922631",0,0
"1922632",0,0
"1922633",0,0
"1922634",0,0
"1922636",0,0
"1922637",0,0
"1922638",0,0
"1922639",0,0
"1922641",0,0
"1922644",0,0
"1922645",0,0
"1922646",0,0
"1922647",0,0
"1922648",0,0
"1922657",0,0
"1922658",0,0
"1922659",0,0
"1922660",0,0
"1922661",0,0
"1922662",0,0
"1922666",0,0
"1922667",0,0
"1922669",0,0
"1922671",0,0
"1922672",0,0
"1922673",0,0
"1922675",0,0
"1922676",0,0
"1922677",0,0
"1922680",0,0
"1922681",0,0
"1922682",0,0
"1922683",0,0
"1922684",0,0
"1922685",0,0
"1922686",0,0
"1922687",0,0
"1922688",0,0
"1922689",0,0
"1922693",0,0
"1922694",0,0
"1922695",0,0
"1922697",0,0
"1922698",0,0
"1922699",0,0
"1922701",0,0
"1922702",0,0
"1922703",0,0
"1922704",0,0
"1922705",0,0
"1922706",0,0
"1922707",0,0
"1922708",0,0
"1922709",0,0
"1922710",0,0
"1922711",0,0
"1922712",0,0
"1922713",0,0
"1922716",0,0
"1922717",0,0
"1922718",0,0
"1922720",0,0
"1922721",0,0
"1922723",0,0
"1922725",0,0
"1922726",0,0
"1922728",0,0
"1922730",0,0
"1922734",0,0
"1922736",0,0
"1922737",0,0
"1922738",0,0
"1922740",0,0
"1922741",0,0
"1922742",0,0
"1922744",0,0
"1922746",0,0
"1922748",0,0
"1922750",0,0
"1922751",0,0
"1922753",0,0
"1922754",0,0
"1922757",0,0
"1922758",0,0
"1922759",0,0
"1922760",0,0
"1922764",0,0
"1922765",0,0
"1922767",0,0
"1922768",0,0
"1922769",0,0
"1922770",0,0
"1922771",0,0
"1922772",0,0
"1922776",0,0
"1922777",0,0
"1922779",0,0
"1922782",0,0
"1922783",0,0
"1922784",0,0
"1922785",0,0
"1922787",0,0
"1922788",0,0
"1922789",0,0
"1922791",0,0
"1922793",0,0
"1922794",0,0
"1922795",0,0
"1922796",0,0
"1922797",0,0
"1922799",0,0
"1922800",0,0
"1922801",0,0
"1922803",0,0
"1922805",0,0
"1922807",0,0
"1922808",0,0
"1922809",0,0
"1922811",0,0
"1922812",0,0
"1922813",0,0
"1922814",0,0
"1922815",0,0
"1922816",0,0
"1922817",0,0
"1922818",0,0
"1922819",0,0
"1922821",0,0
"1922822",0,0
"1922823",0,0
"1922824",0,0
"1922826",0,0
"1922827",0,0
"1922832",0,0
"1922833",0,0
"1922835",0,0
"1922836",0,0
"1922837",0,0
"1922860",0,0
"1922861",0,0
"1922867",0,0
"1922868",0,0
"1922870",0,0
"1922873",0,0
"1922874",0,0
"1922875",0,0
"1922876",0,0
"1922877",0,0
"1922878",0,0
"1922879",0,0
"1922883",0,0
"1922892",0,0
"1922893",0,0
"1922894",0,0
"1922895",0,0
"1922896",0,0
"1922898",0,0
"1922899",0,0
"1922900",0,0
"1922901",0,0
"1922902",0,0
"1922922",0,0
"1922923",0,0
"1922925",0,0
"1922926",0,0
"1922927",0,0
"1922928",0,0
"1922930",0,0
"1922931",0,0
"1922932",0,0
"1922933",0,0
"1922936",0,0
"1922938",0,0
"1922941",0,0
"1922943",0,0
"1922947",0,0
"1922948",0,0
"1922949",0,0
"1922950",0,0
"1922952",0,0
"1922955",0,0
"1922956",0,0
"1922958",0,0
"1922960",0,0
"1922962",0,0
"1922972",0,0
"1922988",0,0
"1922989",0,0
"1922990",0,0
"1922993",0,0
"1922997",0,0
"1922998",0,0
"1922999",0,0
"1923000",0,0
"1923001",0,0
"1923002",0,0
"1923009",0,0
"1923017",0,0
"1923074",0,0
"1923075",0,0
"1923077",0,0
"1923078",0,0
"1923079",0,0
"1923080",0,0
"1923082",0,0
"1923083",0,0
"1923088",0,0
"1923089",0,0
"1923090",0,0
"1923091",0,0
"1923092",0,0
"1923093",0,0
"1923094",0,0
"1923095",0,0
"1923096",0,0
"1923097",0,0
"1923100",0,0
"1923101",0,0
"1923102",0,0
"1923105",0,0
"1923106",0,0
"1923107",0,0
"1923108",0,0
"1923110",0,0
"1923111",0,0
"1923112",0,0
"1923113",0,0
"1923114",0,0
"1923115",0,0
"1923116",0,0
"1923117",0,0
"1923119",0,0
"1923120",0,0
"1923121",0,0
"1923122",0,0
"1923124",0,0
"1923125",0,0
"1923126",0,0
"1923127",0,0
"1923128",0,0
"1923129",0,0
"1923130",0,0
"1923131",0,0
"1923132",0,0
"1923133",0,0
"1923134",0,0
"1923135",0,0
"1923136",0,0
"1923137",0,0
"1923138",0,0
"1923140",0,0
"1923141",0,0
"1923142",0,0
"1923143",0,0
"1923145",0,0
"1923146",0,0
"1923147",0,0
"1923148",0,0
"1923149",0,0
"1923152",0,0
"1923153",0,0
"1923154",0,0
"1923155",0,0
"1923156",0,0
"1923157",0,0
"1923158",0,0
"1923159",0,0
"1923160",0,0
"1923161",0,0
"1923162",0,0
"1923163",0,0
"1923164",0,0
"1923165",0,0
"1923168",0,0
"1923169",0,0
"1923170",0,0
"1923185",0,0
"1923186",0,0
"1923194",0,0
"1923196",0,0
"1923197",0,0
"1923199",0,0
"1923200",0,0
"1923201",0,0
"1923204",0,0
"1923205",0,0
"1923206",0,0
"1923208",0,0
"1923209",0,0
"1923210",0,0
"1923211",0,0
"1923213",0,0
"1923214",0,0
"1923215",0,0
"1923216",0,0
"1923217",0,0
"1923218",0,0
"1923220",0,0
"1923221",0,0
"1923222",0,0
"1923225",0,0
"1923228",0,0
"1923229",0,0
"1923230",0,0
"1923233",0,0
"1923234",0,0
"1923235",0,0
"1923236",0,0
"1923237",0,0
"1923239",0,0
"1923240",0,0
"1923243",0,0
"1923244",0,0
"1923245",0,0
"1923246",0,0
"1923247",0,0
"1923248",0,0
"1923249",0,0
"1923250",0,0
"1923252",0,0
"1923253",0,0
"1923254",0,0
"1923255",0,0
"1923256",0,0
"1923257",0,0
"1923258",0,0
"1923259",0,0
"1923260",0,0
"1923262",0,0
"1923263",0,0
"1923264",0,0
"1923265",0,0
"1923266",0,0
"1923267",0,0
"1923268",0,0
"1923269",0,0
"1923270",0,0
"1923272",0,0
"1923273",0,0
"1923274",0,0
"1923275",0,0
"1923277",0,0
"1923278",0,0
"1923279",0,0
"1923281",0,0
"1923282",0,0
"1923284",0,0
"1923285",0,0
"1923287",0,0
"1923288",0,0
"1923289",0,0
"1923292",0,0
"1923293",0,0
"1923294",0,0
"1923295",0,0
"1923296",0,0
"1923298",0,0
"1923300",0,0
"1923303",0,0
"1923304",0,0
"1923305",0,0
"1923306",0,0
"1923307",0,0
"1923308",0,0
"1923309",0,0
"1923310",0,0
"1923313",0,0
"1923316",0,0
"1923320",0,0
"1923321",0,0
"1923322",0,0
"1923323",0,0
"1923324",0,0
"1923326",0,0
"1923330",0,0
"1923331",0,0
"1923332",0,0
"1923333",0,0
"1923335",0,0
"1923336",0,0
"1923338",0,0
"1923340",0,0
"1923343",0,0
"1923345",0,0
"1923350",0,0
"1923355",0,0
"1923356",0,0
"1923357",0,0
"1923365",0,0
"1923366",0,0
"1923367",0,0
"1923369",0,0
"1923371",0,0
"1923372",0,0
"1923373",0,0
"1923374",0,0
"1923377",0,0
"1923378",0,0
"1923380",0,0
"1923381",0,0
"1923382",0,0
"1923384",0,0
"1923385",0,0
"1923386",0,0
"1923387",0,0
"1923388",0,0
"1923389",0,0
"1923390",0,0
"1923391",0,0
"1923392",0,0
"1923393",0,0
"1923394",0,0
"1923398",0,0
"1923399",0,0
"1923400",0,0
"1923401",0,0
"1923403",0,0
"1923404",0,0
"1923405",0,0
"1923406",0,0
"1923407",0,0
"1923408",0,0
"1923409",0,0
"1923414",0,0
"1923415",0,0
"1923416",0,0
"1923417",0,0
"1923418",0,0
"1923419",0,0
"1923420",0,0
"1923421",0,0
"1923422",0,0
"1923423",0,0
"1923425",0,0
"1923429",0,0
"1923430",0,0
"1923431",0,0
"1923433",0,0
"1923435",0,0
"1923439",0,0
"1923440",0,0
"1923441",0,0
"1923442",0,0
"1923443",0,0
"1923444",0,0
"1923445",0,0
"1923446",0,0
"1923447",0,0
"1923448",0,0
"1923449",0,0
"1923450",0,0
"1923451",0,0
"1923452",0,0
"1923454",0,0
"1923455",0,0
"1923463",0,0
"1923464",0,0
"1923466",0,0
"1923467",0,0
"1923468",0,0
"1923469",0,0
"1923470",0,0
"1923474",0,0
"1923475",0,0
"1923476",0,0
"1923477",0,0
"1923478",0,0
"1923485",0,0
"1923486",0,0
"1923487",0,0
"1923488",0,0
"1923489",0,0
"1923493",0,0
"1923494",0,0
"1923495",0,0
"1923496",0,0
"1923501",0,0
"1923502",0,0
"1923509",0,0
"1923529",0,0
"1923530",0,0
"1923531",0,0
"1923532",0,0
"1923533",0,0
"1923534",0,0
"1923535",0,0
"1923536",0,0
"1923537",0,0
"1923540",0,0
"1923543",0,0
"1923546",0,0
"1923547",0,0
"1923549",0,0
"1923551",0,0
"1923553",0,0
"1923554",0,0
"1923555",0,0
"1923557",0,0
"1923559",0,0
"1923561",0,0
"1923562",0,0
"1923563",0,0
"1923564",0,0
"1923565",0,0
"1923566",0,0
"1923578",0,0
"1923579",0,0
"1923582",0,0
"1923593",0,0
"1923594",0,0
"1923595",0,0
"1923596",0,0
"1923597",0,0
"1923598",0,0
"1923599",0,0
"1923601",0,0
"1923602",0,0
"1923603",0,0
"1923604",0,0
"1923605",0,0
"1923606",0,0
"1923607",0,0
"1923608",0,0
"1923609",0,0
"1923610",0,0
"1923611",0,0
"1923612",0,0
"1923613",0,0
"1923614",0,0
"1923615",0,0
"1923617",0,0
"1923618",0,0
"1923621",0,0
"1923622",0,0
"1923623",0,0
"1923625",0,0
"1923626",0,0
"1923627",0,0
"1923628",0,0
"1923629",0,0
"1923630",0,0
"1923631",0,0
"1923632",0,0
"1923633",0,0
"1923634",0,0
"1923635",0,0
"1923636",0,0
"1923637",0,0
"1923639",0,0
"1923640",0,0
"1923641",0,0
"1923642",0,0
"1923643",0,0
"1923644",0,0
"1923649",0,0
"1923651",0,0
"1923652",0,0
"1923653",0,0
"1923654",0,0
"1923655",0,0
"1923656",0,0
"1923657",0,0
"1923658",0,0
"1923659",0,0
"1923660",0,0
"1923662",0,0
"1923663",0,0
"1923665",0,0
"1923667",0,0
"1923668",0,0
"1923669",0,0
"1923670",0,0
"1923671",0,0
"1923672",0,0
"1923673",0,0
"1923674",0,0
"1923675",0,0
"1923676",0,0
"1923677",0,0
"1923678",0,0
"1923679",0,0
"1923680",0,0
"1923682",0,0
"1923683",0,0
"1923684",0,0
"1923687",0,0
"1923688",0,0
"1923689",0,0
"1923690",0,0
"1923691",0,0
"1923692",0,0
"1923693",0,0
"1923695",0,0
"1923696",0,0
"1923697",0,0
"1923698",0,0
"1923699",0,0
"1923701",0,0
"1923702",0,0
"1923704",0,0
"1923705",0,0
"1923706",0,0
"1923707",0,0
"1923709",0,0
"1923710",0,0
"1923713",0,0
"1923714",0,0
"1923715",0,0
"1923716",0,0
"1923717",0,0
"1923721",0,0
"1923722",0,0
"1923723",0,0
"1923724",0,0
"1923726",0,0
"1923727",0,0
"1923730",0,0
"1923732",0,0
"1923738",0,0
"1923739",0,0
"1923740",0,0
"1923742",0,0
"1923743",0,0
"1923744",0,0
"1923745",0,0
"1923746",0,0
"1923748",0,0
"1923751",0,0
"1923752",0,0
"1923753",0,0
"1923754",0,0
"1923755",0,0
"1923756",0,0
"1923757",0,0
"1923758",0,0
"1923759",0,0
"1923760",0,0
"1923761",0,0
"1923764",0,0
"1923765",0,0
"1923768",0,0
"1923769",0,0
"1923770",0,0
"1923775",0,0
"1923778",0,0
"1923779",0,0
"1923780",0,0
"1923781",0,0
"1924285",0,0
"1924286",0,0
"1924287",0,0
"1924729",0,0
"1924731",0,0
"1924732",0,0
"1924734",0,0
"1925152",0,0
"1925781",0,0
"1926117",0,0
"1926498",0,0
"1926511",0,0
"1926881",0,0
"1926967",0,0
"1926968",0,0
"1926969",0,0
"1926996",0,0
"1926997",0,0
"1928621",0,0
"1929030",0,0
"1929963",0,0
"1930269",0,0
"1930302",0,0
"1930304",0,0
"1930507",0,0
"1930508",0,0
"1930509",0,0
"1930510",0,0
"1930825",0,0
"1930920",0,0
"193121",0,0
"193122",0,0
"1931370",0,0
"1931371",0,0
"1932006",0,0
"1932118",0,0
"1932713",0,0
"1932910",0,0
"1932912",0,0
"1932923",0,0
"1932926",0,0
"1932927",0,0
"1933176",0,0
"1933178",0,0
"1933181",0,0
"1933185",0,0
"1933263",0,0
"1933906",0,0
"1933907",0,0
"1933908",0,0
"1933909",0,0
"1933911",0,0
"1934254",0,0
"1934322",0,0
"1935922",0,0
"1936269",0,0
"1937789",0,0
"1937817",0,0
"1938656",0,0
"1939619",0,0
"1940570",0,0
"1941234",0,0
"1941236",0,0
"1941238",0,0
"194440",0,0
"194441",0,0
"1945561",0,0
"1945562",0,0
"1945739",0,0
"1945740",0,0
"1945850",0,0
"194699",0,0
"194802",0,0
"1949196",0,0
"1949197",0,0
"1949203",0,0
"194965",0,0
"194966",0,0
"195061",0,0
"195062",0,0
"1954248",0,0
"1954379",0,0
"1955054",0,0
"1955137",0,0
"1955153",0,0
"1955175",0,0
"1955196",0,0
"1955197",0,0
"1955198",0,0
"1955199",0,0
"1955493",0,0
"1958777",0,0
"1958778",0,0
"1958784",0,0
"1958785",0,0
"1958957",0,0
"1959287",0,0
"1959843",0,0
"1959844",0,0
"1959848",0,0
"1960046",0,0
"1960710",0,0
"1961665",0,0
"1961666",0,0
"1961678",0,0
"1961679",0,0
"1961680",0,0
"1961681",0,0
"1961682",0,0
"1961783",0,0
"1961784",0,0
"1961785",0,0
"1961786",0,0
"1961787",0,0
"1962264",0,0
"1962301",0,0
"1963247",0,0
"1963254",0,0
"1963256",0,0
"1963260",0,0
"196398",0,0
"196400",0,0
"196403",0,0
"1964370",0,0
"1964372",0,0
"1964806",0,0
"1965018",0,0
"1965074",0,0
"1965089",0,0
"1965093",0,0
"1965225",0,0
"1965238",0,0
"1965306",0,0
"1965312",0,0
"1965355",0,0
"1965376",0,0
"1965378",0,0
"1965379",0,0
"1965380",0,0
"1965382",0,0
"1965383",0,0
"1965384",0,0
"196690",0,0
"196691",0,0
"1967296",0,0
"1967781",0,0
"1969351",0,0
"1969397",0,0
"1969400",0,0
"1969830",0,0
"1970800",0,0
"1971410",0,0
"1971411",0,0
"1971414",0,0
"1971417",0,0
"1971418",0,0
"1971419",0,0
"1971421",0,0
"1971423",0,0
"1971424",0,0
"1971425",0,0
"1971427",0,0
"1971429",0,0
"1971430",0,0
"1971431",0,0
"1971432",0,0
"1971436",0,0
"1971439",0,0
