"","SRR4140275","SRR4140276"
"94254",2648,6342
"1138189",3434,6341
"2035",5135,6338
"33899",5414,6334
"2995141",4619,6330
"3075197",5715,6328
"57043",5672,6319
"1893",5743,6311
"2812896",6309,3625
"1484109",6303,6069
"1813871",6302,3651
"1736691",5047,6295
"2419771",4804,6295
"2600304",4179,6285
"1805827",5711,6279
"85012",6278,5732
"2528021",5636,6277
"375549",4240,6274
"3075605",5551,6268
"2676871",5448,6255
"463040",5344,6255
"47420",6238,5164
"2608402",5447,6236
"1538159",3049,6234
"2978473",5427,6230
"60920",5126,6229
"37330",6224,6170
"2755382",5681,6223
"80867",6215,5722
"2724914",5724,6209
"2871170",5236,6205
"110937",5384,6198
"1605891",5549,6197
"2676077",4288,6192
"1390395",4446,6190
"2419774",5677,6190
"1571470",3592,6189
"1404367",6185,6080
"2493668",5112,6183
"1593482",4605,6176
"2819979",5313,6175
"2026199",6174,5832
"2203205",5417,6170
"56730",3766,6166
"2837956",5597,6158
"2509459",5750,6156
"1932",5303,6150
"2932247",5439,6144
"279",5554,6140
"1324796",5769,6134
"2759943",5436,6132
"2080742",6129,5877
"661481",6123,3153
"1892",5711,6120
"2851650",4337,6114
"444444",5028,6114
"191494",3935,6112
"2745197",3603,6112
"2991074",4773,6104
"40989",4749,6104
"2728021",5703,6088
"2528026",6086,5784
"795665",6080,5870
"392734",6076,4507
"2781978",5691,6064
"134537",6057,5564
"2976533",5609,6055
"1090615",6048,5773
"2107713",4108,6048
"3016089",4685,6043
"68249",4903,6035
"76947",3167,6030
"44010",6029,5712
"71433",5198,6024
"1325114",5848,6012
"2099694",5120,6012
"1389020",5572,6009
"2055889",5688,6007
"3028710",5416,6007
"33051",4476,6007
"165301",2487,6006
"2775496",6003,4423
"3017325",3839,5996
"2911538",5994,5321
"3016090",4967,5985
"577492",5984,5832
"1353891",4781,5980
"1823",5455,5980
"2651974",5969,5184
"547188",5968,5914
"2998080",5963,5564
"2968500",5169,5960
"2602070",5959,4050
"2806262",5958,5433
"1395974",5956,4678
"522",5610,5955
"3068634",4367,5950
"48935",5949,5672
"36863",5945,5000
"35621",5432,5941
"2321403",5935,5940
"2758041",4852,5937
"106370",5936,5331
"2547399",5649,5934
"37332",5918,5573
"550",5910,2764
"169427",5907,4299
"560555",5907,4535
"2558931",5906,5335
"39",4684,5906
"379684",3406,5900
"220927",5202,5898
"1431246",4856,5894
"2382165",5804,5894
"2083284",3992,5888
"3075430",5888,5848
"340345",4629,5888
"2714937",5824,5887
"1229164",5882,3829
"3003272",2846,5880
"137722",5241,5877
"2749991",5291,5877
"2026624",5841,5867
"2968083",4992,5865
"1138587",4924,5864
"2704465",2548,5863
"83455",5071,5858
"1071679",5854,4716
"316612",5850,4155
"146017",4272,5847
"37927",5693,5845
"39960",5841,5591
"1903409",5836,816
"1858",5828,5695
"2665642",4874,5827
"582680",5825,5280
"446860",4808,5824
"317",3820,5818
"2742204",5020,5813
"2003551",4983,5808
"2038343",5806,5256
"2744521",4869,5803
"2909587",5548,5803
"2897334",4387,5790
"3015163",4741,5788
"194963",4163,5784
"2797167",5192,5775
"450378",5532,5770
"1775411",5703,5765
"208439",5764,5528
"1907575",5763,5274
"1852022",5091,5762
"2744474",5047,5761
"2911495",5159,5757
"1854",5755,5615
"2082188",3950,5751
"1592790",5065,5749
"370777",5745,4286
"34",5250,5744
"2711215",5127,5742
"2976680",4013,5741
"53458",5391,5739
"185642",5001,5738
"339268",5737,4932
"2589076",1831,5731
"234",4969,5730
"2040",4112,5723
"69367",4207,5707
"135719",4648,5700
"204891",5171,5693
"2986923",4187,5685
"1793",4863,5684
"163604",5617,5683
"60550",5676,5326
"75105",5671,5002
"416169",5668,5313
"680248",3913,5668
"2698673",5664,5551
"1682113",4271,5660
"2918765",4517,5655
"67345",4867,5647
"207340",5646,5413
"1391653",5641,5476
"2599401",5132,5640
"168695",5049,5636
"2811423",5635,3945
"2781962",4814,5608
"2082386",5607,4150
"2293571",5374,5605
"2338327",5604,5105
"2729175",4947,5597
"2063",5595,5436
"564369",2621,5594
"2604421",2389,5592
"2995143",2831,5590
"2895818",3413,5588
"332158",1740,5587
"43668",5146,5579
"692370",5563,5042
"2609253",4691,5555
"28209",4328,5549
"3016096",4511,5539
"2806346",3278,5536
"767452",5284,5534
"633392",5163,5532
"2174846",4831,5526
"680247",3525,5525
"1494466",5523,5347
"2292766",5518,5463
"132473",4542,5512
"3016419",4389,5512
"684552",4377,5512
"33069",2527,5508
"553",5508,890
"2528010",5505,5476
"2567884",4550,5493
"2703788",5321,5493
"2048898",3328,5491
"758793",5484,3993
"948107",5480,3863
"2039870",4496,5476
"267128",5313,5476
"2763107",5472,2949
"120959",4749,5470
"2213200",4983,5457
"53451",5218,5456
"3003265",5219,5454
"61645",5453,2431
"436515",5449,5078
"120107",4132,5438
"3072793",5043,5438
"2799326",3818,5432
"1288636",5414,5431
"2576891",5423,5355
"28894",5297,5423
"3058426",5422,5235
"2705439",4769,5420
"133",5198,5415
"284035",4448,5404
"3049774",3418,5404
"1301032",1929,5399
"1534349",4823,5398
"2589888",4946,5395
"2851648",3946,5393
"1138194",3010,5390
"1355015",4728,5378
"2970925",3353,5376
"2020311",1583,5375
"1678",5374,4982
"105560",5370,3954
"1169025",5249,5350
"3015167",4219,5350
"1969806",5346,5175
"2203210",3801,5342
"337",5334,5176
"2821832",4853,5325
"748247",5324,4761
"1353260",5307,4406
"46429",3553,5301
"1775",4909,5300
"2675524",4471,5288
"2762325",5288,5257
"887464",4845,5280
"2025349",5279,5258
"42253",5278,3441
"463014",4365,5274
"282217",5271,4697
"2774189",2804,5263
"2925842",3944,5262
"2711231",5257,4171
"2699395",4993,5252
"29549",5249,4824
"2925318",5244,58
"156977",4648,5239
"2962047",4544,5237
"3002640",4536,5231
"55395",3900,5226
"2976459",3859,5225
"2509614",5224,4011
"1862145",4831,5221
"2571746",5220,4995
"904291",4589,5205
"319939",4854,5204
"172043",2733,5203
"2585717",5203,5170
"743009",4394,5198
"53522",5190,5035
"2994664",4024,5179
"483545",5054,5176
"661488",4332,5175
"2746961",4135,5174
"555315",4252,5173
"69665",4851,5171
"2857059",3901,5170
"1795630",4601,5169
"2813577",4630,5167
"3033808",5161,5135
"2571748",5160,5130
"444597",4357,5159
"1758689",4810,5157
"74329",2688,5154
"2721246",4791,5141
"60894",4480,5136
"28450",5128,4895
"479978",4331,5128
"85968",4369,5125
"913",4753,5121
"2589967",4531,5107
"3064531",1406,5102
"2904523",5016,5100
"3049075",5100,172
"2742603",4406,5099
"1874061",4147,5093
"2862869",4734,5082
"3019602",3234,5078
"2508882",4792,5074
"119219",5070,4615
"126673",3660,5067
"36809",4459,5066
"39687",3881,5063
"2654547",4590,5059
"2760308",5051,5057
"2083786",3354,5048
"1451",5046,255
"2966192",4668,5044
"1894",5040,4961
"1269",4520,5039
"1572644",4338,5039
"1843368",3771,5038
"1752398",3543,5036
"296591",5032,3625
"160699",2558,5031
"84595",4832,5028
"293958",3575,5027
"319707",4613,5013
"75294",3994,5007
"2067415",5002,4375
"1690221",4567,4999
"2714931",4301,4999
"2182432",4846,4989
"92647",4781,4974
"231455",4971,3000
"652764",4402,4963
"199596",4756,4952
"117567",3547,4951
"2005884",4950,4688
"1176536",4949,4408
"47312",4261,4949
"2867012",4634,4946
"2976241",4946,4499
"47853",3928,4945
"2613773",3926,4935
"33075",4929,3051
"407020",2953,4920
"1545728",4131,4919
"1617967",4917,3055
"1653478",4370,4915
"3049069",4436,4913
"2055",4361,4906
"110322",3225,4904
"2820884",4709,4898
"2820808",4429,4890
"69395",4554,4889
"2500546",3833,4883
"418699",4850,4878
"67296",4423,4874
"2541726",4121,4871
"1914525",4139,4866
"2995166",4562,4856
"1325107",4141,4855
"2822368",4675,4855
"2603206",4422,4838
"2911539",3144,4837
"2973976",3635,4826
"1933044",4809,4230
"717785",4801,4793
"482564",970,4794
"3028316",4312,4793
"292913",4370,4790
"2898276",4399,4782
"2831106",3807,4781
"1806508",4777,4208
"2493679",4268,4776
"3032282",4773,3635
"1664560",3342,4767
"1105204",4765,4678
"2603277",2973,4765
"1746199",4370,4764
"2591633",4190,4762
"1969821",3597,4760
"1298",4759,4457
"3016103",3912,4758
"2108470",3549,4749
"2582831",4432,4749
"1758194",4303,4747
"2841594",3055,4745
"1532023",4614,4738
"2935861",4339,4735
"2763498",4730,2687
"3039801",4599,4730
"709810",4439,4729
"152682",3952,4726
"99653",4722,4225
"1881016",3478,4721
"2806347",4719,4338
"722731",4139,4718
"2493678",4012,4717
"105219",4702,4368
"2567881",4471,4700
"2020377",4613,4699
"1926868",4698,4035
"2929795",4178,4696
"66269",2301,4695
"36805",4440,4692
"266062",4690,3736
"256618",4479,4689
"40990",3603,4686
"1389713",4197,4683
"2857058",4229,4683
"68232",3905,4681
"1492898",4680,3095
"1920",4452,4680
"3014995",3943,4675
"1416803",4079,4671
"1652028",4349,4669
"2051957",4659,3577
"261302",4659,4126
"57493",4096,4652
"666685",4650,4355
"3049073",4162,4648
"1176533",3612,4646
"121428",3618,4643
"940614",4638,3003
"1881061",4116,4636
"51671",4287,4632
"2071627",3328,4626
"2763257",4052,4626
"2003315",4619,4518
"2502779",4615,4068
"2770322",2350,4613
"2897774",3933,4612
"2996782",4227,4610
"716925",3212,4610
"1906742",4014,4605
"3003271",2341,4595
"2592654",4150,4585
"1078471",4289,4584
"2029849",4583,4550
"3050384",4320,4579
"321983",2776,4579
"2909588",4339,4578
"59893",4573,74
"75385",4564,4222
"2614639",4188,4562
"2986927",1808,4557
"1742992",4551,3396
"2054227",4260,4551
"33889",4255,4549
"1961362",3770,4547
"93217",4536,4005
"1419277",4530,4358
"655015",4499,4530
"1804624",3881,4522
"1138190",2513,4521
"3073562",3855,4508
"1799",3688,4504
"2995154",2665,4504
"1891644",4322,4487
"76259",4486,4092
"1268041",3843,4481
"1446794",3748,4481
"215691",3681,4481
"2760083",3957,4479
"2599293",4077,4477
"2654982",4473,3881
"1912",4290,4472
"2782167",4307,4470
"39645",3854,4460
"3049071",3849,4459
"1763524",4455,3181
"875808",3871,4455
"296544",3782,4454
"248026",4450,3601
"2745198",1463,4450
"76731",4021,4436
"3034358",4435,4205
"2742145",3792,4433
"322009",4116,4433
"134",4326,4432
"1926494",4430,4044
"2571747",4211,4425
"2743470",4424,3927
"85643",4423,4353
"1016987",4422,4348
"66374",4417,4296
"206389",4409,4004
"2878150",4407,3426
"1874630",3612,4405
"3062598",4405,364
"67081",3286,4404
"2962858",4399,1337
"2219043",4392,3854
"2994496",4390,2671
"2608999",4385,4333
"3069708",3830,4381
"2962064",3746,4379
"445710",4375,4199
"2963406",3721,4374
"2799325",3101,4370
"1547487",3512,4364
"367477",3652,4363
"2930091",3355,4362
"2341112",3523,4359
"2986920",3111,4359
"436397",4043,4354
"1274",3989,4353
"2745503",4353,1339
"1778",3660,4352
"434014",4347,3752
"356837",4345,3927
"1905847",3805,4338
"1166950",4335,4267
"293",2445,4335
"2614638",4052,4328
"3031126",2943,4320
"2420509",4051,4305
"414996",3905,4300
"281472",3256,4299
"333966",4133,4299
"682998",3888,4298
"1903186",3842,4293
"43057",3987,4284
"55518",3970,4277
"2865837",3880,4274
"2728835",3289,4268
"1296669",4265,3529
"1276",4095,4263
"1331682",3732,4261
"1784",3842,4261
"1921510",4065,4260
"2875706",4080,4256
"2733867",3241,4255
"569860",4015,4255
"84292",4248,4226
"2780074",4246,3986
"1061",4079,4241
"3016006",3691,4241
"38501",2257,4236
"2761107",2865,4234
"556288",3803,4225
"1184720",2534,4223
"1270",4134,4222
"2949090",4222,3889
"2708338",3517,4218
"2662261",4217,4040
"2072936",3754,4210
"56689",3904,4204
"1229727",3933,4202
"2744516",3716,4202
"41899",4163,4193
"1793722",3612,4192
"1767",3857,4189
"1882831",4186,3642
"1437453",3632,4185
"931866",4184,4000
"2099695",3028,4180
"150203",4062,4177
"2741720",4177,3362
"1561022",3295,4176
"247333",4071,4175
"47850",3584,4175
"2175648",3631,4173
"1798193",4172,3980
"391905",4010,4170
"1069221",3922,4168
"2816454",3288,4168
"1144307",3344,4165
"2963431",3924,4165
"2027405",4164,4095
"444103",3405,4156
"1545044",3856,4154
"2175645",3679,4154
"2601898",4154,4058
"364317",4151,3510
"940615",4150,2646
"2575923",3776,4146
"53437",3942,4142
"2795488",2681,4135
"2051959",4133,2669
"2609257",3489,4131
"2041385",2864,4129
"2995142",3431,4123
"337004",3659,4119
"2654249",3238,4114
"2014",3765,4111
"3049072",3801,4110
"2811104",3727,4108
"1575",3606,4105
"671077",4105,3914
"2202149",3549,4104
"292462",4092,4102
"2875948",3886,4097
"2268461",4049,4094
"141349",3915,4093
"242605",1879,4085
"3068893",4084,3648
"2597660",3659,4083
"2816950",4079,3348
"1389922",2810,4077
"2789856",3673,4076
"1082851",4074,3703
"1335061",1824,4074
"2777983",4073,293
"3050069",3343,4068
"2934158",3978,4064
"2070761",4061,3585
"2748098",3828,4059
"2782166",3491,4055
"3004094",4053,3901
"2774875",4052,3869
"93220",4050,3852
"2919917",2378,4048
"2943498",4047,3917
"2759707",4045,3986
"36821",3661,4044
"1534348",3204,4042
"1125847",1830,4041
"33057",4035,3800
"2968086",3388,4032
"459858",3498,4028
"2675523",3201,4024
"2033869",3615,4020
"2768165",4018,77
"1804990",3230,4015
"545619",3597,4015
"2698682",3900,4013
"3026161",2767,4013
"227605",3775,4003
"3049047",3412,4002
"2871820",2656,4001
"1542730",3611,3992
"2934161",3991,3961
"2663859",3257,3988
"2483404",3633,3986
"451876",1946,3981
"65656",3976,3388
"2752515",2255,3975
"2175620",3272,3972
"2016596",3969,3884
"2735528",2422,3968
"3040935",3920,3964
"180282",3963,3724
"376",3962,3483
"79328",3034,3960
"3064529",3459,3958
"117207",3471,3954
"300028",3597,3954
"381",3330,3952
"1379903",3617,3942
"2999062",3598,3940
"2006110",3012,3939
"36861",3939,3605
"2861283",3639,3938
"2877941",3885,3937
"39122",3784,3928
"2594265",3927,3785
"3070683",3923,197
"1136941",3467,3918
"147645",3306,3916
"2493681",3327,3915
"2880218",3915,3756
"198107",3907,3625
"75697",3899,3770
"311231",3896,3255
"68192",3373,3894
"1395951",2588,3891
"188770",3672,3891
"536018",3208,3890
"912630",3706,3890
"1325111",3876,2971
"1829",3703,3867
"544",3863,2250
"2821406",3854,3723
"216465",3853,2962
"2054",3375,3847
"43669",3630,3845
"128780",3483,3843
"2744515",3591,3842
"2211140",3841,2434
"1259258",3325,3840
"2419844",3430,3840
"1810504",3785,3837
"551760",3836,3373
"2765360",3664,3833
"1852",2968,3832
"2884455",3832,1770
"2775404",3389,3821
"1935379",3489,3820
"2014534",3586,3819
"2758710",3243,3813
"76116",3812,3688
"470076",3625,3808
"293089",3123,3805
"307486",3804,3105
"486698",3433,3804
"2734618",3621,3799
"701042",3681,3799
"2979324",3796,2148
"1285901",3738,3795
"2665643",3512,3792
"3026420",3499,3792
"1332264",3494,3782
"240521",2205,3774
"33996",3678,3772
"1069",3538,3764
"217204",3429,3764
"2840373",3685,3764
"49546",3762,3209
"1982042",3758,3070
"1763828",3755,3748
"615",3755,3364
"53376",3602,3752
"79329",3750,2975
"2027911",3749,3231
"33883",3108,3749
"2991728",3748,3637
"1363",3743,54
"152500",3742,3495
"225991",3742,3383
"1085",3471,3740
"103855",3738,3626
"49",3734,3519
"2725414",2350,3733
"2944810",3730,3661
"68280",3247,3730
"43356",2992,3719
"98668",3217,3712
"2878153",3708,3144
"2593973",3448,3707
"1851544",3703,3621
"1069220",3436,3702
"1719132",3209,3702
"1522758",3663,3698
"111831",3696,3607
"2925844",3259,3696
"674079",2838,3695
"34007",3270,3693
"2811421",3691,3430
"2498452",3535,3690
"273678",2886,3690
"2762611",3451,3685
"925818",3139,3684
"522259",3679,2104
"85085",3678,2891
"1004901",3512,3670
"41276",2287,3669
"2838237",3667,3454
"3035531",2922,3662
"31957",3657,3230
"2014887",3497,3646
"2768071",2947,3644
"37487",3642,3557
"2782674",3641,3411
"573",3641,3557
"2839983",3633,3493
"1226968",3332,3631
"2502843",3628,3403
"2653850",3628,3594
"1756988",2904,3627
"2508168",3095,3627
"110505",3357,3618
"2565782",3029,3618
"2071",1879,3615
"1842537",3610,3089
"1897060",3131,3610
"311180",3420,3605
"2282397",3599,3602
"1777866",3117,3601
"2742602",3324,3601
"2760713",3595,2577
"2017685",3594,3394
"169765",3220,3589
"47759",3255,3586
"1384459",3258,3584
"2972479",3584,3046
"1561023",2742,3582
"2493674",3581,3254
"286727",3436,3580
"155177",3140,3579
"2079227",3204,3578
"3038773",3341,3576
"370622",3525,3575
"434010",3566,2918
"551",3566,753
"80679",3558,3563
"3016094",2942,3562
"1896164",2886,3560
"1768",3247,3557
"193",3282,3555
"2991729",3405,3555
"2487344",2906,3554
"2010829",3547,3401
"2877940",2628,3544
"3028312",3544,3492
"148447",3543,3224
"3065910",3310,3535
"65741",3447,3535
"146919",3534,3333
"1634516",3530,3467
"2831967",3063,3530
"1486262",2888,3528
"2109913",3527,3038
"2829815",2805,3517
"1612173",3144,3511
"1385591",3508,3306
"1784719",3298,3505
"37923",3504,3459
"84159",3203,3503
"1715720",3501,3028
"1230998",3192,3499
"67308",2650,3494
"768507",3216,3489
"2697363",3319,3488
"2995145",3280,3488
"1780",3293,3479
"1042",3477,3443
"191493",3394,3475
"2290923",3473,3318
"2744523",2761,3468
"2493670",3467,3021
"2708084",2994,3466
"55508",3465,3466
"390988",3419,3461
"2654282",3459,3365
"1463158",2959,3458
"41977",3453,3318
"281362",3451,3129
"2547601",3448,3354
"2818388",3448,3117
"2830998",3445,3146
"1671680",2886,3443
"2170729",3259,3442
"1826607",3306,3436
"80880",3422,2929
"337191",3215,3418
"2932245",3085,3415
"540747",3260,3411
"2744522",2711,3410
"1508451",3407,3133
"1663591",3357,3407
"2175646",2666,3404
"31998",3198,3404
"1906741",3399,3309
"280",3133,3398
"2969308",2850,3393
"2175666",2473,3391
"111015",3151,3390
"47",2811,3390
"1267766",2924,3389
"2907154",3388,3260
"1742993",3102,3385
"590652",3074,3381
"2527984",3198,3379
"1183401",2187,3377
"2829500",3377,3172
"2734",3372,2914
"57975",3372,3275
"1774",3159,3366
"311230",3363,2813
"2885079",3317,3358
"1903858",1383,3356
"3073268",3044,3356
"361575",3188,3356
"354",2370,3354
"420953",3318,3354
"1748",3349,3340
"2588711",3247,3344
"2942909",2851,3342
"56448",3033,3341
"43263",3107,3337
"1250539",3157,3325
"2872646",3164,3315
"3025663",3042,3315
"158899",3312,3137
"556499",3122,3310
"1392877",3093,3308
"2583231",1969,3308
"238749",3304,3061
"3016091",2651,3301
"728066",3300,2573
"2763071",3275,3297
"2778082",3293,3185
"2683590",2713,3290
"33900",3024,3284
"93221",3283,3059
"94624",3183,3283
"3019890",2794,3281
"1789",2897,3278
"2995138",3033,3276
"2824561",3272,2782
"1368430",2117,3270
"2807096",2882,3266
"2081791",2128,3264
"2811415",3264,2840
"95485",3263,3053
"2109914",3259,2794
"1208324",3012,3258
"3064287",2859,3253
"482957",3250,3118
"2066070",2879,3245
"1749",3243,3143
"353",3236,3134
"2909673",3234,3104
"2560053",3039,3232
"312306",2778,3231
"420952",3229,3110
"1712261",2994,3227
"1788",2944,3223
"445709",3215,2686
"3074897",2538,3214
"237",3211,2925
"664962",3180,3211
"2762729",3208,3192
"2782678",3208,3110
"398694",3105,3208
"2175650",2751,3203
"68175",2928,3201
"1325564",3198,1690
"2995170",3198,3066
"2873270",2798,3195
"36822",2852,3195
"2771436",2607,3193
"2511995",3192,2758
"2175655",2716,3188
"69578",2465,3187
"2067960",3184,3001
"2867516",1062,3183
"2615214",3103,3179
"2601677",3178,3041
"1639348",2961,3171
"2778370",3171,120
"1073531",2750,3170
"1725",2789,3169
